profile,0.0,0.25,0.5,0.75,1.0,1.25,1.5,1.75,2.0,2.25,2.5,2.75,3.0
D130009I18Rik,-2.093669078317942,-1.5437135191526041,-1.0462396673826733,-0.6085142840017306,-0.24002815179558779,0.07453521488877106,0.33324154866993955,0.5367282128276334,0.701214222560729,0.8308313504162484,0.9369634252600361,1.027137312086737,1.0915134139404388
Tmtc2,-2.0936462415213253,-1.5444801612667096,-1.0468219370432505,-0.6088779255921851,-0.23799523954555094,0.07668877820575712,0.3341522427048462,0.5363963870284129,0.6993414982154527,0.8283962602101854,0.9354664834971534,1.0274216170495531,1.0939582380576562
Igf2,-2.1614715454701328,-1.5966075406577993,-1.0396687795701274,-0.5656570978175206,-0.18141095230721813,0.16368867668998546,0.4310033620694017,0.6434648532508864,0.7876489842425219,0.8668780776195514,0.9035190187970183,0.901254663447115,0.8473582797063146
Fabp7,1.8774935484801083,1.4042171871444715,0.97542466806632,0.6377055775153273,0.4080252377909676,0.17432990144209412,-0.059605181239377324,-0.29067873216925355,-0.5319654768678008,-0.7778737931778124,-1.0303015331867067,-1.2761159628210157,-1.510655440977323
Hba-a1,-1.9664959526755725,-1.5089584596516332,-1.0591926946236174,-0.647601100556059,-0.3389964446047777,-0.04147886765871337,0.23055286444866815,0.47856295846285063,0.6723710207906123,0.8338060435879713,0.9811390992164896,1.1273406557383878,1.2389508775253895
Col1a1,-2.014736367622421,-1.5575358991137942,-1.0565967471077335,-0.6208478855535,-0.2814354831899919,0.029871892096318155,0.2784436112560025,0.509539636471027,0.676602813126218,0.8305177087605635,0.9632091285700227,1.0713036441501826,1.1716639481571072
Col1a2,-2.165885701329684,-1.5895385921416667,-1.014471551233386,-0.5442308787513891,-0.1958523130702936,0.13223684798293459,0.38231145922828974,0.6006436994341127,0.737762803781407,0.8483258190223354,0.9156272694256139,0.9478929023897922,0.9451782352619295
Hbb-bh1,2.372810490927843,1.588919536884139,0.9470206148586834,0.4233966914792301,0.0012496515917614637,-0.3051456529532146,-0.517109729977871,-0.6656947518639758,-0.7644135569833691,-0.8083387500283536,-0.807489672747563,-0.7652598981295864,-0.6999449730577241
Tubb2b,1.4371755139532927,1.3006890773209656,1.0920353096195081,0.8297693289555641,0.5810363614926701,0.322211268546222,0.0855620912126107,-0.2079819746752443,-0.4792479651204998,-0.7703004160452915,-1.0846353633938015,-1.4021444980192763,-1.7041687338467297
Pantr1,1.9047061498144096,1.4492173679089198,1.0247033186715928,0.6625974301554614,0.39057756194993665,0.11743322664906486,-0.13356957915446765,-0.3800690671996223,-0.6023240400882931,-0.8167577354201789,-1.0227136217327415,-1.211917886249619,-1.3818831253044601
Col3a1,-2.259788838202475,-1.6388820234146706,-0.9819623282492435,-0.45043048440221034,-0.07300492419812603,0.326962768200855,0.6183678012343984,0.8346284119799149,0.9063202344561303,0.9212124275373114,0.8092958437457789,0.6290922576293901,0.35818885368295067
Ranbp1,1.9824454553925508,1.4701711336389485,0.9982387189590827,0.6207593273363863,0.347560422824451,0.08531034531907632,-0.1693249621943053,-0.40242064750838036,-0.6098806282017898,-0.8041239859213397,-0.9953401337315242,-1.1752055501139513,-1.3481894957992007
Hba-x,2.2155347687212443,1.5525609306733286,1.02365808890206,0.5978174556180594,0.13617371385431365,-0.2484973660891478,-0.5523825737643651,-0.7467131329644787,-0.9132691456975673,-0.9717838154631719,-0.9056330277818099,-0.7142823057365417,-0.47318359027192114
Stmn1,1.177275869348921,1.161005993421587,1.0304830854590874,0.8593488768052429,0.6667997080834077,0.4591557100289906,0.2447619438229018,-0.053853668570662996,-0.3434410258590962,-0.6855333622584807,-1.0829820146106273,-1.4998523911487576,-1.9331687245225264
Calm2,1.2527611252689062,1.1742145001335336,1.030036733937631,0.863622619902332,0.6289917289055434,0.43180631083497484,0.20659180159954887,-0.06585333433645602,-0.3639861614269332,-0.6944409486401154,-1.0663185056213258,-1.4832303799207942,-1.914195490636842
Ndufb9,1.6466145308527642,1.3438442496188232,1.0678296853070148,0.7714559408224017,0.5085396408145475,0.2202347474274348,-0.013169929870227217,-0.26966934707506685,-0.5084132226546684,-0.7642510649525387,-1.0336794147887156,-1.3300823657052334,-1.6392534497965336
Srp14,1.5584919862672477,1.3084853443234077,1.043697070954178,0.7877252812960505,0.5424385917091455,0.29207034582392155,0.048452040177864704,-0.21346744272379142,-0.46864488929756737,-0.7564677947944469,-1.0613242877742601,-1.3738054205090109,-1.707650825452742
Snhg11,-2.0892353391379253,-1.5656334920624413,-1.0496225209277976,-0.594859280830384,-0.23541531054131723,0.08231368571338363,0.34037962289753326,0.548204221336066,0.7057763982325636,0.837265717521743,0.9388858929362871,1.0104616147873955,1.07147879007489
Hes5,2.125572646272501,1.5215837472285845,0.9910431946831479,0.5628436023939767,0.2610255416302236,-0.02600914752990583,-0.27905808201645377,-0.4957085880102937,-0.6805183888268848,-0.832545561739222,-0.9578823615727237,-1.057971577408512,-1.1323750251044373
Mt1,-1.9645935163064414,-1.5534864692934827,-1.1116491031062532,-0.6982118170983107,-0.3210645332925306,0.044155503577373134,0.34316639247275654,0.5685214887820011,0.760891061761348,0.8888006823053555,0.9857824323659317,1.033746503905125,1.0239413739271255
Hspd1,2.10767185106306,1.5230286451842754,1.0038168317765541,0.5971551381100612,0.2603796020027509,-0.03137297386478696,-0.2885452070421734,-0.510123378041164,-0.6935420111329456,-0.8390202788182914,-0.9596331089201646,-1.0557994308182375,-1.1140156794989373
