time,CMPN,CP,IMN,MCG,MSN,Oligo,Unknown,VLMC,WSN,cckIN,dpEX,mpEX,mpIN,nptxEX,npyIN,ntng1IN,obNBL,rIPC1,rIPC2,rIPC4,reaEGC,ribEGC,scgnIN,sfrpEGC,sstIN,tlNBL,wntEGC
0.0,0.1025039123630672,0.0,0.0,0.0095200834637454,0.1148930620761606,0.0061293688054251,0.0,0.1667970787689097,0.0070422535211267,0.0,0.09924360980699,0.0452529994783515,0.0078247261345852,0.0465571205007824,0.0,0.0,0.1018518518518518,0.0,0.0,0.0,0.0361241523213354,0.0079551382368283,0.0872456964006259,0.0397756911841418,0.0324726134585289,0.041471048513302,0.047339593114241
0.5,0.0940271257172665,0.0,0.0,0.0079551382368283,0.1225873761085028,0.0,0.0,0.156885758998435,0.0066510172143974,0.0036515388628064,0.0812467396974439,0.0616849243609807,0.0114762649973917,0.0504694835680751,0.0,0.0,0.1094157537819509,0.0,0.0,0.0,0.0322117892540427,0.0149973917579551,0.0765519040166927,0.0397756911841418,0.0350808555033907,0.0399061032863849,0.0554251434533124
1.0,0.0714658320292123,0.0,0.0,0.0101721439749608,0.1356285863328117,0.0,0.0,0.1386280646844027,0.0075639019300991,0.0199530516431924,0.0693792383933229,0.0915492957746478,0.0070422535211267,0.0542514345331246,0.0,0.0,0.1171100678142931,0.0,0.0,0.0,0.0293427230046948,0.019300991131977,0.0624673969744392,0.0401669274908711,0.0305164319248826,0.0348200312989045,0.0606416275430359
1.5,0.0880281690140845,0.0,0.000130412102243,0.0217788210745957,0.1904016692749087,0.0,0.0,0.1293688054251434,0.0005216484089723,0.0092592592592592,0.0628586332811684,0.0963745435576421,0.0032603025560772,0.0564684402712571,0.0,0.0,0.1186750130412102,0.0,0.0,0.0,0.0322117892540427,0.0100417318727177,0.0233437663015127,0.0460354720918101,0.025169535732916,0.0342983828899321,0.051773604590506
2.0,0.0965049556598852,0.0007824726134585,0.0037819509650495,0.0306468440271257,0.2420448617631716,0.0,0.0,0.1306729264475743,0.0,0.0005216484089723,0.0490349504434011,0.0889410537297861,0.0,0.0569900886802295,0.0005216484089723,0.0,0.0929838288993218,0.0,0.0,0.0,0.0344287949921752,0.000130412102243,0.001564945226917,0.0431664058424621,0.0354720918101199,0.0646844027125717,0.0271257172665623
2.5,0.1031559728742827,0.0082159624413145,0.0241262389149713,0.031168492436098,0.2288732394366197,0.0,0.0,0.149452269170579,0.0,0.0009128847157016,0.034037558685446,0.0914188836724048,0.0,0.0978090766823161,0.001564945226917,0.0006520605112154,0.0117370892018779,0.0,0.0010432968179447,0.0,0.0327334376630151,0.0037819509650495,0.0033907146583202,0.0798122065727699,0.0452529994783515,0.0142149191444966,0.0366458007303077
3.0,0.0936358894105373,0.004564423578508,0.0314293166405842,0.0048252477829942,0.247130933750652,0.0,0.0016953573291601,0.1237610850286906,0.0,0.0,0.041471048513302,0.0877673448095983,0.0,0.1087636932707355,0.0044340114762649,0.0065206051121544,0.0,0.0048252477829942,0.0189097548252477,0.0,0.0236045905059989,0.0203442879499217,0.0016953573291601,0.0766823161189358,0.0451225873761085,0.0005216484089723,0.0522952529994783
3.5,0.0995044340114762,0.0005216484089723,0.029603547209181,0.0056077203964527,0.2745174752217005,0.0,0.0019561815336463,0.1159363588941053,0.0,0.0,0.0625978090766823,0.1017214397496087,0.000130412102243,0.1094157537819509,0.0036515388628064,0.0053468961919666,0.0016953573291601,0.000130412102243,0.0067814293166405,0.004564423578508,0.0073030777256129,0.0056077203964527,0.0010432968179447,0.0397756911841418,0.0224308815858111,0.0242566510172143,0.0758998435054773
4.0,0.0915492957746478,0.0,0.0316901408450704,0.0033907146583202,0.2738654147104851,0.0,0.0,0.1403234220135628,0.0,0.0006520605112154,0.0714658320292123,0.0915492957746478,0.0070422535211267,0.0792905581637976,0.0019561815336463,0.0019561815336463,0.0233437663015127,0.0,0.0,0.0136932707355242,0.0,0.0,0.000130412102243,0.0239958268127282,0.0033907146583202,0.0697704747000521,0.0709441836202399
