time,MSN,VLMC,CMPN,mpEX,nptxEX,obNBL,dpEX,wntEGC,sfrpEGC,tlNBL,sstIN,scgnIN,reaEGC,MCG,IMN,Other
0.0,11.48930620761606,16.67970787689097,10.25039123630672,4.52529994783515,4.6557120500782405,10.18518518518518,9.924360980699,4.733959311424099,3.97756911841418,4.1471048513302,3.24726134585289,8.72456964006259,3.6124152321335403,0.95200834637454,0.0,2.89514866979653
0.5,12.25873761085028,15.6885758998435,9.40271257172665,6.16849243609807,5.04694835680751,10.94157537819509,8.124673969744391,5.54251434533124,3.97756911841418,3.99061032863849,3.5080855503390698,7.6551904016692705,3.22117892540427,0.7955138236828301,0.0,3.67762128325506
1.0,13.562858633281168,13.862806468440269,7.146583202921231,9.15492957746478,5.42514345331246,11.71100678142931,6.9379238393322895,6.06416275430359,4.01669274908711,3.48200312989045,3.0516431924882603,6.246739697443919,2.93427230046948,1.01721439749608,0.0,5.38601982263952
1.5,19.04016692749087,12.93688054251434,8.80281690140845,9.637454355764211,5.64684402712571,11.86750130412102,6.28586332811684,5.1773604590505995,4.60354720918101,3.4298382889932104,2.5169535732916,2.33437663015127,3.22117892540427,2.17788210745957,0.013041210224300001,2.3082942097026398
2.0,24.20448617631716,13.06729264475743,9.650495565988521,8.89410537297861,5.69900886802295,9.29838288993218,4.90349504434011,2.71257172665623,4.31664058424621,6.46844027125717,3.54720918101199,0.1564945226917,3.4428794992175202,3.06468440271257,0.37819509650495,0.19561815336461
2.5,22.88732394366197,14.9452269170579,10.31559728742827,9.14188836724048,9.78090766823161,1.1737089201877902,3.4037558685446,3.6645800730307703,7.98122065727699,1.42149191444966,4.52529994783515,0.33907146583201997,3.27334376630151,3.1168492436098,2.4126238914971303,1.6171100678142702
3.0,24.713093375065203,12.37610850286906,9.36358894105373,8.77673448095983,10.876369327073549,0.0,4.1471048513302,5.22952529994783,7.668231611893581,0.05216484089723,4.51225873761085,0.16953573291600998,2.36045905059989,0.48252477829942003,3.14293166405842,6.1293688054251
3.5,27.45174752217005,11.59363588941053,9.95044340114762,10.172143974960871,10.94157537819509,0.16953573291600998,6.2597809076682305,7.589984350547729,3.97756911841418,2.42566510172143,2.24308815858111,0.10432968179447,0.73030777256129,0.56077203964527,2.9603547209181,2.86906624934788
4.0,27.38654147104851,14.032342201356279,9.15492957746478,9.15492957746478,7.92905581637976,2.33437663015127,7.146583202921231,7.09441836202399,2.39958268127282,6.97704747000521,0.33907146583201997,0.013041210224300001,0.0,0.33907146583201997,3.1690140845070403,2.52999478351589
