pair_id,pearson,rmsd
"[""Ccl27a"",""Ccr2""]",0.999028479512004,0.025070435458994976
"[""Ccl28"",""Ccr10""]",0.9996838898359267,0.009764367807244104
"[""Ccl3"",""Ackr2""]",0.997747824815808,0.028523485632116364
"[""Ccl3"",""Ccr1""]",0.9973508563859708,0.0297823663085779
"[""Ccl3"",""Ccr5""]",0.9981987384043467,0.02412190156015577
"[""Ccl4"",""Ackr2""]",0.9969343049967923,0.03509427943371675
"[""Ccl4"",""Ccr5""]",0.9975333070747725,0.02931671706415395
"[""Ccl5"",""Ackr1""]",0.9978818918631873,0.03209926371289496
"[""Ccl5"",""Ackr2""]",0.9985502311231678,0.02247176057991404
"[""Ccl5"",""Ccr1""]",0.9978586417335379,0.02731955309480179
"[""Ccl5"",""Ccr4""]",0.999775176216994,0.00792847432228081
"[""Ccl5"",""Ccr5""]",0.9987269643062554,0.020135477275794796
"[""Ccl6"",""Ccr1""]",0.9949367788458581,0.04201738374173356
"[""Ccl6"",""Ccr2""]",0.9978903955844695,0.02671264971117575
"[""Ccl7"",""Ackr1""]",0.9997592538236942,0.009676162731827394
"[""Ccl7"",""Ccr1""]",0.9997479655875519,0.00830328322753354
"[""Ccl7"",""Ccr2""]",0.9999393850871877,0.004740243687310637
"[""Ccl9"",""Ccr1""]",0.9938603640972853,0.06425056046247966
"[""Cd1d1"",""Ceacam5""]",0.9994630190665073,0.013070261026060317
"[""Cd200"",""Cd200r1""]",0.9956558584846439,0.05008568138114229
"[""Cd200"",""Cd200r2""]",0.9974854176245415,0.034894364467035706
"[""Cd200"",""Cd200r3""]",0.9983984319655064,0.028582978119620083
"[""Cd200"",""Cd200r4""]",0.9976169494939829,0.03383095484663032
"[""Cd22"",""Ptprc""]",0.9991599618875738,0.015761043862617976
"[""Cd226"",""Nectin2""]",0.9993171787188143,0.015175977941324454
"[""Cd226"",""Pvr""]",0.9993310974908306,0.015613949952241123
"[""Cd274"",""Pdcd1""]",0.993048424515502,0.04863562899946181
"[""Cd34"",""Selp""]",0.9987707474036317,0.01912315817028567
"[""Cd46"",""Jag1""]",0.9998589964725931,0.0061412846809474385
"[""Cd52"",""Siglecg""]",0.9996360480279214,0.009957806588992384
"[""Cd6"",""Alcam""]",0.9997448930936917,0.008479917100260314
"[""Cd70"",""Cd27""]",0.9997865037979663,0.009694981551020665
"[""Cd80"",""Cd274""]",0.9990878030109012,0.01712219974821948
"[""Cd80"",""Cd28""]",0.9995178443174482,0.012050902590506495
"[""Cd80"",""Ctla4""]",0.9997328597218746,0.008798684146515324
"[""Cd86"",""Cd28""]",0.9979915625819943,0.02558162732865448
"[""Cd86"",""Ctla4""]",0.9987672234156222,0.019909505856351387
"[""Cd8a"",""Ceacam5""]",0.9998845661148978,0.006506208963258604
"[""Cd96"",""Nectin1""]",0.9999522445922783,0.004671071379062646
"[""Cd96"",""Pvr""]",0.9998618786340294,0.006122916712421549
"[""Cdh1"",""Cdh1""]",0.9965721474295152,0.03559985471176794
"[""Cdh1"",""Itga2_Itgb1""]",0.9995823808056533,0.011555283208095481
"[""Cdh1"",""Itgae_Itgb7""]",0.9990733394865678,0.01910646500114581
"[""Cdh1"",""Klrg1""]",0.9987960086498926,0.021363321438194752
"[""Cdh15"",""Cdh15""]",0.9994764145495876,0.012470580999191766
"[""Cdh2"",""Cdh2""]",0.9992142432563488,0.015077233218673089
"[""Cdh4"",""Cdh4""]",0.9998929229590536,0.00649416316111926
"[""Cdh5"",""Cdh5""]",0.997975611901182,0.024901981942239058
"[""Ceacam1"",""Ceacam5""]",0.999740621395603,0.00944498707003008
"[""Cga"",""Fshr""]",0.9999274205152917,0.0054483305948938195
"[""Cga"",""Lhcgr""]",0.999860888646738,0.006298576171046783
"[""Cga"",""Tshr""]",0.9999548173150976,0.004343056614104282
"[""Chad"",""Itga2_Itgb1""]",0.9998278663856678,0.00705191357048682
"[""Clcf1"",""Cntfr_Lifr_Il6st""]",0.9999840514072557,0.002506487485302488
"[""Cldn11"",""Cldn11""]",0.9977245585405087,0.029836910536732764
"[""Clec2g"",""Klrb1""]",0.9999329872085215,0.004365191284659833
"[""Clec2g"",""Klrb1f""]",0.9997137887419363,0.008929871648261709
"[""Clec2h"",""Klrb1""]",0.9999275236307873,0.004648686091095152
"[""Clec2i"",""Klrb1""]",0.9997375728289319,0.00847996691059898
"[""Clec2i"",""Klrb1f""]",0.9992663646684175,0.014407072111849363
"[""Cntf"",""Cntfr_Lifr_Il6st""]",0.9999857143833791,0.0028190748820926073
"[""Cntn1"",""Nrcam""]",0.9970011159191681,0.030331044301743226
"[""Cntn2"",""Cntn2""]",0.9995910421601308,0.00905650417425147
"[""Cntn2"",""Cntn2_Cntnap2""]",0.9995910421601308,0.00905650417425147
"[""Cntn2"",""L1cam""]",0.9983133236952612,0.024203101515080195
"[""Col1a1"",""Cd44""]",0.9897925043088986,0.07547134944032999
"[""Col1a1"",""Gp6""]",0.9950816051257617,0.039755044884414094
"[""Col1a1"",""Itga10_Itgb1""]",0.9965005174473173,0.03444080657932999
"[""Col1a1"",""Itga11_Itgb1""]",0.998459986974794,0.022932809870344295
"[""Col1a1"",""Itga1_Itgb1""]",0.9959030468750739,0.03660629567255528
"[""Col1a1"",""Itga2_Itgb1""]",0.9986125091231057,0.021310664311049953
"[""Col1a1"",""Itga3_Itgb1""]",0.9974355499863949,0.029693694922780966
"[""Col1a1"",""Itga9_Itgb1""]",0.9992857762431968,0.014975408504163594
"[""Col1a1"",""Itgav_Itgb8""]",0.9990562895776929,0.01733223857654495
"[""Col1a1"",""Sdc1""]",0.9987575440671984,0.02035213526795602
"[""Col1a1"",""Sdc4""]",0.9926090375170059,0.06442288085683433
"[""Col1a2"",""Cd44""]",0.9402026383269946,0.12328399423328619
