pair_id,pearson,rmsd
"[""Adcyap1"",""Adcyap1r1""]",0.9964168942299685,0.03325797127196549
"[""Adgre5"",""Cd55b""]",0.9998433529071169,0.008812444968147164
"[""Adipoq"",""Adipor1""]",0.9997364307060753,0.009906536627246179
"[""Adipoq"",""Adipor2""]",0.9998531482531703,0.0059110104462156655
"[""Adm"",""Calcr""]",0.9985744491427034,0.019351725935870017
"[""Adm"",""Calcrl""]",0.9998107951359463,0.0066546818993997855
"[""Agrn"",""Dag1""]",0.9996121085005687,0.010086577267327028
"[""Agt"",""Agtr1a""]",0.9773233194454108,0.11815006004341111
"[""Agt"",""Agtr1b""]",0.9816867373816255,0.07246480469299613
"[""Agt"",""Mas1""]",0.9943251352764311,0.049095238719465514
"[""Alcam"",""Cd6""]",0.9999211207102983,0.006172941905096454
"[""Amh"",""Amhr2_Acvr1""]",0.9999550312725034,0.003875118501194847
"[""Amh"",""Amhr2_Bmpr1a""]",0.9999550312725034,0.003875118501194847
"[""Angpt1"",""Tek""]",0.9998715083243389,0.005543806050469897
"[""Angpt2"",""Itga5_Itgb1""]",0.999892988813131,0.0057252599670575095
"[""Angpt2"",""Tek""]",0.9998650521946301,0.005598677360013278
"[""Angptl1"",""Itga1_Itgb1""]",0.9994976932672771,0.012940019458666557
"[""Angptl1"",""Pirb""]",0.9993384285271019,0.015352668551400906
"[""Angptl2"",""Itga5_Itgb1""]",0.9997536261489927,0.008707355165633748
"[""Angptl2"",""Pirb""]",0.9996822302252123,0.008554630308527043
"[""Angptl2"",""Tlr4""]",0.999716749879481,0.008286696347217019
"[""Angptl3"",""Itgav_Itgb3""]",0.9940311779822372,0.043717838932594476
"[""Angptl4"",""Cdh11""]",0.999904907699801,0.004867626100858805
"[""Angptl4"",""Cdh5""]",0.9997180552269523,0.008441889998281786
"[""Angptl4"",""Itga5_Itgb1""]",0.9998888851446858,0.005370246209328898
"[""Angptl4"",""Itgav_Itgb3""]",0.9995119497589819,0.011813048579969464
"[""Angptl4"",""Sdc1""]",0.9998423862025269,0.006310149301755638
"[""Angptl4"",""Sdc2""]",0.9999019983554359,0.004921691170327627
"[""Angptl4"",""Sdc3""]",0.9989690274312765,0.018309928457193866
"[""Angptl4"",""Sdc4""]",0.9993284747545068,0.012870706668710064
"[""Angptl7"",""Pirb""]",0.9987703944584676,0.017415772522976748
"[""Anxa1"",""Fpr1""]",0.9943985590833805,0.03735629736924392
"[""Anxa1"",""Fpr2""]",0.9796248840053332,0.06913545737771665
"[""Anxa1"",""Fpr2_Fpr3""]",0.9796248840053332,0.06913545737771665
"[""Apela"",""Aplnr""]",0.9998685708189415,0.006149609105452301
"[""Apln"",""Aplnr""]",0.9998395172484222,0.006751594040152375
"[""App"",""Cd74""]",0.9994292117699904,0.014375486046610602
"[""Areg"",""Egfr""]",0.9991808907461014,0.017896905858265998
"[""Areg"",""Egfr_Erbb2""]",0.9989434169848675,0.021948285260674886
"[""Artn"",""Gfra1_Ret""]",0.9948822511548067,0.05079861864482298
"[""Artn"",""Gfra3_Ret""]",0.9989361632060813,0.019314542926714837
"[""Avp"",""Avpr1a""]",0.9965364459229203,0.03273901133896563
"[""Bdnf"",""Ntrk2""]",0.9997473633288999,0.010640908895769274
"[""Bmp10"",""Acvrl1_Acvr2a""]",0.9986482653309734,0.019667894793733983
"[""Bmp10"",""Acvrl1_Bmpr2""]",0.9986482653309734,0.019667894793733983
"[""Bmp2"",""Bmpr1a_Acvr2a""]",0.9997470191344837,0.009188058050436586
"[""Bmp2"",""Bmpr1a_Acvr2b""]",0.9998683935132809,0.006646896165140738
"[""Bmp2"",""Bmpr1a_Bmpr2""]",0.9998531772677838,0.0066593434057740306
"[""Bmp2"",""Bmpr1b_Acvr2a""]",0.9998031146021745,0.00836525661310415
"[""Bmp2"",""Bmpr1b_Acvr2b""]",0.9998647080042574,0.006650710623735302
"[""Bmp2"",""Bmpr1b_Bmpr2""]",0.9997845886843165,0.008349796795807858
"[""Bmp4"",""Bmpr1a_Acvr2a""]",0.9999053576680227,0.005984698198328629
"[""Bmp4"",""Bmpr1a_Acvr2b""]",0.9999533520320507,0.004283345120825456
"[""Bmp4"",""Bmpr1a_Bmpr2""]",0.9999442998164136,0.004406211015836798
"[""Bmp4"",""Bmpr1b_Acvr2a""]",0.9999056362751307,0.005830817555452838
"[""Bmp4"",""Bmpr1b_Acvr2b""]",0.9999484502239324,0.00440556334641428
"[""Bmp4"",""Bmpr1b_Bmpr2""]",0.9998750883059189,0.006314305411431286
"[""Bmp5"",""Acvr1_Acvr2a""]",0.9998508586520778,0.006968333658671614
"[""Bmp5"",""Acvr1_Acvr2b""]",0.9998278319971129,0.007620706104292749
"[""Bmp5"",""Acvr1_Bmpr2""]",0.9998642982679284,0.006628630095134346
"[""Bmp5"",""Bmpr1a_Acvr2a""]",0.999763284339756,0.00902071364183451
"[""Bmp5"",""Bmpr1a_Acvr2b""]",0.9998594884340388,0.006945030473820244
"[""Bmp5"",""Bmpr1a_Bmpr2""]",0.9998532022782308,0.006925037988771584
"[""Bmp5"",""Bmpr1b_Acvr2a""]",0.9997592826036029,0.009044402306199106
"[""Bmp5"",""Bmpr1b_Acvr2b""]",0.9998502719824357,0.007100914787310533
"[""Bmp5"",""Bmpr1b_Bmpr2""]",0.9997631937052318,0.008593312836340745
"[""Bmp6"",""Acvr1_Acvr2a""]",0.9999342781747947,0.004027761371209284
"[""Bmp6"",""Acvr1_Acvr2b""]",0.9999114609560691,0.004791962097385097
"[""Bmp6"",""Acvr1_Bmpr2""]",0.999937729876826,0.003909049488661478
"[""Bmp6"",""Bmpr1a_Acvr2a""]",0.9998744046330755,0.005663982338422779
"[""Bmp6"",""Bmpr1a_Acvr2b""]",0.9998422170837145,0.006513271663232568
"[""Bmp6"",""Bmpr1a_Bmpr2""]",0.9999285621736748,0.004231477420291495
"[""Bmp6"",""Bmpr1b_Acvr2a""]",0.9999625394353574,0.003122092972075519
"[""Bmp6"",""Bmpr1b_Acvr2b""]",0.9998746823622988,0.00582847678091953
"[""Bmp6"",""Bmpr1b_Bmpr2""]",0.9999654540315361,0.003467201764213166
"[""Bmp7"",""Acvr1_Acvr2a""]",0.999937656130119,0.004045882125681354
"[""Bmp7"",""Acvr1_Acvr2b""]",0.9999530534289882,0.003708003418415005
"[""Bmp7"",""Acvr1_Bmpr2""]",0.9999421821173684,0.003884210293861339
"[""Bmp7"",""Bmpr1a_Acvr2a""]",0.9999094804371477,0.005114466248541419
"[""Bmp7"",""Bmpr1a_Acvr2b""]",0.9999490162578334,0.0036875694444149913
"[""Bmp7"",""Bmpr1a_Bmpr2""]",0.9999418841688571,0.003879014290824271
"[""Bmp7"",""Bmpr1b_Acvr2a""]",0.9999606814612658,0.003671575673080255
"[""Bmp7"",""Bmpr1b_Acvr2b""]",0.9999573385241339,0.0033328612256191235
"[""Bmp7"",""Bmpr1b_Bmpr2""]",0.9998918375603434,0.005983366410090241
"[""Bmp8a"",""Acvr1_Acvr2a""]",0.9999261322664913,0.004493051802944859
"[""Bmp8a"",""Acvr1_Acvr2b""]",0.9999391002873358,0.0054266717663615125
"[""Bmp8a"",""Acvr1_Bmpr2""]",0.9999313618401632,0.00431122194068308
"[""Bmp8a"",""Bmpr1a_Acvr2a""]",0.9998858188563202,0.007502097991391789
"[""Bmp8a"",""Bmpr1a_Acvr2b""]",0.9999410556542792,0.004609376706284879
"[""Bmp8a"",""Bmpr1a_Bmpr2""]",0.9999305013105498,0.005290268667526545
"[""Bmp8a"",""Bmpr1b_Acvr2a""]",0.9999385877637794,0.005780649166746789
"[""Bmp8a"",""Bmpr1b_Acvr2b""]",0.9999505919483155,0.004469684066258212
"[""Bmp8a"",""Bmpr1b_Bmpr2""]",0.9998536380890286,0.007560665779765076
"[""Bmp8b"",""Acvr1_Acvr2a""]",0.9997524938192902,0.009728682644032741
"[""Bmp8b"",""Acvr1_Acvr2b""]",0.9997881216276961,0.009544420575361883
"[""Bmp8b"",""Acvr1_Bmpr2""]",0.999767437478243,0.009373814160740958
"[""Bmp8b"",""Bmpr1a_Acvr2a""]",0.9996138302669147,0.012600812783592411
"[""Bmp8b"",""Bmpr1a_Acvr2b""]",0.9998768699670817,0.006658727262113173
"[""Bmp8b"",""Bmpr1a_Bmpr2""]",0.9997810763034455,0.009061216193708052
"[""Bmp8b"",""Bmpr1b_Acvr2a""]",0.9997647444827062,0.010231870933673585
"[""Bmp8b"",""Bmpr1b_Acvr2b""]",0.9998822978605707,0.006684549630192892
"[""Bmp8b"",""Bmpr1b_Bmpr2""]",0.9995924173296636,0.01237230299998413
"[""Btc"",""Egfr""]",0.9995614567312618,0.011988355269639622
"[""Btc"",""Egfr_Erbb2""]",0.9995288400182886,0.01300916926276415
"[""Btc"",""Erbb2_Erbb4""]",0.999215478742788,0.014984557814980346
