track,target,benchmark,split,method,space,projection_repeat,projection_seed,projection_sha256,n_projections,primary_metric,primary_value,sliced_w2,exact_w1,exact_w2,n_predicted,n_observed,predicted_weight_sum,exact_ot_predicted_points,exact_ot_observed_points,source_time,truth_reference,truth_reference_sha256
loto,2,zebrafish,loto_t2,Exact OT displacement,spatial,3,2342638583,5e73c7cee21b6a13b4f7aac4bda35239685758cae64d2371faae94c48c3998a4,1024,sliced_w2,0.04315370840807855,0.04315370840807855,0.09103825839837824,0.11208109477324614,5000,2081,5000.0,800,800,1.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t2/truth_t2.npz,331f18d513f2de98a33c4efd14f694459fafa7852cdb3b290daa48094f637eb3
loto,2,zebrafish,loto_t2,Exact OT displacement,spatial,4,405741690,59341eca9038511c3a89b5b5172f64156b1df35772a4624e486936c0d4b24512,1024,sliced_w2,0.04397683187691982,0.04397683187691982,0.09103825839837824,0.11208109477324614,5000,2081,5000.0,800,800,1.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t2/truth_t2.npz,331f18d513f2de98a33c4efd14f694459fafa7852cdb3b290daa48094f637eb3
loto,3,zebrafish,loto_t3,Exact OT displacement,joint,0,145915730,f5fc8128ff9a2d485b09721c4ac1e7559cb0c14826be8a2d2c4b3ad9cba59a51,1024,sliced_w2,0.042365323454315214,0.042365323454315214,1.000499351676918,1.0274966230954277,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,joint,1,1233712865,72014b42bcfbdac317a3b5f53686f6cf44a6629f242f976e318d9e78a2a40813,1024,sliced_w2,0.04180463887489489,0.04180463887489489,1.000499351676918,1.0274966230954277,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,joint,2,3650356732,a7c4c29265b63ace91912fe4a498e71c12db1a8511bd6530030b67c3f80d8616,1024,sliced_w2,0.04313503848489948,0.04313503848489948,1.000499351676918,1.0274966230954277,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,joint,3,3749898887,a17e16ef91d836c3cdbbecbfabc9e4142c9d0747eae673e64a9ff71368ba451f,1024,sliced_w2,0.04341117589113643,0.04341117589113643,1.000499351676918,1.0274966230954277,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,joint,4,967189306,fe718b851eccf0934e30d97ca1cfe9f9f28f5589ce6992f199a1a4ff62e18c8b,1024,sliced_w2,0.042448505256525805,0.042448505256525805,1.000499351676918,1.0274966230954277,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,state,0,844468328,b60bb8a45ce1c39aedc12d81d80ab9d5e82b12c9977f9bcdaca452684df5e436,1024,sliced_w2,0.039612988576807444,0.039612988576807444,0.9027311700555626,0.9312259821297916,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,state,1,808167128,91be85227c0bd5658f7011aaf4e2504b61d893e45f32542744c0a39e8d0b5c47,1024,sliced_w2,0.03907563048510131,0.03907563048510131,0.9027311700555626,0.9312259821297916,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,state,2,3567148712,d11cc606064aa0c9ed60b155fa990c2020dfe4da04fda3ab500fe61e6a681ff1,1024,sliced_w2,0.038908688267862174,0.038908688267862174,0.9027311700555626,0.9312259821297916,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,state,3,4207211794,f4d437fffbf98d832bc3429d5ad46205179d9c10724baefddc3451321c2bfa8c,1024,sliced_w2,0.039151818793693144,0.039151818793693144,0.9027311700555626,0.9312259821297916,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,state,4,58858167,8e234de70126af6dca3b426ba228671d71533d8b034821635318f8d90d5f582b,1024,sliced_w2,0.039686754591582725,0.039686754591582725,0.9027311700555626,0.9312259821297916,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,spatial,0,326032750,2bb276ca5387238387ac1c2d8dc72447de561842b88d901de8efbe64624b3c1a,1024,sliced_w2,0.10975528542395953,0.10975528542395953,0.18889468106243387,0.22764460441020332,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,spatial,1,4015215290,014410ce573dad509353d05bee07d5518c8827d858208fd94ca586e0f9030ff0,1024,sliced_w2,0.10835044559526612,0.10835044559526612,0.18889468106243387,0.22764460441020332,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,spatial,2,4114612002,b61449d5dfdf8c9a5ffdc131e3356201783c488b6e1b7f2af103894854b7f415,1024,sliced_w2,0.11022163314775787,0.11022163314775787,0.18889468106243387,0.22764460441020332,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,spatial,3,3112416844,c511469c52217dc21dbc98fe62e0a02d7c1ef54c228844b0bfd2d48de4c7afeb,1024,sliced_w2,0.10972070195914978,0.10972070195914978,0.18889468106243387,0.22764460441020332,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
loto,3,zebrafish,loto_t3,Exact OT displacement,spatial,4,4212668411,ea3553f83e3c991eb7412ea0cdc6d71aea316a501aa259eadbb173f9f355de47,1024,sliced_w2,0.10870488278754306,0.10870488278754306,0.18889468106243387,0.22764460441020332,5000,3048,5000.0,800,800,2.0,/data/cytobridge/projects/CytoBridge-ST-1104/runs/corrected-benchmark-20260813-matched-3c87a3e-c4f8e203-ff55c7a-r4/zebrafish/inputs/loto_t3/truth_t3.npz,c795df071777c00e27d5699f1304b110f65cace3e067b06ad5ec15b46f16347f
