time,MSN,VLMC,nptxEX,mpEX,CMPN,obNBL,wntEGC,dpEX,tlNBL,sstIN,scgnIN,sfrpEGC,reaEGC,MCG,ribEGC,Other
0.0,10.615545122587376,17.07094418362024,5.216484089723526,4.199269692227438,8.894105372978613,9.885237350026083,4.720918101199791,8.555033907146584,5.07303077725613,3.8341158059467917,9.441836202399582,3.690662493479395,3.403755868544601,1.3171622326551904,0.7433489827856025,3.338549817423056
0.5,10.68075117370892,15.284298382889933,5.477308294209703,6.1163275952008345,6.990088680229525,10.45905059989567,5.646844027125717,7.394366197183098,4.7078768909754825,4.473135106937924,8.555033907146584,3.390714658320292,2.8169014084507045,1.278038601982264,2.008346374543558,4.720918101199791
1.0,11.645800730307773,13.706311945748565,5.633802816901409,8.5811163275952,5.046948356807512,10.211267605633804,6.0641627543036,5.972874282733438,4.62962962962963,4.316640584246218,7.276995305164319,3.260302556077204,2.5299947835159102,1.6823161189358373,2.5952008346374544,6.8466353677621274
1.5,16.236306729264477,13.236828377673449,5.829420970266041,8.320292123109024,5.998956703182055,10.589462702138759,4.968701095461659,5.07303077725613,6.129368805425144,3.9254042775169538,4.786124152321335,3.729786124152321,2.764736567553469,2.621283255086072,1.1606677099634846,4.62962962962963
2.0,19.70526864893062,14.12363067292645,6.403234220135628,7.785602503912363,7.172665623369849,9.089723526343246,3.077725612936881,4.0036515388628064,7.720396452790819,4.160146061554512,2.5691184141888366,3.8341158059467917,2.842983828899322,3.4428794992175273,0.20865936358894105,3.8601982263954095
2.5,16.61450182576943,16.18414188836724,10.185185185185185,7.394366197183098,7.902973395931142,2.2822117892540428,3.7428273343766296,2.686489306207616,2.842983828899322,5.216484089723526,1.4084507042253522,5.607720396452791,2.621283255086072,4.264475743348982,1.7344809598330724,9.311424100156493
3.0,18.492436098069902,13.719353155972874,10.693792383933229,7.198748043818466,7.563901930099114,0.1825769431403234,5.425143453312467,3.077725612936881,0.4042775169535733,5.346896191966614,1.2389149713093375,5.6207616066771,2.138758476786646,1.5910276473656753,3.729786124152321,13.575899843505479
3.5,20.239958268127282,13.158581116327595,11.11111111111111,7.616066770996348,7.616066770996348,1.0172143974960877,7.237871674491394,4.747000521648409,3.599374021909233,4.068857589984351,0.847678664580073,3.1820552947313505,0.7955138236828376,0.9259259259259258,1.6171100678142931,12.219613980177362
4.0,20.50078247261346,15.466875326030255,9.050599895670318,7.342201356285863,6.429316640584245,3.6776212832550863,6.377151799687011,5.099113197704748,8.450704225352112,1.9692227438706311,0.3390714658320292,2.3082942097026606,0.0,0.6129368805425144,0.06520605112154408,12.310902451747522
