,0.0,0.5,1.0,1.5,2.0,2.5,3.0
Adcyap1_Adcyap1r1,0.6191775638837256,1.0,0.7350502348912648,0.5572394922634345,0.38040938186339224,0.16393648136106406,0.0
Adgre5_Cd55b,1.0,0.46399611813317204,0.16351180377190153,0.061226090422414906,0.018355145571266985,0.0029550101401071673,0.0
Adipoq_Adipor1,1.0,0.5637200435525302,0.24694890350165463,0.13236684641615767,0.058796363810019604,0.025860863836265558,0.0
Adipoq_Adipor2,1.0,0.5882948702417717,0.26200254779223225,0.13793551102253102,0.06374082782909174,0.02555100657164839,0.0
Adm_Calcr,1.0,0.9051832530374829,0.533313134062526,0.3456472408568462,0.22291499373723275,0.10336764622045269,0.0
Adm_Calcrl,1.0,0.5026980816161744,0.21116842837906055,0.10601969366758297,0.0582220540628132,0.02648045656801342,0.0
Agrn_Dag1,1.0,0.6415536483786863,0.29424133130366686,0.1488352584854524,0.07709167663255119,0.028753209114339186,0.0
Agt_Agtr1a,1.0,0.9403208963393624,0.5387625634572312,0.4318710146425428,0.20639036501371055,0.13343286055605066,0.0
Agt_Agtr1b,1.0,0.8096376780277224,0.35189788739365424,0.26916369979060417,0.08623942133311668,0.07877219577458357,0.0
Agt_Mas1,1.0,0.8676932306166719,0.49540954052022446,0.3710423722008303,0.2031109220746274,0.12250600461799367,0.0
Alcam_Cd6,1.0,0.4897386868462741,0.17992021388148757,0.06787852358771947,0.020416618050971048,0.00031674845822407446,0.0
Amh_Amhr2_Acvr1,1.0,0.40537599640652405,0.1392881030862346,0.052406005368042734,0.017844348279066242,0.004387765176162843,0.0
Amh_Amhr2_Bmpr1a,1.0,0.40537599640652405,0.1392881030862346,0.052406005368042734,0.017844348279066242,0.004387765176162843,0.0
Angpt1_Tek,1.0,0.48224115589382377,0.18560557227328667,0.0818037281606854,0.038643212549501545,0.01468087361435608,0.0
Angpt2_Itga5_Itgb1,1.0,0.495331214696576,0.20555261572365963,0.10240981053337876,0.0532279997072372,0.022400911013491284,0.0
Angpt2_Tek,1.0,0.5394702580977633,0.2322054636313831,0.1200921493209094,0.06646155856401294,0.028893063557914322,0.0
Angptl1_Itga1_Itgb1,1.0,0.47616102115090575,0.19912713253796815,0.1056558427269149,0.05856441754314602,0.026472094691684562,0.0
Angptl1_Pirb,1.0,0.5500993075718181,0.2553497652154201,0.14611835639150972,0.08293204311797697,0.03772684912675339,0.0
Angptl2_Itga5_Itgb1,1.0,0.487704011891653,0.2060757587432587,0.10502017446114373,0.05571180687529207,0.02401031547978251,0.0
Angptl2_Pirb,1.0,0.6411185158766165,0.3182788092966799,0.18896686594070128,0.10789668269355997,0.04980069510562356,0.0
Angptl2_Tlr4,1.0,0.6171446140250988,0.2983537594228153,0.17303664073044117,0.10125436933029361,0.0462753822088915,0.0
Angptl3_Itgav_Itgb3,1.0,0.6302480564118339,0.2844255204865993,0.18511020588416915,0.06320177608135505,0.039153553710646466,0.0
Angptl4_Cdh11,1.0,0.4232025128087946,0.15776617917792218,0.06550209813349393,0.027145249519228646,0.008286884867597896,0.0
Angptl4_Cdh5,1.0,0.563758613344779,0.25631676409791193,0.1350209010832605,0.0749883500235886,0.03216697776273812,0.0
Angptl4_Itga5_Itgb1,1.0,0.5155548965188463,0.22065244715845697,0.10997057344559172,0.05647497139592284,0.02328971273866104,0.0
Angptl4_Itgav_Itgb3,1.0,0.573122523899122,0.25674528729875407,0.13543047017139642,0.06982606744639148,0.03003359170484129,0.0
Angptl4_Sdc1,1.0,0.5479746778337983,0.24113735719115356,0.11798252680659052,0.05714319449245738,0.021394855683921327,0.0
Angptl4_Sdc2,1.0,0.49581683052214814,0.20375774300837457,0.09446640683654241,0.04404768018135392,0.01575166694932664,0.0
Angptl4_Sdc3,1.0,0.8951186768562279,0.5105857664296897,0.3159204512486776,0.1874998372711038,0.07880870018129767,0.0
Angptl4_Sdc4,1.0,0.7231019951175812,0.3718865775050836,0.21357468361658463,0.11779726848758618,0.05100243114502097,0.0
Angptl7_Pirb,1.0,0.7367043894114357,0.4338525816511375,0.3161319041021681,0.21259414422310094,0.11069030265750297,0.0
Anxa1_Fpr1,0.8763689810002778,1.0,0.5809092895654253,0.3902164402425985,0.2342447490370851,0.11547000438812456,0.0
Anxa1_Fpr2,0.7309036898787101,1.0,0.5573950290055516,0.4086295912543965,0.2424842640321626,0.1376531193503852,0.0
Anxa1_Fpr2_Fpr3,0.7309036898787101,1.0,0.5573950290055516,0.4086295912543965,0.2424842640321626,0.1376531193503852,0.0
Apela_Aplnr,1.0,0.5218848809078359,0.22300658617968916,0.10833505180369761,0.05455415377022525,0.021875916589264847,0.0
