time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
2.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,23.091189305675385,4.4709715889982276,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,18.236551861404422,3.0617948242667454,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,223.36866310722456,51.27522721641993,179,23,23,0,529,Meninges,Meninges
0.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,133.15093470194108,22.78844375213003,230,24,24,0,576,Meninges,Meninges
1.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,72.95779351377038,9.153539024672922,223,23,23,0,529,Cavity,Muscle
1.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,50.99480693379468,5.134246680653782,248,25,25,0,625,Cavity,Cavity
2.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,40.48857979820239,6.074388731178543,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,33.12891554491088,5.626004331566674,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,27.46876740746906,4.925013802532641,246,26,26,0,676,Brain,Brain
0.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,1344.8818660772297,335.3867804279892,179,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,683.231033871645,174.66984341737248,230,24,24,0,576,Muscle,Muscle
1.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,333.3149139360498,72.43581298637004,223,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,215.25314459866533,23.255644313359035,248,25,25,0,625,Muscle,Cavity
2.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,155.77288077590842,30.559454459292684,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,115.23769156808743,26.76648158329557,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,81.80130330721333,17.165424226521935,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,48.51481847858029,15.489230051376286,179,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,28.588242850404498,8.970387893352665,230,24,24,0,576,Muscle,Muscle
1.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,15.533475107248517,3.956349933219027,223,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,10.695500937539293,1.3449632460120073,248,25,25,0,625,Muscle,Muscle
2.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,7.896912557256576,1.5303047535087584,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,5.894726892702909,1.3553241500668096,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,4.223765000469248,0.8716921083970144,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,1965.2278670469657,421.4332637991242,179,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,1027.2463587748823,212.50677148200992,230,24,24,0,576,Muscle,Muscle
1.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,511.6028640140087,85.74693317095712,223,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,326.5764894873204,41.4294999745884,248,25,25,0,625,Cavity,Cavity
2.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,236.29599135304682,37.31164098899581,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,178.2525684025128,33.37372333142776,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,134.2912014377341,22.534157625901415,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,63.44736487758436,11.362520275357388,179,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,44.58212768357488,8.048789138781677,230,24,24,0,576,Muscle,Muscle
1.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,27.61148999478002,4.0175348447032455,223,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,20.8139799772664,2.4707042862313946,248,25,25,0,625,Cavity,Cavity
2.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,16.55238303237268,2.257700212286304,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,13.498465139272774,2.1134191908744113,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,10.880603903302365,1.629488366065925,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,220.25192021540633,35.48987130548994,179,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,147.78136797575934,25.580502545640023,230,24,24,0,576,Muscle,Muscle
1.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,87.43756682183997,12.800234339886503,223,23,23,0,529,Muscle,Muscle
1.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,63.71633648419724,6.666941392440739,248,25,25,0,625,Cavity,Cavity
2.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,50.12869728685826,7.354229191025607,236,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,39.721745460599635,6.788906742865376,242,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,30.96229573981406,4.586889268408052,246,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,23.87854069251503,7.0773480065279974,179,23,23,0,529,Liver,Liver
0.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,17.716028999549778,8.064970374872686,230,24,24,0,576,Liver,Liver
1.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,11.952339427970845,6.6496921367051725,223,23,23,0,529,Liver,Liver
1.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,10.297089744659683,6.5039204203436825,248,25,25,0,625,Liver,Liver
2.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,8.265289406193741,5.0989695174886,236,27,27,0,729,Liver,Liver
2.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,7.864487046329518,4.921481066358022,242,26,26,0,676,Liver,Liver
3.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,7.2119300097889685,4.534608973820181,246,26,26,0,676,Liver,Liver
0.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,51493.43026157758,10045.592535109336,179,23,23,0,529,Jaw and tooth,Jaw and tooth
0.5,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,23693.712764821426,5275.476871646482,230,24,24,0,576,Jaw and tooth,Jaw and tooth
1.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,10900.56568603249,2804.6452485691525,223,23,23,0,529,Jaw and tooth,Jaw and tooth
