time,pair,score_min,score_geometric_mean,ligand,receptor,ligand_n_subunits,receptor_n_subunits,is_multisubunit,score_difference,absolute_difference,symmetric_relative_difference
0.0,Artn_Gfra1_Ret,20.460257549538877,44.89509452776944,Artn,Gfra1_Ret,1,2,True,24.43483697823056,24.43483697823056,0.5442651861021613
0.0,Artn_Gfra3_Ret,14.979266677609946,17.576981674538516,Artn,Gfra3_Ret,1,2,True,2.5977149969285698,2.5977149969285698,0.14779073250622665
0.0,Avp_Avpr1a,2.857953509896906,2.8579535944362364,Avp,Avpr1a,1,1,False,8.453933020291515e-08,8.453933020291515e-08,2.958037190229168e-08
0.0,Bdnf_Ntrk2,469.8348792450876,469.83485692571486,Bdnf,Ntrk2,1,1,False,-2.2319372760648548e-05,2.2319372760648548e-05,4.750471654320438e-08
0.0,Bmp10_Acvrl1_Acvr2a,29.81890157997147,56.39327815090397,Bmp10,Acvrl1_Acvr2a,1,2,True,26.574376570932497,26.574376570932497,0.47123305192192516
0.0,Bmp10_Acvrl1_Bmpr2,29.81890157997147,96.5179861439505,Bmp10,Acvrl1_Bmpr2,1,2,True,66.69908456397903,66.69908456397903,0.6910534215301751
0.0,Bmp2_Bmpr1a_Acvr2a,858.4226139968373,1484.4533580048496,Bmp2,Bmpr1a_Acvr2a,1,2,True,626.0307440080123,626.0307440080123,0.4217247653031124
0.0,Bmp2_Bmpr1a_Acvr2b,462.6309097975285,1086.5641734140754,Bmp2,Bmpr1a_Acvr2b,1,2,True,623.9332636165469,623.9332636165469,0.5742258753627929
0.0,Bmp2_Bmpr1a_Bmpr2,2284.6375766396004,2444.245789666861,Bmp2,Bmpr1a_Bmpr2,1,2,True,159.60821302726072,159.60821302726072,0.06529957572270771
0.0,Bmp2_Bmpr1b_Acvr2a,845.4722438357144,1149.604239660715,Bmp2,Bmpr1b_Acvr2a,1,2,True,304.13199582500056,304.13199582500056,0.264553648405785
0.0,Bmp2_Bmpr1b_Acvr2b,459.2012843490938,839.1034792649353,Bmp2,Bmpr1b_Acvr2b,1,2,True,379.90219491584156,379.90219491584156,0.4527477293368399
0.0,Bmp2_Bmpr1b_Bmpr2,1596.1674666637248,1894.8296076163915,Bmp2,Bmpr1b_Bmpr2,1,2,True,298.66214095266673,298.66214095266673,0.15761952407339147
0.0,Bmp4_Bmpr1a_Acvr2a,6569.5924792769365,11279.353501265829,Bmp4,Bmpr1a_Acvr2a,1,2,True,4709.761021988892,4709.761021988892,0.41755593717852163
0.0,Bmp4_Bmpr1a_Acvr2b,3547.348282548337,8265.836492694503,Bmp4,Bmpr1a_Acvr2b,1,2,True,4718.488210146166,4718.488210146166,0.5708421905413266
0.0,Bmp4_Bmpr1a_Bmpr2,17076.882868084813,18368.57800223116,Bmp4,Bmpr1a_Bmpr2,1,2,True,1291.6951341463464,1291.6951341463464,0.0703209107416725
0.0,Bmp4_Bmpr1b_Acvr2a,6484.5974142903415,8666.922938253027,Bmp4,Bmpr1b_Acvr2a,1,2,True,2182.325523962685,2182.325523962685,0.2517993455705713
0.0,Bmp4_Bmpr1b_Acvr2b,3523.533103079029,6333.122178975647,Bmp4,Bmpr1b_Acvr2b,1,2,True,2809.5890758966184,2809.5890758966184,0.44363411860641794
0.0,Bmp4_Bmpr1b_Bmpr2,11818.322752691518,14127.686185737846,Bmp4,Bmpr1b_Bmpr2,1,2,True,2309.3634330463283,2309.3634330463283,0.16346367003661733
0.0,Bmp5_Acvr1_Acvr2a,3045.7805365129857,3266.8498781022213,Bmp5,Acvr1_Acvr2a,1,2,True,221.0693415892356,221.0693415892356,0.06767049293298387
0.0,Bmp5_Acvr1_Acvr2b,1802.104771876953,2383.149242808371,Bmp5,Acvr1_Acvr2b,1,2,True,581.0444709314181,581.0444709314181,0.2438137152697574
0.0,Bmp5_Acvr1_Bmpr2,3144.238614846694,5357.814720660364,Bmp5,Acvr1_Bmpr2,1,2,True,2213.5761058136704,2213.5761058136704,0.4131490581930466
0.0,Bmp5_Bmpr1a_Acvr2a,3426.1595141758635,5891.513961989657,Bmp5,Bmpr1a_Acvr2a,1,2,True,2465.3544478137937,2465.3544478137937,0.41845855984039876
0.0,Bmp5_Bmpr1a_Acvr2b,1836.3613315209568,4301.717048511764,Bmp5,Bmpr1a_Acvr2b,1,2,True,2465.355716990807,2465.355716990807,0.5731096883379928
0.0,Bmp5_Bmpr1a_Bmpr2,8996.681318817267,9641.536948194604,Bmp5,Bmpr1a_Bmpr2,1,2,True,644.8556293773363,644.8556293773363,0.06688307402048455
0.0,Bmp5_Bmpr1b_Acvr2a,3382.5852058851024,4659.740713439872,Bmp5,Bmpr1b_Acvr2a,1,2,True,1277.1555075547694,1277.1555075547694,0.27408295570419394
0.0,Bmp5_Bmpr1b_Acvr2b,1823.1347865515556,3393.069744657037,Bmp5,Bmpr1b_Acvr2b,1,2,True,1569.9349581054814,1569.9349581054814,0.4626886790575437
0.0,Bmp5_Bmpr1b_Bmpr2,6555.898461843981,7641.650482583885,Bmp5,Bmpr1b_Bmpr2,1,2,True,1085.7520207399039,1085.7520207399039,0.14208344430492412
0.0,Bmp6_Acvr1_Acvr2a,896.3653949560991,976.0352916000512,Bmp6,Acvr1_Acvr2a,1,2,True,79.66989664395214,79.66989664395214,0.08162604091225667
0.0,Bmp6_Acvr1_Acvr2b,547.9159068525564,720.2352502549816,Bmp6,Acvr1_Acvr2b,1,2,True,172.31934340242515,172.31934340242515,0.23925424830486944
0.0,Bmp6_Acvr1_Bmpr2,925.9241645570398,1602.679926444865,Bmp6,Acvr1_Bmpr2,1,2,True,676.7557618878252,676.7557618878252,0.4222650765889572
0.0,Bmp6_Bmpr1a_Acvr2a,1043.726968332824,1750.9060007546916,Bmp6,Bmpr1a_Acvr2a,1,2,True,707.1790324218675,707.1790324218675,0.40389320278590213
0.0,Bmp6_Bmpr1a_Acvr2b,577.9821693348339,1294.6086641909878,Bmp6,Bmpr1a_Acvr2b,1,2,True,716.626494856154,716.626494856154,0.5535468089146306
0.0,Bmp6_Bmpr1a_Bmpr2,2670.648092452071,2867.0587845837435,Bmp6,Bmpr1a_Bmpr2,1,2,True,196.41069213167248,196.41069213167248,0.06850598710698864
0.0,Bmp6_Bmpr1b_Acvr2a,1015.319877312241,1305.1076426982863,Bmp6,Bmpr1b_Acvr2a,1,2,True,289.7877653860453,289.7877653860453,0.2220412752981159
0.0,Bmp6_Bmpr1b_Acvr2b,566.5272324311096,961.5063746094404,Bmp6,Bmpr1b_Acvr2b,1,2,True,394.9791421783308,394.9791421783308,0.41079201616189964
0.0,Bmp6_Bmpr1b_Bmpr2,1704.945758915353,2139.7916560437907,Bmp6,Bmpr1b_Bmpr2,1,2,True,434.8458971284376,434.8458971284376,0.20321880212039603
0.0,Bmp7_Acvr1_Acvr2a,3275.626485558446,3568.10707736342,Bmp7,Acvr1_Acvr2a,1,2,True,292.4805918049742,292.4805918049742,0.08197080005264214
0.0,Bmp7_Acvr1_Acvr2b,2002.7580631363464,2629.882793680164,Bmp7,Acvr1_Acvr2b,1,2,True,627.1247305438176,627.1247305438176,0.23846109493961198
0.0,Bmp7_Acvr1_Bmpr2,3396.4184585794287,5832.364642614963,Bmp7,Acvr1_Bmpr2,1,2,True,2435.946184035534,2435.946184035534,0.4176601315763015
0.0,Bmp7_Bmpr1a_Acvr2a,3800.3557964038905,6415.841045391823,Bmp7,Bmpr1a_Acvr2a,1,2,True,2615.4852489879327,2615.4852489879327,0.40766054372037547
0.0,Bmp7_Bmpr1a_Acvr2b,2093.9304020950904,4736.418173460642,Bmp7,Bmpr1a_Acvr2b,1,2,True,2642.4877713655515,2642.4877713655515,0.5579084604843558
0.0,Bmp7_Bmpr1a_Bmpr2,9734.941229288692,10456.642863038687,Bmp7,Bmpr1a_Bmpr2,1,2,True,721.7016337499954,721.7016337499954,0.06901848358051982
0.0,Bmp7_Bmpr1b_Acvr2a,3698.6290338986014,4763.297636076526,Bmp7,Bmpr1b_Acvr2a,1,2,True,1064.6686021779246,1064.6686021779246,0.2235150275125113
0.0,Bmp7_Bmpr1b_Acvr2b,2058.6148947702663,3503.4768345882594,Bmp7,Bmpr1b_Acvr2b,1,2,True,1444.861939817993,1444.861939817993,0.4124080186726276
0.0,Bmp7_Bmpr1b_Bmpr2,6221.233558640901,7760.569519465174,Bmp7,Bmpr1b_Bmpr2,1,2,True,1539.3359608242736,1539.3359608242736,0.19835347869293465
0.0,Bmp8a_Acvr1_Acvr2a,28.93962845816931,31.85237261215844,Bmp8a,Acvr1_Acvr2a,1,2,True,2.912744153989131,2.912744153989131,0.09144512371041712
0.0,Bmp8a_Acvr1_Acvr2b,18.06448336608433,23.68516970723507,Bmp8a,Acvr1_Acvr2b,1,2,True,5.620686341150741,5.620686341150741,0.23730825704971828
0.0,Bmp8a_Acvr1_Bmpr2,29.868312009945694,51.26980642106096,Bmp8a,Acvr1_Bmpr2,1,2,True,21.40149441111527,21.40149441111527,0.41742881249350333
0.0,Bmp8a_Bmpr1a_Acvr2a,34.61733172719498,57.80396954701028,Bmp8a,Bmpr1a_Acvr2a,1,2,True,23.186637819815303,23.186637819815303,0.4011253552571037
0.0,Bmp8a_Bmpr1a_Acvr2b,19.592356572472777,43.076887998506045,Bmp8a,Bmpr1a_Acvr2b,1,2,True,23.484531426033268,23.484531426033268,0.5451770663388622
0.0,Bmp8a_Bmpr1a_Bmpr2,86.00853729324842,92.73226096184374,Bmp8a,Bmpr1a_Bmpr2,1,2,True,6.723723668595312,6.723723668595312,0.07250684496263822
0.0,Bmp8a_Bmpr1b_Acvr2a,33.19222196873777,43.03145850448186,Bmp8a,Bmpr1b_Acvr2a,1,2,True,9.839236535744092,9.839236535744092,0.22865217396057597
0.0,Bmp8a_Bmpr1b_Acvr2b,18.94820231218049,31.910828380397845,Bmp8a,Bmpr1b_Acvr2b,1,2,True,12.962626068217354,12.962626068217354,0.40621402596304973
0.0,Bmp8a_Bmpr1b_Bmpr2,55.8751800100605,69.0772203473645,Bmp8a,Bmpr1b_Bmpr2,1,2,True,13.202040337304005,13.202040337304005,0.19112002872894554
0.0,Bmp8b_Acvr1_Acvr2a,173.28020179364728,192.61671829426157,Bmp8b,Acvr1_Acvr2a,1,2,True,19.336516500614295,19.336516500614295,0.10038856788679058
0.0,Bmp8b_Acvr1_Acvr2b,110.2582820426804,143.69470318405502,Bmp8b,Acvr1_Acvr2b,1,2,True,33.43642114137461,33.43642114137461,0.2326907004953879
0.0,Bmp8b_Acvr1_Bmpr2,177.65424582767648,306.2399866650827,Bmp8b,Acvr1_Bmpr2,1,2,True,128.58574083740623,128.58574083740623,0.41988553564702563
0.0,Bmp8b_Bmpr1a_Acvr2a,213.40317903852383,352.1258385986324,Bmp8b,Bmpr1a_Acvr2a,1,2,True,138.72265956010858,138.72265956010858,0.3939576263763773
0.0,Bmp8b_Bmpr1a_Acvr2b,121.99837144741944,263.35502696453574,Bmp8b,Bmpr1a_Acvr2b,1,2,True,141.35665551711628,141.35665551711628,0.5367532078138453
0.0,Bmp8b_Bmpr1a_Bmpr2,515.9728291596726,557.99345541006,Bmp8b,Bmpr1a_Bmpr2,1,2,True,42.02062625038741,42.02062625038741,0.0753066650566845
0.0,Bmp8b_Bmpr1b_Acvr2a,202.9372954704224,265.2672518211764,Bmp8b,Bmpr1b_Acvr2a,1,2,True,62.329956350753974,62.329956350753974,0.23497041539365074
0.0,Bmp8b_Bmpr1b_Acvr2b,117.04613940365236,197.3100164560587,Bmp8b,Bmpr1b_Acvr2b,1,2,True,80.26387705240633,80.26387705240633,0.40679068652493494
0.0,Bmp8b_Bmpr1b_Bmpr2,345.1759835725062,421.35466250794286,Bmp8b,Bmpr1b_Bmpr2,1,2,True,76.17867893543666,76.17867893543666,0.18079467421106474
0.0,Btc_Egfr,76.63165230999807,76.63164920911385,Btc,Egfr,1,1,False,-3.1008842285018545e-06,3.1008842285018545e-06,4.0464796660756386e-08
0.0,Btc_Egfr_Erbb2,45.93660247866696,60.589319632376,Btc,Egfr_Erbb2,1,2,True,14.652717153709034,14.652717153709034,0.24183663461834504
0.0,Btc_Erbb2_Erbb4,49.48531520406835,79.16046129719717,Btc,Erbb2_Erbb4,1,2,True,29.675146093128824,29.675146093128824,0.37487333457693645
0.0,Btc_Erbb4,130.186268829379,130.18626372867536,Btc,Erbb4,1,1,False,-5.100703646121474e-06,5.100703646121474e-06,3.9180043271740214e-08
0.0,Btla_Tnfrsf14,2.466331577680104,2.4663313285484403,Btla,Tnfrsf14,1,1,False,-2.4913166374318507e-07,2.4913166374318507e-07,1.010130454468433e-07
0.0,C3_C3ar1,60.48417009246428,60.48416950771159,C3,C3ar1,1,1,False,-5.847526907132305e-07,5.847526907132305e-07,9.667863340429381e-09
0.0,C3_Cr2,13.524239006866267,13.524238154632757,C3,Cr2,1,1,False,-8.522335104288459e-07,8.522335104288459e-07,6.301526540577745e-08
0.0,C3_Itgam_Itgb2,26.42296719160497,28.99046068975779,C3,Itgam_Itgb2,1,2,True,2.5674934981528175,2.5674934981528175,0.08856339075218292
0.0,C3_Itgax_Itgb2,3.079192434174373,9.195277011321467,C3,Itgax_Itgb2,1,2,True,6.116084577147094,6.116084577147094,0.6651332602179151
0.0,C4b_Cr2,1.715761112970139,1.7157609975407184,C4b,Cr2,1,1,False,-1.1542942046638416e-07,1.1542942046638416e-07,6.72759276299049e-08
0.0,Cadm1_Cadm1,22682.6876533758,22682.686631473058,Cadm1,Cadm1,1,1,False,-0.001021902742650127,0.001021902742650127,4.505210133235865e-08
0.0,Cadm3_Cadm3,428.69848806701606,428.6984696470336,Cadm3,Cadm3,1,1,False,-1.841998243889975e-05,1.841998243889975e-05,4.296722043960243e-08
0.0,Calca_Calcr,21.341482654253568,21.34148333216316,Calca,Calcr,1,1,False,6.779095933495682e-07,6.779095933495682e-07,3.176487701433149e-08
0.0,Calca_Calcrl,324.59859824292124,324.5985931206063,Calca,Calcrl,1,1,False,-5.122314917116455e-06,5.122314917116455e-06,1.578045914198017e-08
0.0,Calcb_Calcr,3.240600417527797,3.2406004053547885,Calcb,Calcr,1,1,False,-1.217300837907942e-08,1.217300837907942e-08,3.7564052368931114e-09
0.0,Calcb_Calcrl,46.81368778915181,46.81368675200145,Calcb,Calcrl,1,1,False,-1.037150354932237e-06,1.037150354932237e-06,2.2154852649155683e-08
0.0,Cck_Cckar,16.971205847137405,16.971204753181848,Cck,Cckar,1,1,False,-1.0939555572520021e-06,1.0939555572520021e-06,6.445950671422229e-08
0.0,Cck_Cckbr,8.089575765914251,8.089575780079581,Cck,Cckbr,1,1,False,1.4165330242121854e-08,1.4165330242121854e-08,1.7510597127977584e-09
0.0,Ccl11_Ackr1,14.34633535065375,14.346333965700644,Ccl11,Ackr1,1,1,False,-1.384953105088016e-06,1.384953105088016e-06,9.653706477904861e-08
0.0,Ccl11_Ackr2,0.8586566646659128,0.8586566499176929,Ccl11,Ackr2,1,1,False,-1.4748219978599764e-08,1.4748219978599764e-08,1.7175922094936534e-08
0.0,Ccl12_Ccr2,2.1247424676498463,2.1247425330122995,Ccl12,Ccr2,1,1,False,6.536245322763534e-08,6.536245322763534e-08,3.0762528735643745e-08
0.0,Ccl17_Ackr1,2.627957391407292,2.627957153709508,Ccl17,Ackr1,1,1,False,-2.376977836782146e-07,2.376977836782146e-07,9.04496337936916e-08
0.0,Ccl17_Ackr2,0.140446784776563,0.1404467831120541,Ccl17,Ackr2,1,1,False,-1.6645088918298967e-09,1.6645088918298967e-09,1.1851527213513405e-08
0.0,Ccl17_Ccr4,0.745463954281439,0.7454638926527297,Ccl17,Ccr4,1,1,False,-6.162870924697472e-08,6.162870924697472e-08,8.267161529812575e-08
0.0,Ccl1_Ackr1,4.040272459733879,4.040272470743329,Ccl1,Ackr1,1,1,False,1.1009449352172851e-08,1.1009449352172851e-08,2.7249274478132745e-09
0.0,Ccl1_Ackr4,0.7489342013609975,0.7489342876654954,Ccl1,Ackr4,1,1,False,8.630449788160632e-08,8.630449788160632e-08,1.1523640899207091e-07
0.0,Ccl20_Ccr6,0.0069897754488676,0.0069897748898152,Ccl20,Ccr6,1,1,False,-5.590524007267894e-10,5.590524007267894e-10,7.998145359839283e-08
0.0,Ccl22_Ackr2,0.0189680765810955,0.0189680767189998,Ccl22,Ackr2,1,1,False,1.3790430256066522e-10,1.3790430256066522e-10,7.270336608377921e-09
0.0,Ccl22_Ccr4,0.1068753214445857,0.1068753119223035,Ccl22,Ccr4,1,1,False,-9.522282198859422e-09,9.522282198859422e-09,8.909710932468798e-08
0.0,Ccl24_Ackr2,1.1470904926627348,1.1470905583714552,Ccl24,Ackr2,1,1,False,6.570872046474108e-08,6.570872046474108e-08,5.728294072791333e-08
0.0,Ccl25_Ackr4,25.61011499665577,25.61011715014585,Ccl25,Ackr4,1,1,False,2.153490079592757e-06,2.153490079592757e-06,8.408747476504584e-08
0.0,Ccl25_Ccr9,114.0336248520891,114.03362272438484,Ccl25,Ccr9,1,1,False,-2.127704263443775e-06,2.127704263443775e-06,1.8658569051045958e-08
0.0,Ccl27a_Ccr10,16.046468248319897,16.046469360370402,Ccl27a,Ccr10,1,1,False,1.1120505050143947e-06,1.1120505050143947e-06,6.93018806841585e-08
0.0,Ccl27a_Ccr2,75.37010324521216,75.37010305642924,Ccl27a,Ccr2,1,1,False,-1.8878291996315966e-07,1.8878291996315966e-07,2.5047454074590506e-09
0.0,Ccl28_Ccr10,0.5164223365060203,0.5164223439894284,Ccl28,Ccr10,1,1,False,7.483408115405155e-09,7.483408115405155e-09,1.4490868186676186e-08
0.0,Ccl2_Ackr1,27.805553631890856,27.805553629325928,Ccl2,Ackr1,1,1,False,-2.564927825687846e-09,2.564927825687846e-09,9.224516294996798e-11
0.0,Ccl2_Ackr2,1.73984937833939,1.739849564249366,Ccl2,Ackr2,1,1,False,1.859099760803673e-07,1.859099760803673e-07,1.0685405215512157e-07
0.0,Ccl2_Ccr2,8.046643318314008,8.046643318533787,Ccl2,Ccr2,1,1,False,2.19779749954796e-10,2.19779749954796e-10,2.7313221333991348e-11
0.0,Ccl3_Ackr2,0.4046388726701021,0.4046388857440217,Ccl3,Ackr2,1,1,False,1.3073919558070912e-08,1.3073919558070912e-08,3.231009183418322e-08
0.0,Ccl3_Ccr1,1.806157952134736,1.8061580816348048,Ccl3,Ccr1,1,1,False,1.2950006889056453e-07,1.2950006889056453e-07,7.16991885745407e-08
0.0,Ccl3_Ccr5,1.0535269510753007,1.0535269921476087,Ccl3,Ccr5,1,1,False,4.1072307999101554e-08,4.1072307999101554e-08,3.898552984900358e-08
0.0,Ccl4_Ackr2,0.2130592147620224,0.2130592207396647,Ccl4,Ackr2,1,1,False,5.9776423255719635e-09,5.9776423255719635e-09,2.8056247952187878e-08
0.0,Ccl4_Ccr5,0.5727095401348603,0.5727095382756981,Ccl4,Ccr5,1,1,False,-1.859162157558103e-09,1.859162157558103e-09,3.246256657642392e-09
0.0,Ccl5_Ackr1,2.8030234088519888,2.8030231491040114,Ccl5,Ackr1,1,1,False,-2.5974797734917843e-07,2.5974797734917843e-07,9.266707389203049e-08
0.0,Ccl5_Ackr2,0.1607756086762176,0.16077560601361,Ccl5,Ackr2,1,1,False,-2.6626076066182947e-09,2.6626076066182947e-09,1.656101711286605e-08
0.0,Ccl5_Ccr1,0.6811246708777098,0.6811246563559623,Ccl5,Ccr1,1,1,False,-1.452174747118562e-08,1.452174747118562e-08,2.132024883560983e-08
0.0,Ccl5_Ccr4,0.9264950110129424,0.9264949045148468,Ccl5,Ccr4,1,1,False,-1.0649809556451117e-07,1.0649809556451117e-07,1.1494729523484016e-07
0.0,Ccl5_Ccr5,0.4193492110684666,0.4193491968673061,Ccl5,Ccr5,1,1,False,-1.4201160525306733e-08,1.4201160525306733e-08,3.386476032498873e-08
0.0,Ccl6_Ccr1,3.47362434651506,3.473624859640619,Ccl6,Ccr1,1,1,False,5.131255593759931e-07,5.131255593759931e-07,1.4772048799451565e-07
0.0,Ccl6_Ccr2,3.424281082471767,3.4242810933290526,Ccl6,Ccr2,1,1,False,1.0857285737131406e-08,1.0857285737131406e-08,3.17067595831511e-09
0.0,Ccl7_Ackr1,25.68721954787304,25.68721948140245,Ccl7,Ackr1,1,1,False,-6.647058725661736e-08,6.647058725661736e-08,2.5876910162556414e-09
0.0,Ccl7_Ccr1,7.294915423312428,7.294915770046138,Ccl7,Ccr1,1,1,False,3.467337092999401e-07,3.467337092999401e-07,4.753087221701356e-08
0.0,Ccl7_Ccr2,7.667047974715343,7.667047846047016,Ccl7,Ccr2,1,1,False,-1.286683275480982e-07,1.286683275480982e-07,1.6781990666084923e-08
0.0,Ccl9_Ccr1,6.013351787602695,6.0133522280118505,Ccl9,Ccr1,1,1,False,4.4040915536669445e-07,4.4040915536669445e-07,7.323854294034987e-08
0.0,Cd1d1_Ceacam5,1.5066770484000398,1.5066768694715316,Cd1d1,Ceacam5,1,1,False,-1.7892850823209017e-07,1.7892850823209017e-07,1.1875704114700406e-07
0.0,Cd200_Cd200r1,28.156848805069345,28.15685352939532,Cd200,Cd200r1,1,1,False,4.724325975757893e-06,4.724325975757893e-06,1.6778600530864606e-07
