pair_id,ligand,receptor,pair,auc,peak_time,peak_score,start_score,end_score,delta_end_start,score_range,cluster
"[""EFNB2"",""EPHB1""]",EFNB2,EPHB1,EFNB2_EPHB1,3.207336481228206,3.5,1.5142006526246592,0.5007966796593301,0.7490732131992331,0.2482765335399031,1.1135513098538463,2
"[""EFNB2"",""EPHB2""]",EFNB2,EPHB2,EFNB2_EPHB2,5.766706401214547,3.5,2.7720029462087314,1.0010930877052517,1.866697499864719,0.8656044121594673,1.7709098585034797,2
"[""EFNB2"",""EPHB3""]",EFNB2,EPHB3,EFNB2_EPHB3,0.5357021915179799,3.5,0.25176815172960837,0.14521019104741245,0.19049580714123313,0.045285616093820674,0.17123046813648166,2
"[""EFNB3"",""EPHA4""]",EFNB3,EPHA4,EFNB3_EPHA4,4.520246724436613,3.5,2.8031435158902713,0.6938313016349451,1.1190706365026322,0.42523933486768706,2.2976479021378666,2
"[""EFNB3"",""EPHB1""]",EFNB3,EPHB1,EFNB3_EPHB1,2.057867234507898,3.5,1.1787575383201676,0.17870813205366165,0.32565703180287203,0.14694889974921038,1.000049406266506,2
"[""EFNB3"",""EPHB2""]",EFNB3,EPHB2,EFNB3_EPHB2,3.5586157101749367,3.5,2.1202179174209532,0.33648711734038617,0.8068463289395874,0.47035921159920124,1.783730800080567,2
"[""EFNB3"",""EPHB3""]",EFNB3,EPHB3,EFNB3_EPHB3,0.3363820443487021,3.5,0.19628636189731777,0.05455296555186859,0.08067031543328741,0.026117349881418825,0.15355800124323915,2
"[""ESAM"",""ESAM""]",ESAM,ESAM,ESAM_ESAM,0.06247465322178925,2.5,0.026805427875332695,0.01417824224389498,0.007953866448391552,-0.006224375795503428,0.018851561426941145,2
"[""FGF10"",""FGFR1""]",FGF10,FGFR1,FGF10_FGFR1,1.1936417893823164,3.5,0.47063159632338697,0.2546584266877031,0.20787040640583554,-0.04678802028186757,0.3414783732161174,2
"[""FGF17"",""FGFR1""]",FGF17,FGFR1,FGF17_FGFR1,7.793392614903344,4.0,4.032880792388109,1.15886558495162,4.032880792388109,2.8740152074364893,3.4997925237116094,2
"[""FGF17"",""FGFR3""]",FGF17,FGFR3,FGF17_FGFR3,1.2771784761721676,4.0,0.6461119147522167,0.20657677750930345,0.6461119147522167,0.43953513724291327,0.5017670436905016,2
"[""FGF17"",""FGFR4""]",FGF17,FGFR4,FGF17_FGFR4,0.8244097607818948,4.0,0.39672162282592893,0.14657264090925207,0.39672162282592893,0.2501489819166769,0.3240281183716053,2
"[""FGF18"",""FGFR1""]",FGF18,FGFR1,FGF18_FGFR1,0.17626878035140972,0.0,0.07082718055746419,0.07082718055746419,0.017018908516674095,-0.0538082720407901,0.0538082720407901,2
"[""FGF18"",""FGFR3""]",FGF18,FGFR3,FGF18_FGFR3,0.028571822810194637,0.0,0.015890257415006274,0.015890257415006274,0.002354761468836025,-0.013535495946170248,0.013535495946170248,2
"[""FGF18"",""FGFR4""]",FGF18,FGFR4,FGF18_FGFR4,0.018619033557748837,0.0,0.011233788301985454,0.011233788301985454,0.0016022081104467326,-0.009631580191538721,0.009631580191538721,2
"[""FGF2"",""FGFR1""]",FGF2,FGFR1,FGF2_FGFR1,4.354425494507048,3.5,1.624064694355363,0.9135629703565068,0.8807825415338498,-0.03278042882265697,0.8952921946571099,2
"[""FGF2"",""FGFR3""]",FGF2,FGFR3,FGF2_FGFR3,0.726451491707143,3.5,0.29461708498251676,0.12675501471421502,0.14110802599416672,0.0143530112799517,0.17412388097342166,2
"[""FGF2"",""FGFR4""]",FGF2,FGFR4,FGF2_FGFR4,0.4564968113986948,3.5,0.20249373297843357,0.0881930701373808,0.09191341034031741,0.0037203402029366145,0.12286392507298272,2
"[""FGF7"",""FGFR1""]",FGF7,FGFR1,FGF7_FGFR1,1.0772474185873633,2.0,0.5356871966880518,0.1507196520516554,0.23940051173217117,0.08868085968051576,0.3914972418171761,2
"[""FGF8"",""FGFR1""]",FGF8,FGFR1,FGF8_FGFR1,0.1932419577466194,3.5,0.0928460663971651,0.04364695529646015,0.0798739651476714,0.036227009851211245,0.0879474172772095,2
"[""FGF8"",""FGFR3""]",FGF8,FGFR3,FGF8_FGFR3,0.030827829135087068,3.5,0.017571637191547727,0.0052729543019417804,0.013472372938546437,0.008199418636604656,0.01602301052526834,2
"[""FGF8"",""FGFR4""]",FGF8,FGFR4,FGF8_FGFR4,0.0193359683108104,3.5,0.012219696507199604,0.003235614112161478,0.010311168005362744,0.0070755538932012665,0.011197105051535762,2
"[""FGF9"",""FGFR1""]",FGF9,FGFR1,FGF9_FGFR1,1.7515103273735035,3.5,0.7868291022549119,0.39313001749857523,0.45597125097393676,0.06284123347536152,0.5774207373342716,2
"[""FGF9"",""FGFR3""]",FGF9,FGFR3,FGF9_FGFR3,0.288422859528938,3.5,0.14655628763632383,0.05557677112497881,0.0702859636738091,0.01470919254883029,0.10022658045001637,2
"[""FGF9"",""FGFR4""]",FGF9,FGFR4,FGF9_FGFR4,0.19326044538573212,3.5,0.1022434582475568,0.04138260055609337,0.04749603147951194,0.006113430923418567,0.07669234680869616,2
"[""FN1"",""CD44""]",FN1,CD44,FN1_CD44,0.10903235990708497,2.5,0.05412061099316973,0.004690902166837482,0.026480763648916942,0.02178986148207946,0.04942970882633224,2
"[""FN1"",""ITGA3_ITGB1""]",FN1,ITGA3_ITGB1,FN1_ITGA3_ITGB1,0.7739369158091973,3.5,0.44421368146677465,0.08280448584512169,0.13018759771441998,0.04738311186929829,0.378220627612911,2
"[""FN1"",""ITGA4_ITGB1""]",FN1,ITGA4_ITGB1,FN1_ITGA4_ITGB1,0.06147190520032859,2.5,0.032756026575867195,0.00765162954456658,0.004424388460081103,-0.0032272410844854773,0.028331638115786092,2
"[""FN1"",""ITGA4_ITGB7""]",FN1,ITGA4_ITGB7,FN1_ITGA4_ITGB7,0.054680255130239316,2.5,0.03275587360581937,0.005193672890171154,0.003479651721796766,-0.0017140211683743878,0.029276221884022607,2
"[""FN1"",""ITGA5_ITGB1""]",FN1,ITGA5_ITGB1,FN1_ITGA5_ITGB1,0.401762942658634,2.5,0.20250410246326006,0.03727373197699418,0.04752109202374005,0.010247360046745875,0.16523037048626588,2
"[""FN1"",""ITGA8_ITGB1""]",FN1,ITGA8_ITGB1,FN1_ITGA8_ITGB1,0.21136593115026275,2.5,0.1565376753983081,0.010259138989223014,0.008679148185487167,-0.0015799908037358468,0.15005822798726434,2
"[""FN1"",""SDC4""]",FN1,SDC4,FN1_SDC4,4.361809832463003,3.5,2.1423176255501692,0.7030179073195171,0.4951730515494769,-0.2078448557700402,1.789897762097486,2
"[""GAL"",""GALR1""]",GAL,GALR1,GAL_GALR1,1.5824455512620481,3.5,1.4859675456825765,0.0006866180834856258,0.3618181972896973,0.36113157920621164,1.4852809275990908,2
"[""GAL"",""GALR2""]",GAL,GALR2,GAL_GALR2,0.09869006242689332,3.5,0.1053789847717812,3.142741912339858e-05,0.007820393707691619,0.00778896628856822,0.1053475573526578,2
"[""GAS6"",""AXL""]",GAS6,AXL,GAS6_AXL,2.014681813944196,3.5,0.762896421943767,0.6234864665632616,0.427552593291489,-0.19593387327177259,0.549925697735898,2
"[""GAS6"",""MERTK""]",GAS6,MERTK,GAS6_MERTK,0.04430674149050036,3.5,0.018609891422762256,0.0038686164182712094,0.017564359540195307,0.013695743121924097,0.016093348157532116,2
"[""GAS6"",""TYRO3""]",GAS6,TYRO3,GAS6_TYRO3,1.5399035889601007,3.5,0.7614214273243588,0.2700018837079564,0.43812866319193944,0.16812677948398302,0.5219834633971492,2
"[""GDF10"",""ACVR1B_ACVR2A""]",GDF10,ACVR1B_ACVR2A,GDF10_ACVR1B_ACVR2A,1.5207419299090024,3.5,0.7010467317654002,0.36802029068666114,0.4660124518055049,0.09799216111884373,0.4349649321304454,2
"[""GDF5"",""BMPR1A_ACVR2A""]",GDF5,BMPR1A_ACVR2A,GDF5_BMPR1A_ACVR2A,0.03601265329530235,3.5,0.014070712488969735,0.012154161208067473,0.00676050800319802,-0.005393653204869453,0.010176948258403446,2
"[""GDF5"",""BMPR1A_BMPR2""]",GDF5,BMPR1A_BMPR2,GDF5_BMPR1A_BMPR2,0.03601265329530235,3.5,0.014070712488969735,0.012154161208067473,0.00676050800319802,-0.005393653204869453,0.010176948258403446,2
"[""GDNF"",""GFRA1_RET""]",GDNF,GFRA1_RET,GDNF_GFRA1_RET,0.004525250904864117,2.5,0.0021501256275373057,0.0014793288450038278,0.00017630968960922013,-0.0013030191553946077,0.0019738159379280853,2
"[""GRN"",""SORT1""]",GRN,SORT1,GRN_SORT1,29.247720456206885,3.5,13.080724930127097,5.2028834617865165,7.478985874318448,2.276102412531931,8.376710651231281,2
"[""HBEGF"",""ERBB2_ERBB4""]",HBEGF,ERBB2_ERBB4,HBEGF_ERBB2_ERBB4,0.2770546285322693,3.5,0.11658613467766388,0.09348640264832614,0.03235641707557105,-0.06112998557275509,0.08422971760209283,2
"[""HBEGF"",""ERBB4""]",HBEGF,ERBB4,HBEGF_ERBB4,0.7978045200132743,1.5,0.2909483489176019,0.2432401245333525,0.10191724381332842,-0.14132288072002408,0.20525525502437358,2
"[""HSPG2"",""DAG1""]",HSPG2,DAG1,HSPG2_DAG1,6.213064852311099,3.5,2.8320567291468044,1.0852377783276526,1.2078343687208049,0.1225965903931523,2.2971510179998242,2
"[""IHH"",""PTCH1_SMO""]",IHH,PTCH1_SMO,IHH_PTCH1_SMO,0.04089237834157852,1.5,0.016870303988760563,0.005088794040189574,0.006165763632902736,0.001076969592713162,0.012264167841369904,2
"[""IHH"",""PTCH2_SMO""]",IHH,PTCH2_SMO,IHH_PTCH2_SMO,0.022893776641113785,1.5,0.010487275909123872,0.002677187489881097,0.004105902711995537,0.0014287152221144398,0.007864188191413109,2
"[""INHBB"",""ACVR1B_ACVR2A""]",INHBB,ACVR1B_ACVR2A,INHBB_ACVR1B_ACVR2A,0.47046683903402475,3.5,0.27219202484662397,0.0943037134167658,0.17515789491542355,0.08085418149865775,0.22000045058568746,2
"[""INHBB"",""ACVR1C_ACVR2A""]",INHBB,ACVR1C_ACVR2A,INHBB_ACVR1C_ACVR2A,0.03062789767337089,3.5,0.016284615649910357,0.006846645658528376,0.01531421336762136,0.008467567709092984,0.012519732559466349,2
"[""JAG1"",""NOTCH3""]",JAG1,NOTCH3,JAG1_NOTCH3,0.27685536798586197,4.0,0.16768201832246235,0.03413793643769121,0.16768201832246235,0.13354408188477113,0.13354408188477113,2
"[""JAG2"",""NOTCH3""]",JAG2,NOTCH3,JAG2_NOTCH3,0.13464985288382683,3.5,0.05432740947739629,0.017964067435669938,0.04862487651543417,0.030660809079764234,0.03636334204172635,2
"[""JAM2"",""ITGA3_ITGB1""]",JAM2,ITGA3_ITGB1,JAM2_ITGA3_ITGB1,2.5377472122433926,3.5,1.335655621289534,0.41718471425062736,1.1261357494460786,0.7089510351954513,0.9184709070389068,2
"[""JAM2"",""JAM2""]",JAM2,JAM2,JAM2_JAM2,15.741764823273986,3.5,6.284314063169727,3.7397532218740084,5.9622735780990865,2.222520356225078,3.9883045849133913,2
"[""JAM2"",""JAM3""]",JAM2,JAM3,JAM2_JAM3,3.2574741198174384,3.5,1.701654287063072,0.4779414796735967,1.1590797028315312,0.6811382231579345,1.2598666931248939,2
"[""JAM3"",""ITGAM_ITGB2""]",JAM3,ITGAM_ITGB2,JAM3_ITGAM_ITGB2,0.0859108562159332,2.5,0.04053918499059782,0.007994534570857078,0.01441399914543133,0.0064194645745742525,0.032701257892784746,2
"[""JAM3"",""JAM2""]",JAM3,JAM2,JAM3_JAM2,3.357551879305845,3.5,1.7261456974848468,0.5501711904314371,1.2351942422003064,0.6850230517688692,1.2757683474956685,2
"[""JAM3"",""JAM3""]",JAM3,JAM3,JAM3_JAM3,0.8010600369576281,3.5,0.49342855614144787,0.09425726835726225,0.24832551457703722,0.15406824621977497,0.39917128778418565,2
"[""L1CAM"",""ITGA4_ITGB7""]",L1CAM,ITGA4_ITGB7,L1CAM_ITGA4_ITGB7,0.388544169436608,3.5,0.2130639870004033,0.04502574760665716,0.059442129031594446,0.014416381424937286,0.17608700524400342,2
"[""L1CAM"",""L1CAM""]",L1CAM,L1CAM,L1CAM_L1CAM,87.86258062269508,3.5,64.06592213908556,9.722618735236166,20.9997641017972,11.277145366561035,55.681953422767165,2
"[""LAMA1"",""CD44""]",LAMA1,CD44,LAMA1_CD44,0.06444214963342002,4.0,0.04629169485743906,0.0032849488705938503,0.04629169485743906,0.04300674598684521,0.04367655451774323,2
"[""LAMA1"",""DAG1""]",LAMA1,DAG1,LAMA1_DAG1,2.8617780593534814,3.5,1.2026452234507128,0.5248758771574675,0.8128884747696451,0.28801259761217757,0.7532563821542337,2
"[""LAMA1"",""ITGA1_ITGB1""]",LAMA1,ITGA1_ITGB1,LAMA1_ITGA1_ITGB1,0.0727097178782598,2.5,0.029612087593512366,0.011480316353199477,0.005540691547195272,-0.005939624806004205,0.024071396046317094,2
"[""LAMA1"",""ITGA3_ITGB1""]",LAMA1,ITGA3_ITGB1,LAMA1_ITGA3_ITGB1,0.3446948197896721,3.5,0.17084508440755053,0.044388281021171795,0.13130769262351297,0.08691941160234118,0.12645680338637874,2
"[""LAMA1"",""ITGA6_ITGB1""]",LAMA1,ITGA6_ITGB1,LAMA1_ITGA6_ITGB1,1.0945265248625045,4.0,0.44335053109802,0.2686000002094891,0.44335053109802,0.17475053088853088,0.2667060490832293,2
"[""LAMA1"",""ITGA6_ITGB4""]",LAMA1,ITGA6_ITGB4,LAMA1_ITGA6_ITGB4,0.9323664984661288,3.5,0.32036813249599905,0.22834434279040203,0.1643887631120257,-0.06395557967837634,0.1576662187853138,2
"[""LAMA1"",""ITGA7_ITGB1""]",LAMA1,ITGA7_ITGB1,LAMA1_ITGA7_ITGB1,0.1073681687132108,3.5,0.05067144905185686,0.011471000671531369,0.01865471422679672,0.007183713555265351,0.03920044838032549,2
"[""LAMA1"",""ITGA9_ITGB1""]",LAMA1,ITGA9_ITGB1,LAMA1_ITGA9_ITGB1,0.08614697323698364,3.5,0.03250468662614124,0.006769883662369508,0.019654526257824607,0.0128846425954551,0.025734802963771734,2
"[""LAMA1"",""SV2A""]",LAMA1,SV2A,LAMA1_SV2A,2.0982592842067156,3.5,0.9219919487344465,0.4100701648067401,0.6346132797307248,0.2245431149239847,0.6609998966598866,2
"[""LAMA1"",""SV2B""]",LAMA1,SV2B,LAMA1_SV2B,1.917223399815629,3.5,0.8241789237897985,0.37943164513269656,0.4832238290735208,0.10379218394082423,0.5625589634338337,2
"[""LAMA2"",""CD44""]",LAMA2,CD44,LAMA2_CD44,0.0500083230765581,4.0,0.02326145177792352,0.0017452660324911511,0.02326145177792352,0.02151618574543237,0.02151618574543237,2
"[""LAMA2"",""DAG1""]",LAMA2,DAG1,LAMA2_DAG1,2.458277356593503,3.5,1.0859371729375777,0.27536824475899935,0.4763813798475275,0.20101313508852814,0.8105689281785784,2
"[""LAMA2"",""ITGA1_ITGB1""]",LAMA2,ITGA1_ITGB1,LAMA2_ITGA1_ITGB1,0.06938591708043593,2.5,0.03156312999063207,0.0073107529096511446,0.0036340457266713978,-0.003676707182979747,0.027929084263960673,2
"[""LAMA2"",""ITGA3_ITGB1""]",LAMA2,ITGA3_ITGB1,LAMA2_ITGA3_ITGB1,0.30260738933278125,3.5,0.1599167624955816,0.026893319287924544,0.07984500159485072,0.05295168230692618,0.13302344320765705,2
"[""LAMA2"",""ITGA6_ITGB1""]",LAMA2,ITGA6_ITGB1,LAMA2_ITGA6_ITGB1,0.8659857072759103,3.5,0.3280039266580941,0.14069351693098114,0.22873938244284067,0.08804586551185953,0.19509134394536928,2
"[""LAMA2"",""ITGA6_ITGB4""]",LAMA2,ITGA6_ITGB4,LAMA2_ITGA6_ITGB4,0.7490168580318819,3.5,0.27957453165817964,0.11242126908206049,0.09830273873082564,-0.014118530351234851,0.18127179292735401,2
"[""LAMA2"",""ITGA7_ITGB1""]",LAMA2,ITGA7_ITGB1,LAMA2_ITGA7_ITGB1,0.09753296478659321,3.5,0.04719370017457643,0.007191500791735237,0.011605013610802635,0.004413512819067398,0.04000219938284119,2
"[""LAMA2"",""ITGA9_ITGB1""]",LAMA2,ITGA9_ITGB1,LAMA2_ITGA9_ITGB1,0.0797462851931437,2.5,0.031124187395176042,0.00533592351011562,0.012102867139108815,0.006766943628993194,0.025788263885060423,2
"[""LAMA2"",""SV2A""]",LAMA2,SV2A,LAMA2_SV2A,1.9414521142694052,3.5,0.871383195567695,0.25627970443599624,0.39002871322054855,0.13374900878455231,0.6151034911316987,2
"[""LAMA2"",""SV2B""]",LAMA2,SV2B,LAMA2_SV2B,1.7877899284693421,3.5,0.7781706231166605,0.24843265198432182,0.3147694401746287,0.06633678819030689,0.5303672985053145,2
"[""LAMA3"",""CD44""]",LAMA3,CD44,LAMA3_CD44,0.004209142069759506,1.0,0.0019618401921885076,6.52179424246279e-05,0.0012583368647450753,0.0011931189223204474,0.0018966222497638797,2
"[""LAMA3"",""DAG1""]",LAMA3,DAG1,LAMA3_DAG1,0.19279772092709846,1.5,0.06542721008449895,0.011256672419931713,0.026884356744632836,0.015627684324701123,0.05417053766456724,2
"[""LAMA3"",""ITGA1_ITGB1""]",LAMA3,ITGA1_ITGB1,LAMA3_ITGA1_ITGB1,0.005316076024852822,2.5,0.002344703231350367,0.0002479280185860821,0.00017276095057364862,-7.51670680124335e-05,0.0021719422807767183,2
"[""LAMA3"",""ITGA3_ITGB1""]",LAMA3,ITGA3_ITGB1,LAMA3_ITGA3_ITGB1,0.02384604113473409,3.5,0.008849348389407874,0.000804130031969325,0.0044691810557759976,0.0036650510238066727,0.008045218357438549,2
"[""LAMA3"",""ITGA6_ITGB1""]",LAMA3,ITGA6_ITGB1,LAMA3_ITGA6_ITGB1,0.07003789921257025,1.0,0.02621778457225496,0.005600048022060278,0.012474297200450603,0.006874249178390325,0.020617736550194683,2
"[""LAMA3"",""ITGA6_ITGB4""]",LAMA3,ITGA6_ITGB4,LAMA3_ITGA6_ITGB4,0.06263052467538582,1.0,0.02549186956103222,0.00528460672777434,0.00573987465399457,0.00045526792622023037,0.020207262833257883,2
"[""LAMA3"",""ITGA7_ITGB1""]",LAMA3,ITGA7_ITGB1,LAMA3_ITGA7_ITGB1,0.007484704357595131,2.5,0.0030930056080802973,0.00028493132764614783,0.0006654330918070344,0.0003805017641608866,0.0028080742804341497,2
"[""LAMA3"",""ITGA9_ITGB1""]",LAMA3,ITGA9_ITGB1,LAMA3_ITGA9_ITGB1,0.0068923858343707305,1.0,0.0029317674808645405,0.00016552560790800933,0.0006864675095924576,0.0005209419016844483,0.0027662418729565313,2
"[""LAMA3"",""SV2A""]",LAMA3,SV2A,LAMA3_SV2A,0.16033047541283646,2.5,0.0597910546153855,0.009751308543032662,0.0212802558338125,0.011528947290779837,0.05003974607235284,2
"[""LAMA3"",""SV2B""]",LAMA3,SV2B,LAMA3_SV2B,0.14577922116546416,1.5,0.055642221079346854,0.007907576343281373,0.01829512479826737,0.010387548454985995,0.04773464473606548,2
"[""LAMA4"",""CD44""]",LAMA4,CD44,LAMA4_CD44,0.050864068751734784,4.0,0.02330652176715812,0.0031766647069664117,0.02330652176715812,0.020129857060191707,0.021140879365514512,2
"[""LAMA4"",""DAG1""]",LAMA4,DAG1,LAMA4_DAG1,2.6208879599085604,3.5,1.1631302793884537,0.49409245540423463,0.5241358153000151,0.03004335989578044,0.8370051848124044,2
"[""LAMA4"",""ITGA1_ITGB1""]",LAMA4,ITGA1_ITGB1,LAMA4_ITGA1_ITGB1,0.07681379215697602,2.5,0.034871885557423765,0.014059778036352591,0.0036142474479220962,-0.010445530588430495,0.03125763810950167,2
"[""LAMA4"",""ITGA3_ITGB1""]",LAMA4,ITGA3_ITGB1,LAMA4_ITGA3_ITGB1,0.3283184812955914,3.5,0.17352951296645042,0.05600932433265773,0.08712359333866371,0.03111426900600598,0.12871170509590169,2
"[""LAMA4"",""ITGA6_ITGB1""]",LAMA4,ITGA6_ITGB1,LAMA4_ITGA6_ITGB1,0.9172086638923089,3.5,0.3475394766458267,0.2442564306487079,0.23336017013755225,-0.010896260511155637,0.2160273560379648,2
"[""LAMA4"",""ITGA6_ITGB4""]",LAMA4,ITGA6_ITGB4,LAMA4_ITGA6_ITGB4,0.7928580648445083,3.5,0.29595340560241085,0.1854098812947781,0.11222657064583097,-0.07318331064894712,0.18425803569878912,2
"[""LAMA4"",""ITGA7_ITGB1""]",LAMA4,ITGA7_ITGB1,LAMA4_ITGA7_ITGB1,0.10756455408446369,3.5,0.05108699838349071,0.013651560108162115,0.01367400527268153,2.2445164519414862e-05,0.04085140287449119,2
"[""LAMA4"",""ITGA9_ITGB1""]",LAMA4,ITGA9_ITGB1,LAMA4_ITGA9_ITGB1,0.08842199208292863,2.5,0.03412147772986141,0.013349913086530829,0.013663619776067197,0.00031370668953636764,0.021591195028141,2
"[""LAMA4"",""SV2A""]",LAMA4,SV2A,LAMA4_SV2A,2.1696894913740428,3.5,0.9405916234048327,0.5211032952291539,0.4205290360066205,-0.10057425922253338,0.6846881064616837,2
"[""LAMA4"",""SV2B""]",LAMA4,SV2B,LAMA4_SV2B,2.0879350474523286,3.5,0.8548458398604581,0.5297418526700665,0.3676573209040621,-0.16208453176600435,0.6075011323092825,2
"[""LAMA5"",""CD44""]",LAMA5,CD44,LAMA5_CD44,0.1674096109499396,4.0,0.11244672863786753,0.008363914654359058,0.11244672863786753,0.10408281398350848,0.10408281398350848,2
"[""LAMA5"",""DAG1""]",LAMA5,DAG1,LAMA5_DAG1,8.306765089094029,3.5,3.6499126869673013,1.184507829503987,2.6100885223361634,1.4255806928321764,2.465404857463314,2
"[""LAMA5"",""ITGA1_ITGB1""]",LAMA5,ITGA1_ITGB1,LAMA5_ITGA1_ITGB1,0.2143667050585808,3.5,0.08141394091518879,0.025407123696851226,0.013295993192321687,-0.01211113050452954,0.0681179477228671,2
"[""LAMA5"",""ITGA3_ITGB1""]",LAMA5,ITGA3_ITGB1,LAMA5_ITGA3_ITGB1,0.9976235335534915,3.5,0.5204621537594611,0.12130457537541973,0.43347103306990165,0.3121664576944819,0.3991575783840414,2
"[""LAMA5"",""ITGA6_ITGB1""]",LAMA5,ITGA6_ITGB1,LAMA5_ITGA6_ITGB1,2.983476449641127,4.0,1.1317982674951708,0.6061801041744995,1.1317982674951708,0.5256181633206712,0.6159033555696601,2
"[""LAMA5"",""ITGA6_ITGB4""]",LAMA5,ITGA6_ITGB4,LAMA5_ITGA6_ITGB4,2.580068579632884,3.5,0.9695496449320935,0.49434488859290227,0.5930563826631642,0.09871149407026192,0.48486868990788884,2
"[""LAMA5"",""ITGA7_ITGB1""]",LAMA5,ITGA7_ITGB1,LAMA5_ITGA7_ITGB1,0.3204129926857248,3.5,0.1539888438680408,0.026804139370736613,0.06610953776400601,0.039305398393269395,0.12718470449730418,2
"[""LAMA5"",""ITGA9_ITGB1""]",LAMA5,ITGA9_ITGB1,LAMA5_ITGA9_ITGB1,0.24761550183347153,3.5,0.09866860539155005,0.019243377186629423,0.06715372389754164,0.04791034671091221,0.07942522820492062,2
"[""LAMA5"",""SV2A""]",LAMA5,SV2A,LAMA5_SV2A,6.062313843529057,3.5,2.795440859194515,0.9499206329600232,1.9647409557800617,1.0148203228200385,1.920332593855424,2
"[""LAMA5"",""SV2B""]",LAMA5,SV2B,LAMA5_SV2B,5.907644301116796,3.5,2.5370263480353588,0.9982556020819264,1.8510315518892588,0.8527759498073324,1.5387707459534323,2
"[""LAMB3"",""CD44""]",LAMB3,CD44,LAMB3_CD44,0.011083991199181846,4.0,0.006052665771158161,0.0012719211612951021,0.006052665771158161,0.004780744609863059,0.0054815244067355365,2
"[""LAMB3"",""DAG1""]",LAMB3,DAG1,LAMB3_DAG1,0.5604266006394265,3.5,0.25913823440785233,0.16400134666999178,0.1803466151375978,0.016345268467606033,0.2000551113314351,2
"[""LAMB3"",""ITGA1_ITGB1""]",LAMB3,ITGA1_ITGB1,LAMB3_ITGA1_ITGB1,0.01375181827750923,2.5,0.006051443984297133,0.0036622725567954924,0.0007289332769920415,-0.002933339279803451,0.005322510707305091,2
"[""LAMB3"",""ITGA3_ITGB1""]",LAMB3,ITGA3_ITGB1,LAMB3_ITGA3_ITGB1,0.07030574771074319,3.5,0.0375599171301602,0.020428978140376367,0.030401946100189384,0.009972967959813017,0.03231028103359014,2
"[""LAMB3"",""ITGA6_ITGB1""]",LAMB3,ITGA6_ITGB1,LAMB3_ITGA6_ITGB1,0.20222024469091723,0.0,0.08620812609248835,0.08620812609248835,0.06441008774908014,-0.02179803834340821,0.06068817975488525,2
"[""LAMB3"",""ITGA6_ITGB4""]",LAMB3,ITGA6_ITGB4,LAMB3_ITGA6_ITGB4,0.175153700012739,3.5,0.06815473552780779,0.06418539750437004,0.04382518949809054,-0.020360208006279495,0.046379704835177546,2
"[""LAMB3"",""ITGA7_ITGB1""]",LAMB3,ITGA7_ITGB1,LAMB3_ITGA7_ITGB1,0.02057984882434545,3.5,0.010927172087067767,0.004209783445429777,0.004937618686244964,0.0007278352408151868,0.008904110631681107,2
"[""LAMB3"",""ITGA9_ITGB1""]",LAMB3,ITGA9_ITGB1,LAMB3_ITGA9_ITGB1,0.017033521048571205,3.5,0.006998745289384094,0.0041650750929824575,0.004839546310022811,0.0006744712170403538,0.005350706591890934,2
"[""LAMB3"",""SV2A""]",LAMB3,SV2A,LAMB3_SV2A,0.4316608415952109,3.5,0.20166659504722412,0.1530181042399179,0.1329862779394579,-0.02003182630046002,0.17517023803601794,2
"[""LAMB3"",""SV2B""]",LAMB3,SV2B,LAMB3_SV2B,0.4490636473698197,3.5,0.19016756123120357,0.18147337308218328,0.14260197353714207,-0.03887139954504121,0.1672965759351819,2
"[""LAMC1"",""CD44""]",LAMC1,CD44,LAMC1_CD44,0.17179417865288818,4.0,0.11629072254289148,0.00999649012042474,0.11629072254289148,0.10629423242246674,0.10751033229809832,2
"[""LAMC1"",""DAG1""]",LAMC1,DAG1,LAMC1_DAG1,8.433654810761283,3.5,3.5688050637803665,1.48886878825603,2.495638206053737,1.0067694177977071,2.307686593759168,2
"[""LAMC1"",""ITGA1_ITGB1""]",LAMC1,ITGA1_ITGB1,LAMC1_ITGA1_ITGB1,0.22667785398034015,2.0,0.09002208735549842,0.037577102748516986,0.014498001215564632,-0.023079101532952354,0.07552408613993379,2
"[""LAMC1"",""ITGA3_ITGB1""]",LAMC1,ITGA3_ITGB1,LAMC1_ITGA3_ITGB1,1.0154821555775218,3.5,0.5139399299471735,0.15199827916601438,0.4103228860450703,0.2583246068790559,0.36194165078115914,2
"[""LAMC1"",""ITGA6_ITGB1""]",LAMC1,ITGA6_ITGB1,LAMC1_ITGA6_ITGB1,3.0539579223833178,4.0,1.1537359858456062,0.7753310925354037,1.1537359858456062,0.37840489331020255,0.6646381752849067,2
"[""LAMC1"",""ITGA6_ITGB4""]",LAMC1,ITGA6_ITGB4,LAMC1_ITGA6_ITGB4,2.6174658235237103,3.5,0.939633644103225,0.6049197209870706,0.5455922186432622,-0.05932750234380835,0.48104602202866475,2
"[""LAMC1"",""ITGA7_ITGB1""]",LAMC1,ITGA7_ITGB1,LAMC1_ITGA7_ITGB1,0.32876950789453213,3.5,0.1517586824196929,0.03476164583910402,0.0628037299857747,0.028042084146670677,0.11699703658058888,2
"[""LAMC1"",""ITGA9_ITGB1""]",LAMC1,ITGA9_ITGB1,LAMC1_ITGA9_ITGB1,0.2569246266049293,3.5,0.09741246704439836,0.02696240958443265,0.06370036261921051,0.036737953034777865,0.07045005745996571,2
