raw_gene,variance,rank
AMEX60DD055951,7.06399284456703e-05,738
LBH,7.023736729838376e-05,739
TMEM43,7.016537074718849e-05,740
TFR2,7.002509202137952e-05,741
SERPINF1,6.981730606164274e-05,742
KCTD4,6.951424498560843e-05,743
NMBR,6.93293290972229e-05,744
MDGA1,6.882088202438016e-05,745
AMEX60DD053078,6.802786142807177e-05,746
DUSP5,6.802633108022083e-05,747
STRN4,6.80141319499538e-05,748
LOC115650587[nr] | AMEX60DD036599,6.772083798018647e-05,749
CCDC85A,6.752035985970283e-05,750
KIF22,6.724853557917532e-05,751
CYB5R3,6.720457840245689e-05,752
RDX,6.69085856273556e-05,753
SNX32,6.689916929315088e-05,754
BRINP2,6.680631442999999e-05,755
GUCY1A1,6.658547143874537e-05,756
MRC2,6.634433655498116e-05,757
SFRP4,6.58143891279862e-05,758
EXOSC1,6.578153234993459e-05,759
PRMT8,6.547031814917719e-05,760
RFC2,6.533707736120176e-05,761
TRPM3,6.512561654867588e-05,762
PLEKHG1,6.50914816478316e-05,763
PKD2,6.495928908336944e-05,764
TIMM10,6.491507498068915e-05,765
TK1,6.452948897114166e-05,766
ECEL1,6.442073275263842e-05,767
CLEC11A,6.423995357563934e-05,768
BET1L,6.414686158395241e-05,769
AMEX60DD000513,6.413140831596897e-05,770
TFPI,6.404314209155557e-05,771
KCNK6,6.380743954409868e-05,772
DQX1,6.363878959627158e-05,773
LECT2,6.35453853143543e-05,774
SPC24.L[nr] | AMEX60DD031877,6.343639161277329e-05,775
ACVR1B,6.34153577740579e-05,776
TNFSF13,6.332283655504667e-05,777
GSTZ1,6.324249637338624e-05,778
ZDHHC16,6.319554209876688e-05,779
HSD17B2,6.307217651192635e-05,780
FBXW5,6.304329804544248e-05,781
SLC10A6,6.303089147046004e-05,782
AMEX60DD017226,6.284780940155062e-05,783
PCDH7,6.278477368203023e-05,784
ASL,6.23993464891752e-05,785
SERTM1,6.209006723735735e-05,786
AMEX60DD053738,6.156980571716073e-05,787
CARHSP1,6.155113081647622e-05,788
STAC,6.141157014326199e-05,789
NPR1,6.119448353520111e-05,790
SPEN[nr] | AMEX60DD012582,6.110675890616772e-05,791
TMCC3,6.0971789446877074e-05,792
TMEM14A,6.0746007556627644e-05,793
TRPC4,6.054346387984958e-05,794
FTSJ3,6.054046551617558e-05,795
PCDH18,6.013726200596399e-05,796
DDRGK1,5.996065454454467e-05,797
GRIP2,5.938016497627566e-05,798
LOC51628,5.9163535501197336e-05,799
CERS2,5.881443191995913e-05,800
RNASEH2B,5.825863747949558e-05,801
GCLC,5.8175807325613416e-05,802
MGA,5.7874447397164e-05,803
GABRB3,5.786981106320001e-05,804
TMEM138,5.785011793904225e-05,805
SAMD14,5.772598064555443e-05,806
USP20,5.7633096650156996e-05,807
NAA38,5.751066536106535e-05,808
AP5Z1,5.7223233124162414e-05,809
ATF3,5.701460056464382e-05,810
SLC25A28,5.6822751747181966e-05,811
PRKX,5.667520272997399e-05,812
NAT14,5.627474290698106e-05,813
CNTN2,5.6273671389512163e-05,814
AMEX60DD043772,5.5972990072775363e-05,815
AMOT,5.584019389269599e-05,816
AMEX60DD028480,5.5150179156424626e-05,817
SEMA4C,5.452719411473748e-05,818
SNAP47,5.4363539146525765e-05,819
TPPP3,5.426368383707712e-05,820
KATNBL1,5.412189384001608e-05,821
GPR22,5.3970838787833515e-05,822
SHFL,5.218911656570249e-05,823
PRCP,5.217110020283181e-05,824
CCDC117,5.210695242090203e-05,825
OSTN,5.164981970774106e-05,826
AK2,5.159832352423825e-05,827
MFSD13A,5.15856961823058e-05,828
CDC14A,5.11515987619941e-05,829
NCL,5.093617153037133e-05,830
GNS,5.089615370624188e-05,831
LOC102059433[nr] | AMEX60DD003755,5.070407981576799e-05,832
TFPI2,5.047648012779905e-05,833
KRT222,5.0474191990051886e-05,834
AMEX60DD005067,5.0320034732300416e-05,835
TBC1D17,5.012508164165801e-05,836
LRRC24,4.9863437149071004e-05,837
RUVBL2,4.985851422272606e-05,838
GABRA3,4.9788810935035355e-05,839
PRDM9,4.977750881761092e-05,840
TCN2,4.9706612302212454e-05,841
CRHR2,4.949849756873132e-05,842
IFNGR1,4.94114996679151e-05,843
PSMG4,4.908403688704603e-05,844
DPM2[nr] | AMEX60DD050248,4.9002448663929735e-05,845
AMEX60DD011221,4.8964621518198704e-05,846
SH3BGRL2,4.8828772253988446e-05,847
MAPK4,4.855503797958692e-05,848
LARP7,4.817036214763394e-05,849
IKZF5,4.800253198551732e-05,850
MPEG1,4.799442953583373e-05,851
SORBS1,4.788778603470571e-05,852
THOC7,4.7510754889181964e-05,853
CCDC22,4.7466273982802465e-05,854
NUDCD3,4.732045740992491e-05,855
SPATA7,4.723196013450732e-05,856
PTPRC,4.714934889715799e-05,857
OSBPL7,4.7038787656637944e-05,858
QSER1,4.696821432901343e-05,859
SLC9A1,4.687516440122936e-05,860
MRPS27,4.6703770726545786e-05,861
AMEX60DD054138,4.6136400671952e-05,862
TH,4.612703996808515e-05,863
AMEX60DD040626,4.5816561143506895e-05,864
ETV3,4.5726527641226246e-05,865
PRPSAP1,4.5569730890108605e-05,866
APOH,4.542691382387867e-05,867
TIMP4,4.514735797671765e-05,868
AMEX60DD031324,4.494129890549239e-05,869
TRIM38,4.4936945966817294e-05,870
FZD7,4.482049887530787e-05,871
AMEX60DD046735,4.4411895631294307e-05,872
KCNQ5__2,4.396656835513023e-05,873
RNF139,4.380352941179633e-05,874
RABGEF1,4.3736150984021105e-05,875
SPRY2,4.362328899326031e-05,876
DIPK1C,4.35602593801058e-05,877
SPSB3,4.355759377188311e-05,878
F13B,4.3428525442636834e-05,879
PCDH15,4.341178514893211e-05,880
CAV2,4.328806349549601e-05,881
APCDD1,4.326529028608122e-05,882
PMM1,4.3173438470284544e-05,883
AMEX60DD022328,4.306889677763417e-05,884
PDGFA,4.2978083338132484e-05,885
GOLGA7B,4.281557080715262e-05,886
SNUPN,4.2518074732495733e-05,887
DAW1,4.250439620322364e-05,888
PLEKHM1,4.244650783117928e-05,889
FBXW9,4.236900044374202e-05,890
NFATC1,4.222740741921847e-05,891
DRAM2,4.181989501918994e-05,892
ANKRD16,4.1294489528937414e-05,893
FHL2,4.127308064297491e-05,894
ARF1,4.120417392212603e-05,895
AMEX60DD020845,4.088139223662855e-05,896
DCP2,4.0759684417278095e-05,897
TANGO2,4.0403339297141984e-05,898
ZNF469,4.0275065725121766e-05,899
CAVIN1,4.0154216158136673e-05,900
HCG17664,4.0028915633117365e-05,901
LMCD1,3.972421994904492e-05,902
EMID1,3.971477186438088e-05,903
LAMA5,3.968439050705728e-05,904
TCIRG1,3.9675515273105056e-05,905
GNA13,3.944101032959247e-05,906
AMEX60DD024457,3.9412614943998705e-05,907
KLF10,3.934472743985097e-05,908
ITIH5,3.934186287032722e-05,909
TLL2,3.933592530582435e-05,910
INPP5B,3.894398512331217e-05,911
DR999_PMT14783[nr] | AMEX60DD043733,3.891082951237135e-05,912
CORIN[nr] | AMEX60DD045587,3.886208979635662e-05,913
JAM3,3.8762083314838846e-05,914
AMEX60DD025968,3.859577322997355e-05,915
FGFR3,3.8594860902944775e-05,916
MIER1,3.837482576872781e-05,917
JAG1,3.809477851691533e-05,918
KCNT1,3.807453431934188e-05,919
PPIC,3.806863005498774e-05,920
COL4A2,3.794512897614689e-05,921
RND1,3.791547248467062e-05,922
MMP19,3.7901281934963435e-05,923
ANKRD63,3.76949269506969e-05,924
FAH,3.769106424655514e-05,925
ADPGK,3.760251959987091e-05,926
GPR158,3.7561393381136214e-05,927
ENTPD5,3.7381186069559994e-05,928
AMEX60DDU001001994,3.7355030156619325e-05,929
SLC4A5,3.705500611874207e-05,930
FAM183A,3.686014955038498e-05,931
CDS1,3.654630742612654e-05,932
MAP3K10,3.643152974304882e-05,933
COMP,3.641186696053506e-05,934
SETD6,3.606619764785088e-05,935
DNAJC13,3.6049656532897864e-05,936
PTDSS2,3.586512171771009e-05,937
EDNRA,3.5810773559210446e-05,938
PARD6A,3.564567430975111e-05,939
NPFFR2,3.558631938203244e-05,940
AMEX60DD036047,3.5242255616265275e-05,941
NPFF,3.522780110075394e-05,942
C20ORF194,3.5100317388768654e-05,943
AMEX60DD005921,3.489616495720378e-05,944
CHN2,3.486055090234136e-05,945
ITGA3,3.4813641098218e-05,946
UTP4,3.4654524332871545e-05,947
ANKRD49,3.461898894765488e-05,948
NNMT,3.442336666165218e-05,949
PEPD,3.440594436442017e-05,950
CBX2,3.436554687049512e-05,951
SDF2,3.4323628429412e-05,952
HAUS4,3.4253941356538895e-05,953
AMEX60DD054851,3.418449127842024e-05,954
EIF2B1,3.399656581889194e-05,955
LMBR1,3.356402308726676e-05,956
VIPR1,3.355540401351943e-05,957
FZD8,3.342097908334625e-05,958
CD34,3.325063323584757e-05,959
TMEM86A,3.3174916208302475e-05,960
VCL,3.311755292909771e-05,961
PDGFRL,3.3020309813860444e-05,962
TOP3B,3.2960584869392754e-05,963
CHPT1,3.284679083330183e-05,964
GALR1,3.2772134828152404e-05,965
BAD,3.273153213862822e-05,966
DRC1,3.258174308700285e-05,967
CDYL,3.2549087861728434e-05,968
VWF,3.252445545887928e-05,969
IPP,3.225227941111691e-05,970
COL11A1,3.224210212730978e-05,971
CRBN,3.223344043751523e-05,972
MFRP,3.2181551545916864e-05,973
FKRP,3.211374017963577e-05,974
FKBP9,3.201091246354024e-05,975
ZNRD1,3.191974664891287e-05,976
NKD1,3.187946666557076e-05,977
GALNT14__2,3.1856800224273104e-05,978
ZCCHC10,3.1645996035534615e-05,979
RELB,3.164511726051423e-05,980
ATP12A,3.148779251326255e-05,981
LOXL2,3.1430805410038605e-05,982
ITGBL1,3.136630273892779e-05,983
RCN1,3.1365140847861656e-05,984
MIER2,3.134349734439401e-05,985
KLHDC9,3.130091538125935e-05,986
SEMA4A,3.121670213700989e-05,987
POLE4,3.119523686866454e-05,988
TJP2,3.1171679996562764e-05,989
LRP6,3.1125258319988864e-05,990
SNX7__2,3.1110863729414893e-05,991
F10,3.105929321754337e-05,992
JAG2,3.0979267244406e-05,993
UVSSA,3.091549969829089e-05,994
PTX3,3.086950201239295e-05,995
AMEX60DD012530,3.070654308959122e-05,996
TLE3,3.068495742477533e-05,997
F2R,3.068315418279099e-05,998
SEMA4B,3.0548142553587356e-05,999
DAB2,3.043416939444177e-05,1000
VPS8,3.0409336751613726e-05,1001
CISH,3.0358365796632435e-05,1002
TTC31,3.0287187552560074e-05,1003
CFAP161,3.0007556172916003e-05,1004
PRKG1,2.9773809844845496e-05,1005
AMEX60DD012735,2.9764867373377947e-05,1006
CD151,2.9695027012466058e-05,1007
EHD2,2.9600903861581553e-05,1008
TBKBP1,2.956943650026955e-05,1009
PROM1,2.9445426407722442e-05,1010
CREBL2,2.923732755363342e-05,1011
TMEM212,2.9220238364645454e-05,1012
LOC103307297[nr] | AMEX60DD017283,2.9156841103954003e-05,1013
ICAM5[nr] | AMEX60DD031899,2.897192498998021e-05,1014
AMEX60DD015853,2.8871901378007118e-05,1015
PKNOX1,2.8567246347046995e-05,1016
C1ORF52,2.848387956415484e-05,1017
NUDT2,2.8451970267710437e-05,1018
HGD,2.843504757196459e-05,1019
ITGAL,2.8375426469808844e-05,1020
NPY2R,2.8355070026629588e-05,1021
AMEX60DDU001013717,2.828694484606127e-05,1022
B9D2,2.8216177468374393e-05,1023
HIGD1B,2.8068549127233562e-05,1024
SNW1,2.803680962807246e-05,1025
NSUN6[nr] | AMEX60DD022405,2.7905207683383957e-05,1026
BAALC,2.7754077098463344e-05,1027
WNT7A,2.77472560529935e-05,1028
LHX6,2.7699891960299952e-05,1029
CNNM3,2.7580951983652435e-05,1030
TRPC4__2,2.7568181960266093e-05,1031
PDGFRB,2.7497992522735556e-05,1032
AMEX60DD040640,2.7482095394158693e-05,1033
FRMD6,2.7403019247637957e-05,1034
NSG1,2.7375783979238842e-05,1035
KCNJ13,2.7301417994982097e-05,1036
CRLF3,2.695412241474813e-05,1037
MSH6,2.6653801975944895e-05,1038
CAP1,2.6311108866424704e-05,1039
ATPAF2,2.6145737192596224e-05,1040
MOB3A,2.6055248490614912e-05,1041
ATP13A1,2.5888645009004886e-05,1042
FBLN2,2.588858431959707e-05,1043
LAMA4,2.5874931818357365e-05,1044
XPC,2.5634036347416442e-05,1045
PRDM11,2.5522600361016405e-05,1046
ROBO4,2.5388013675496765e-05,1047
TACR3,2.5359641885609215e-05,1048
LIPG,2.526871279373578e-05,1049
ASIC4,2.5143129273785578e-05,1050
SEMA3G,2.5120324788699116e-05,1051
SERPINB10,2.5072960016317645e-05,1052
RGS2,2.4981297722733426e-05,1053
RGS1,2.4959208781804673e-05,1054
VASH2,2.494260254811536e-05,1055
LAP3,2.4891071689783737e-05,1056
LYN,2.4837119107026098e-05,1057
PDSS1,2.482298102189689e-05,1058
MRPL55,2.47472099145104e-05,1059
ADA2,2.449931473134417e-05,1060
TGFBR2,2.440682102203261e-05,1061
CRLS1,2.4243938994950406e-05,1062
nan | AMEX60DD024471,2.4146360354841557e-05,1063
THSD4,2.4115859071454038e-05,1064
LAMC1,2.4098145325200216e-05,1065
THBS2,2.4036509679607938e-05,1066
CREG2,2.3957686035131773e-05,1067
RTP3,2.3953973585845064e-05,1068
CYFIP1,2.3934531204818693e-05,1069
SUSD4,2.3859976067852987e-05,1070
POMT1,2.375534691842328e-05,1071
ZCCHC17,2.374794101495869e-05,1072
ERCC2,2.3667963941478384e-05,1073
FBLN5,2.3641689408056565e-05,1074
MED16,2.35755977560121e-05,1075
TNR,2.352641229085046e-05,1076
CHRNA5,2.349976674339645e-05,1077
CHRNB2,2.342023439718996e-05,1078
IFT172,2.3380351021084168e-05,1079
ABCD1,2.332888458739329e-05,1080
FAAH2,2.330377303842692e-05,1081
HTR2A,2.3258307531376887e-05,1082
TEX10,2.3235216372283284e-05,1083
AMEX60DD027670,2.3173091626766467e-05,1084
LAMC3,2.3150115075516533e-05,1085
TRIM63,2.30359997810274e-05,1086
IL17B,2.2994575988692743e-05,1087
DSG2,2.2992244035736097e-05,1088
DLL1,2.2823461769092468e-05,1089
TMEM53,2.267835356121418e-05,1090
NPW,2.2635331589594967e-05,1091
MFAP5,2.2604751004370778e-05,1092
GXYLT2,2.250667998534478e-05,1093
MBTPS2,2.2453871745352913e-05,1094
BCS1L,2.24018156313195e-05,1095
WNT2B,2.23532180939978e-05,1096
FKBP5,2.2320556561940225e-05,1097
MYL9,2.2236673682212028e-05,1098
TSKU,2.223340505956533e-05,1099
LTBP3,2.202837380774779e-05,1100
PIP4P2,2.2000036662274897e-05,1101
FBN2__2,2.1867796646692637e-05,1102
LOC108697235[nr] | AMEX60DD053676,2.1839784009054023e-05,1103
HMGCL,2.1829227857582673e-05,1104
SOX6,2.182494945985355e-05,1105
FGFR4,2.1800261698514246e-05,1106
FAM241A,2.1797889190718216e-05,1107
AMEX60DD045214,2.177931009425033e-05,1108
MCFD2,2.172115386478763e-05,1109
RSU1,2.1700173919260543e-05,1110
SRD5A3,2.164996657498223e-05,1111
CNGB1,2.1518234273648996e-05,1112
CNIH4,2.1504539326449958e-05,1113
STAMBP,2.130971910585623e-05,1114
GPD1,2.1270439445046468e-05,1115
TMEM196,2.1267615171438544e-05,1116
COL6A6__2,2.1098177603987906e-05,1117
EPHA8,2.1053156490960232e-05,1118
CLN5,2.1038507330364616e-05,1119
ADGRA2,2.102041837518017e-05,1120
MIS12,2.093083392864506e-05,1121
LOC114645567[nr] | AMEX60DD010597,2.0908598015856887e-05,1122
RHOG,2.0679200911401553e-05,1123
LOXL3,2.0511324152580843e-05,1124
IRF2BP1,2.05062011574815e-05,1125
NFKBIA,2.013611453143418e-05,1126
ZBED4,1.9961966604078213e-05,1127
PXDN[nr] | AMEX60DD033353,1.9960770403280103e-05,1128
SIVA1,1.9948831390799954e-05,1129
SNX13,1.9931533560871954e-05,1130
MAN2A1,1.989117156620699e-05,1131
BEND5,1.9882774169350002e-05,1132
DYNC2LI1,1.985290198412225e-05,1133
SLC16A2,1.9424571405507758e-05,1134
AMEX60DD004274,1.9397643811438783e-05,1135
HPS6,1.9368463263001072e-05,1136
PLXNC1,1.917830625679766e-05,1137
BLZF1,1.910534071897335e-05,1138
PUS1,1.886942425626067e-05,1139
DCAF17,1.884665342656987e-05,1140
SOSTDC1,1.8793666016055133e-05,1141
SPRYD4,1.8761620167550393e-05,1142
NXT2,1.873560177684533e-05,1143
ANGPT1,1.8715758410026755e-05,1144
METTL2A,1.8682936816389283e-05,1145
KIAA1586,1.8530095852106e-05,1146
TGFB2,1.8470607736445655e-05,1147
AMEX60DD021902,1.8447570472127316e-05,1148
PON1,1.8385927277553357e-05,1149
OSTM1[nr] | AMEX60DDU001010633,1.829614904669551e-05,1150
FBLN1,1.8260658663958242e-05,1151
AMEX60DD051980,1.8014835687484007e-05,1152
PPFIA2,1.7965096134422544e-05,1153
ARL16[nr] | AMEX60DD031460,1.796304075896444e-05,1154
HMOX2,1.7879342160613434e-05,1155
SKP2,1.785461281596847e-05,1156
BMP7,1.785364220644974e-05,1157
CCDC169,1.7769025409168763e-05,1158
TSC22D2,1.7718277996682717e-05,1159
LBR,1.751933425909867e-05,1160
MAFB,1.7379654796081496e-05,1161
ANKRD34A,1.7287335295987554e-05,1162
WDR45,1.7274930748894007e-05,1163
AMEX60DDU001003835,1.7249152592456923e-05,1164
THBS3,1.723776553726447e-05,1165
ARHGAP44[nr] | AMEX60DD030663,1.7231082505104e-05,1166
AMEX60DD030829,1.7141403782285806e-05,1167
MAMDC2,1.7130499209231106e-05,1168
LIN54,1.6878621026276672e-05,1169
ATL3,1.6868317202291796e-05,1170
NELFA,1.6859006426396882e-05,1171
SLC16A7,1.6819947534491884e-05,1172
MYO1E,1.679343760838425e-05,1173
HMBS.2.S[nr] | AMEX60DD053862,1.678445326143402e-05,1174
SPI1,1.6783010662293875e-05,1175
AMEX60DD029343,1.6608312294561583e-05,1176
UFSP2,1.657560055477922e-05,1177
SCN4B,1.6564987003127407e-05,1178
ATP10A,1.65626080727447e-05,1179
HS3ST2,1.6520562124811113e-05,1180
UFSP1,1.6494378460543132e-05,1181
TAFA1,1.6384135311145356e-05,1182
AMEX60DD039037,1.6379996310349868e-05,1183
AMEX60DD011280,1.6356161022706684e-05,1184
ARRDC2,1.6274025413878664e-05,1185
HSDL1,1.6233942496273543e-05,1186
NCAM1,1.6048250550920285e-05,1187
PEX11G,1.599107966922854e-05,1188
LOC115470720[nr] | AMEX60DD006289,1.5910624406537134e-05,1189
FUOM,1.587381460516439e-05,1190
PSMB8,1.5806099156378767e-05,1191
GAS6,1.580202491233556e-05,1192
AKAP14,1.5789918989003586e-05,1193
DNAJC1,1.5687610427158447e-05,1194
LRRC10B,1.567264025610689e-05,1195
PARP16,1.551717682516935e-05,1196
TRMT44,1.5489878109424394e-05,1197
MTG1,1.5454251995025332e-05,1198
TRIP13,1.5443925747830445e-05,1199
NINL,1.5401842298320315e-05,1200
KCNA2,1.5344956598743358e-05,1201
LRRC75A,1.523909441447422e-05,1202
ZBTB8A,1.5213990416217562e-05,1203
PDGFC,1.5187855082421059e-05,1204
ADIPOR2,1.5146615815995066e-05,1205
TSPAN3,1.5145091292344766e-05,1206
TRIM32,1.5077395284945213e-05,1207
GALK2,1.5060452838769692e-05,1208
XELAEV_18033097MG[nr] | AMEX60DD022813,1.5055987567962573e-05,1209
ACER2,1.4973976903731553e-05,1210
nan | AMEX60DD026400,1.4924642457640174e-05,1211
IQCG,1.4892554304904764e-05,1212
USP45,1.4827819093766535e-05,1213
TACR1,1.481544347071618e-05,1214
AMEX60DD003016,1.4671200383957561e-05,1215
TRIM55,1.4621627799171055e-05,1216
SLC2A12,1.4611476203434937e-05,1217
AMEX60DD003896,1.450533229899173e-05,1218
AMEX60DD024430,1.4499750155781803e-05,1219
ANAPC5[nr] | AMEX60DD000647,1.4458097544870984e-05,1220
AMEX60DD043203,1.4412349700723725e-05,1221
LRIG3,1.4309422714224743e-05,1222
PRELID2,1.4298587630359781e-05,1223
FBP1,1.4279978052788442e-05,1224
OTUD3,1.4272113363788171e-05,1225
LOX,1.4271375443942726e-05,1226
ANGPT1__2,1.4261484260801948e-05,1227
PRKAA2,1.4144333353140666e-05,1228
ZC3H6,1.4133255928518453e-05,1229
LRP5,1.4111886361454018e-05,1230
AXIN2,1.4063718584081728e-05,1231
TMUB1,1.4048304921734316e-05,1232
TATDN1,1.4036229524575137e-05,1233
PAPLN,1.4003703530785208e-05,1234
COX7A2L,1.3976058398619655e-05,1235
AMEX60DD020662,1.3955131580888766e-05,1236
SULF1,1.3943832265855986e-05,1237
SLC4A1,1.3845583379967728e-05,1238
POLR3C,1.3839341151318459e-05,1239
PITPNB,1.3795645524717111e-05,1240
TPBGL,1.3755404392079803e-05,1241
TMEM101,1.3748831126553357e-05,1242
EXOSC8,1.3699782249778911e-05,1243
AMEX60DD032018,1.366689801185766e-05,1244
CALCRL,1.3633852372056105e-05,1245
AMEX60DD052103,1.3579752208984506e-05,1246
PCOLCE2,1.3507141374092987e-05,1247
FGF9,1.3278316652949108e-05,1248
NUP155,1.3244712573776891e-05,1249
PDGFRA,1.3126578371458322e-05,1250
JCAD,1.3078427316455874e-05,1251
FGF2,1.299424310234425e-05,1252
CBLN1[nr] | AMEX60DD016578,1.2964465046397805e-05,1253
PRLR,1.2907559263074985e-05,1254
NHLH1,1.2885442104440875e-05,1255
GUSB,1.2882418528337998e-05,1256
MKNK2,1.2862750418700988e-05,1257
SLC4A2,1.2791863775399468e-05,1258
PLXNB3,1.2709671482082666e-05,1259
ROHU_031334[nr] | AMEX60DD040792,1.2665664246921781e-05,1260
METTL22,1.2579063867639958e-05,1261
ATP9B,1.2563528850575286e-05,1262
FYB1,1.2537446259222613e-05,1263
KLHL7,1.2528507719081053e-05,1264
FOXC1,1.251959630341306e-05,1265
CCDC113,1.2506065437875874e-05,1266
TMEM244,1.2481212771330765e-05,1267
CKS1B,1.2468075413476797e-05,1268
ITGA6,1.2447476126242685e-05,1269
ALOX5AP,1.233663622731188e-05,1270
FTH1,1.2272255547747003e-05,1271
VEGFA,1.226906083684699e-05,1272
PMP22,1.2264927262257112e-05,1273
AMEX60DD001643,1.2259272370529382e-05,1274
GRB7,1.2241054947331775e-05,1275
AMEX60DD052125,1.2213238500258617e-05,1276
AMEX60DD008935,1.2197052151739672e-05,1277
NCAPD2,1.2160029908785777e-05,1278
ADORA1,1.21260434703584e-05,1279
ADRA1A,1.2094125084231557e-05,1280
AMEX60DD047990,1.2030652839439136e-05,1281
TRIM69,1.2012722850276614e-05,1282
ADAM9,1.1977676571603132e-05,1283
POGLUT2,1.1952613499018675e-05,1284
SLA,1.1947061544117612e-05,1285
LOC108714500[nr] | AMEX60DD018174,1.184107654334195e-05,1286
nan | AMEX60DD026396,1.1769280694660893e-05,1287
PTPRM,1.172805031241447e-05,1288
IL6R,1.1698662719476875e-05,1289
SHC4,1.1679417563463779e-05,1290
ZNF420__3,1.1642366107972619e-05,1291
ITGA8,1.1640409052445745e-05,1292
DNAJC15,1.1618824243442246e-05,1293
TNFAIP8L3,1.1504471703133781e-05,1294
NAGK,1.149780611255573e-05,1295
SLC5A7__2,1.1479627119585875e-05,1296
PPP1R14A,1.1467869516022547e-05,1297
IDUA,1.1444675244167876e-05,1298
DRD2,1.141697756011689e-05,1299
DRAM1,1.1406639840713804e-05,1300
GAB2,1.1338847354009727e-05,1301
PDS5B,1.1309485209721068e-05,1302
PDLIM2,1.1297047147033997e-05,1303
MTERF3,1.1282436687364911e-05,1304
D4764_22G0000730[nr] | AMEX60DDU001009376,1.125871854965845e-05,1305
SSTR2,1.1256640428850685e-05,1306
FKBP7,1.1211535394931898e-05,1307
AMEX60DD015629,1.1091604697641108e-05,1308
KCNC1,1.102405953694022e-05,1309
ZNF208,1.1007065137692472e-05,1310
APLNR,1.079215977361721e-05,1311
NDST4,1.072497593067222e-05,1312
MUC5AC,1.0701288877553133e-05,1313
CDH5,1.063540011119632e-05,1314
ANXA9[nr] | AMEX60DD014762,1.0608900316334496e-05,1315
MARCHF11,1.0593286953567358e-05,1316
TCIM,1.0585701771409114e-05,1317
ZNF91,1.0584916116646442e-05,1318
AMEX60DD030273,1.0499151034043613e-05,1319
RIOK1,1.0461688311913998e-05,1320
ZAR1,1.041488404369032e-05,1321
BARD1,1.0405159221530223e-05,1322
TYW3,1.0380908114904691e-05,1323
ATP1A2,1.0375171600993504e-05,1324
LRRC49,1.0369441550554692e-05,1325
SHISA4,1.031586636994114e-05,1326
AMEX60DD011564,1.019862114204569e-05,1327
SLC7A11,1.0181980851181139e-05,1328
PTTG1,1.0049775800767332e-05,1329
SHC1,1.0046123692272914e-05,1330
PIGM,1.0041733995009657e-05,1331
AMEX60DD012338,9.99317044098499e-06,1332
AMEX60DD000818,9.954330381210618e-06,1333
ELK3,9.909036769442249e-06,1334
SETX__2,9.866114307239948e-06,1335
AMEX60DD036969,9.861971939357779e-06,1336
MAP3K5,9.849148586279363e-06,1337
LMO2,9.83036816410978e-06,1338
CLCN7,9.811315190668175e-06,1339
PREB,9.794944641464914e-06,1340
CCL5,9.704135552304225e-06,1341
P3H1,9.694663418545999e-06,1342
WFDC1,9.679735128298888e-06,1343
CALN1,9.678511935190887e-06,1344
ZNF268__2,9.657008436606542e-06,1345
FAM151B,9.553564808070768e-06,1346
AMEX60DD028341,9.511058218107355e-06,1347
AMEX60DD006277,9.439728039833387e-06,1348
SLC29A1,9.416673158180183e-06,1349
ASMTL,9.318668202900615e-06,1350
UGT8,9.298245657771065e-06,1351
AMEX60DD041063,9.291577274100988e-06,1352
SRD5A2[nr] | AMEX60DD035184,9.285352459137429e-06,1353
GGT5,9.268529126989894e-06,1354
LAMA2,9.17736368844454e-06,1355
PRDM9__2,9.120559615871505e-06,1356
FAM83A,9.11537638826016e-06,1357
CLCA2,9.066547661667804e-06,1358
TIFA,9.043566923221355e-06,1359
AMEX60DD017596,9.037776859662543e-06,1360
AMEX60DD021189,9.036471701073449e-06,1361
SLC7A10,9.015257403224867e-06,1362
HEXD,8.938529561804914e-06,1363
UTP18,8.921690416014617e-06,1364
AMEX60DD052553,8.892739882088223e-06,1365
ZC3H10,8.841995590476468e-06,1366
PTCH1,8.822897572052393e-06,1367
GDF10,8.788956546842617e-06,1368
ANGPTL4,8.767680824181726e-06,1369
AMEX60DD011099,8.766471816912224e-06,1370
DGKB,8.754575112517774e-06,1371
ABCD4,8.75354224137506e-06,1372
ADGRL4,8.729860866921211e-06,1373
PXDC1,8.678705814076028e-06,1374
IL17D,8.659191825075999e-06,1375
AMEX60DD023657,8.658273230812964e-06,1376
SLC12A2,8.641104885828027e-06,1377
IGFBP4,8.636269090914842e-06,1378
KMT5C,8.635817137413504e-06,1379
ARHGAP24,8.615746262873284e-06,1380
XPNPEP3,8.524413243478767e-06,1381
AMEX60DDU001007999,8.511883151358768e-06,1382
AMEX60DD054597,8.502927240771728e-06,1383
FGF10,8.500771710555062e-06,1384
AMEX60DD037849,8.499089548584464e-06,1385
BBOF1,8.477287395298774e-06,1386
EMILIN2,8.464372296846943e-06,1387
GALNT14,8.446850630719725e-06,1388
OGFRL1,8.445134430700835e-06,1389
SBNO2,8.426979253632893e-06,1390
TELO2,8.400171528438769e-06,1391
RFT1,8.382168405421856e-06,1392
CYP1A1,8.357500517667451e-06,1393
MOGS,8.35099780690519e-06,1394
C7,8.332752779362482e-06,1395
PLXND1,8.281951320455651e-06,1396
JOSD1,8.264271128714543e-06,1397
AMEX60DD038205,8.243431716452028e-06,1398
DPH6,8.217731529605874e-06,1399
ABCC3,8.158208766419283e-06,1400
ZCCHC24,8.044121374338471e-06,1401
ZBTB25,7.983630750583333e-06,1402
ARMC10,7.884388864169117e-06,1403
