time,celltype,growth,interaction
1.5,mpEX,0.21806142,0.2319152
1.5,sfrpEGC,0.20881724,0.5953079
1.5,CMPN,0.21377593,0.2319152
1.5,CMPN,0.21377593,0.2319152
1.5,mpEX,0.21167761,0.2319152
1.5,sfrpEGC,0.28927678,1.132058
1.5,mpEX,0.19075507,0.2319152
1.5,tlNBL,0.2024664,0.2319152
1.5,CMPN,0.41112426,0.2319152
1.5,mpEX,0.13680407,0.2319152
1.5,mpEX,0.12613824,0.2319152
1.5,mpEX,0.1648067,0.2319152
1.5,mpEX,0.1659725,0.2319152
1.5,reaEGC,0.22214553,1.1931897
1.5,reaEGC,0.21159342,0.2319152
1.5,reaEGC,0.21159342,1.6639849
1.5,mpEX,0.1820688,0.2319152
1.5,mpEX,0.16141713,0.2319152
1.5,mpEX,0.16246843,0.2319152
1.5,mpEX,0.17522976,0.2319152
1.5,mpEX,0.19270313,0.2319152
1.5,sfrpEGC,0.18873778,0.8423868
1.5,sfrpEGC,0.19242293,1.6636466
1.5,CMPN,0.24495694,0.2319152
1.5,MSN,0.2751776,0.2319152
1.5,mpEX,0.23245642,0.2319152
1.5,mpEX,0.23245642,0.2319152
1.5,mpEX,0.19415641,0.2319152
1.5,wntEGC,0.21415165,1.2800984
1.5,CMPN,0.34678173,0.2319152
1.5,wntEGC,0.06905076,0.9458288
1.5,CMPN,0.28869835,0.2319152
1.5,mpEX,0.14954343,0.2319152
1.5,wntEGC,0.20915651,0.9514382
1.5,sfrpEGC,0.19400162,1.2930189
1.5,tlNBL,0.29442447,0.2319152
1.5,CMPN,0.29509985,0.2319152
1.5,mpEX,0.16870612,0.52219194
1.5,CMPN,0.34836861,0.2319152
1.5,mpEX,0.13975656,0.2319152
1.5,mpEX,0.13975656,0.2319152
1.5,CMPN,0.51712584,0.2319152
1.5,mpEX,0.1786764,0.2319152
1.5,CMPN,0.2148501,0.2319152
1.5,CMPN,0.22623831,0.2319152
1.5,mpEX,0.1909793,0.2319152
1.5,reaEGC,0.37672573,0.2319152
1.5,reaEGC,0.30035603,1.5159193
1.5,mpEX,0.16963944,0.2319152
1.5,CMPN,0.2750872,0.2319152
1.5,CMPN,0.27389053,0.2319152
1.5,CMPN,0.27017128,0.2319152
1.5,VLMC,0.13934785,0.2319152
1.5,VLMC,0.1473794,0.2319152
1.5,reaEGC,0.25613645,0.2319152
1.5,VLMC,0.18883824,0.2319152
1.5,wntEGC,0.21106052,0.7767059
1.5,mpEX,0.22741333,0.2319152
1.5,mpEX,0.14552039,0.2319152
1.5,VLMC,0.21945101,0.2319152
1.5,VLMC,0.21945101,0.2319152
1.5,sfrpEGC,0.2027033,0.9423189
1.5,CMPN,0.34145117,0.2319152
1.5,mpEX,0.13396618,0.2319152
1.5,wntEGC,0.13479573,0.2319152
1.5,mpEX,0.1700316,0.2319152
1.5,mpEX,0.23613125,0.2319152
1.5,CMPN,0.11231286,0.2319152
1.5,mpEX,0.10022698,0.2319152
1.5,mpEX,0.15818569,0.2319152
1.5,mpEX,0.18574241,0.2319152
1.5,wntEGC,0.14382732,0.2319152
1.5,CMPN,0.18737757,0.69340944
1.5,mpEX,0.16569269,0.2319152
1.5,CMPN,0.26637545,0.2319152
1.5,CMPN,0.26356235,0.2319152
1.5,mpEX,0.153193,0.2319152
1.5,wntEGC,0.23593047,0.5548111
1.5,mpEX,0.18659285,0.2319152
1.5,tlNBL,0.21406153,0.2319152
1.5,CMPN,0.2813447,0.2319152
1.5,CMPN,0.2813447,0.2319152
1.5,mpEX,0.19844446,0.2319152
1.5,mpEX,0.16877821,0.2319152
1.5,CMPN,0.17716241,0.2319152
1.5,tlNBL,0.19810867,0.93879694
1.5,wntEGC,0.207189,0.2319152
1.5,reaEGC,0.1168584,0.56696045
1.5,reaEGC,0.1168584,0.2319152
1.5,sfrpEGC,0.25156903,0.4524998
1.5,mpEX,0.16260874,0.2319152
1.5,mpEX,0.24965563,0.2319152
1.5,mpEX,0.1399785,0.2319152
1.5,mpEX,0.13901135,0.2319152
1.5,wntEGC,0.15904307,0.2319152
1.5,sfrpEGC,0.28569663,1.5675622
1.5,reaEGC,0.16568619,0.2319152
1.5,mpEX,0.18964165,0.2319152
1.5,sfrpEGC,0.24483997,0.4342087
1.5,CMPN,0.31588793,0.2319152
1.5,CMPN,0.31617063,0.2319152
1.5,MCG,0.3375719,0.2319152
1.5,MCG,0.3375719,0.2319152
1.5,MCG,0.2692057,0.2319152
1.5,MCG,0.2630528,0.2319152
1.5,MCG,0.26276952,0.2319152
1.5,CMPN,0.22479415,0.2319152
1.5,MCG,0.21294606,0.2319152
1.5,mpEX,0.19444442,0.2319152
1.5,MCG,0.18974733,0.2319152
1.5,reaEGC,0.2657572,1.3695168
1.5,CMPN,0.41201696,0.2319152
1.5,mpEX,0.21997368,0.9594001
1.5,MCG,0.27748597,0.2319152
1.5,MCG,0.28255785,0.2319152
1.5,CMPN,0.19908857,0.2319152
1.5,CMPN,0.44341442,0.2319152
1.5,CMPN,0.43641493,0.2319152
1.5,CMPN,0.43641493,0.2319152
1.5,MCG,0.2821127,0.2319152
1.5,MCG,0.291649,0.2319152
1.5,CMPN,0.13938099,0.2319152
1.5,mpEX,0.20759204,0.2319152
1.5,mpEX,0.26111,1.184292
1.5,mpEX,0.26111,0.2319152
1.5,MCG,0.06733487,0.2319152
1.5,mpEX,0.19000804,0.2319152
1.5,CMPN,0.36406168,0.2319152
1.5,CMPN,0.36406168,0.2319152
1.5,CMPN,0.37023586,0.2319152
1.5,CMPN,0.20980024,0.2319152
1.5,CMPN,0.20980024,0.2319152
1.5,MCG,0.28691354,0.2319152
1.5,reaEGC,0.3962817,0.2319152
1.5,reaEGC,0.3962817,0.8138093
1.5,mpEX,0.16595408,0.2319152
1.5,mpEX,0.16595408,1.3553071
1.5,CMPN,0.31677628,0.2319152
1.5,mpEX,0.17560151,0.2319152
1.5,CMPN,0.3088776,0.2319152
1.5,VLMC,0.08857702,0.2319152
1.5,mpEX,0.25706115,0.2319152
1.5,mpEX,0.25706115,0.2319152
1.5,dpEX,0.1615651,0.2319152
1.5,CMPN,0.15423128,0.2319152
1.5,mpEX,0.14980215,0.2319152
1.5,mpEX,0.24704716,0.6448313
1.5,mpEX,0.21826708,0.2319152
1.5,mpEX,0.21826708,0.2319152
1.5,mpEX,0.19104892,0.2319152
1.5,reaEGC,0.2497049,0.2319152
1.5,reaEGC,0.2497049,0.2319152
1.5,reaEGC,0.24798143,0.2319152
1.5,mpEX,0.17829669,0.2319152
1.5,mpEX,0.16862595,0.2319152
1.5,reaEGC,0.17353025,0.2319152
1.5,mpEX,0.18035504,0.2319152
1.5,wntEGC,0.18960169,1.5404412
1.5,wntEGC,0.18960169,0.52913404
1.5,CMPN,0.25130975,0.2319152
1.5,MCG,0.21508375,0.2319152
1.5,dpEX,0.20789632,0.2319152
1.5,MCG,0.23695344,0.50311977
1.5,mpEX,0.16617998,0.2319152
1.5,wntEGC,0.13467923,0.2319152
1.5,CMPN,0.3723795,0.2319152
1.5,reaEGC,0.23683217,0.7504508
1.5,mpEX,0.24586055,0.5091999
1.5,reaEGC,0.4306957,0.2319152
1.5,mpEX,0.15980634,0.2319152
1.5,MCG,0.1374926,0.2319152
1.5,sfrpEGC,0.1623464,0.71803546
1.5,MCG,0.25956595,0.2319152
1.5,reaEGC,0.26055998,0.2319152
1.5,mpEX,0.21597007,0.2319152
1.5,sfrpEGC,0.24933863,0.68125963
1.5,CMPN,0.23279876,0.2319152
1.5,CMPN,0.23279876,0.2319152
1.5,tlNBL,0.20831001,0.5509669
1.5,wntEGC,0.20374924,2.575249
1.5,tlNBL,0.18906677,2.4109547
1.5,wntEGC,0.18859527,1.4496942
1.5,CMPN,0.31961793,0.2319152
1.5,CMPN,0.31961793,0.2319152
1.5,sfrpEGC,0.13152689,0.9159492
1.5,reaEGC,0.10170347,0.2319152
1.5,mpEX,0.15914348,0.2319152
1.5,dpEX,0.37004778,1.6335098
1.5,reaEGC,0.3732849,2.7559912
1.5,mpEX,0.16538262,0.2319152
1.5,mpEX,0.16538262,0.2319152
1.5,mpEX,0.15768966,0.2319152
1.5,tlNBL,0.14403641,0.2319152
1.5,wntEGC,0.14587772,0.2319152
1.5,MCG,0.31893337,0.2319152
1.5,reaEGC,0.18865517,0.2319152
1.5,reaEGC,0.18865517,0.2319152
1.5,mpEX,0.15372539,0.2319152
1.5,mpEX,0.15372539,0.2319152
1.5,CMPN,0.23522109,0.2319152
1.5,reaEGC,0.21043819,0.2319152
1.5,dpEX,0.17209303,0.2319152
1.5,CMPN,0.22932628,0.2319152
1.5,MCG,0.20203927,0.2319152
1.5,CMPN,0.3053743,0.2319152
1.5,VLMC,0.19349283,0.2319152
1.5,reaEGC,0.18224463,0.2319152
1.5,reaEGC,0.18561578,0.2319152
1.5,MCG,0.114962734,0.2319152
1.5,sfrpEGC,0.20283884,1.5574695
1.5,reaEGC,0.3108281,1.6953585
1.5,reaEGC,0.32056084,0.2319152
1.5,reaEGC,0.21835664,0.9104633
1.5,reaEGC,0.1845001,0.2319152
1.5,CMPN,0.35344446,0.2319152
1.5,CMPN,0.34876958,0.2319152
1.5,CMPN,0.31859988,0.2319152
1.5,MCG,0.11882677,0.2319152
1.5,MCG,0.11882677,0.2319152
1.5,mpEX,0.17153287,0.2319152
1.5,mpEX,0.17231357,0.2319152
1.5,reaEGC,0.2988997,1.2741237
1.5,reaEGC,0.19452876,0.2319152
1.5,CMPN,0.35149583,0.2319152
1.5,CMPN,0.35878807,0.2319152
1.5,reaEGC,0.18284121,0.2319152
1.5,MCG,0.18886918,0.2319152
1.5,MCG,0.3435234,0.2319152
1.5,reaEGC,0.34208927,0.2319152
1.5,reaEGC,0.34208927,0.2319152
1.5,dpEX,0.27858073,0.2319152
1.5,mpEX,0.0939267,0.2319152
1.5,mpEX,0.09121601,0.2319152
1.5,CMPN,0.16363803,0.2319152
1.5,CMPN,0.057147563,0.2319152
1.5,CMPN,0.27055946,0.2319152
1.5,CMPN,0.40065092,0.2319152
1.5,mpEX,0.2227413,0.2319152
1.5,mpEX,0.11118553,0.8451144
1.5,dpEX,0.2298598,0.2319152
1.5,dpEX,0.2298598,0.2319152
1.5,CMPN,0.19169182,0.2319152
1.5,CMPN,0.28821692,0.2319152
1.5,CMPN,0.31075132,0.2319152
1.5,CMPN,0.31075132,0.2319152
1.5,CMPN,0.3046552,0.2319152
1.5,CMPN,0.3046552,0.2319152
1.5,VLMC,0.26927644,0.2319152
1.5,reaEGC,0.23399565,0.2319152
1.5,MCG,0.24602714,0.2319152
1.5,MCG,0.23300752,0.2319152
1.5,MCG,0.23300752,0.2319152
1.5,reaEGC,0.27315074,0.2319152
1.5,reaEGC,0.2328386,0.2319152
1.5,reaEGC,0.12977237,0.2319152
1.5,reaEGC,0.12977237,0.2319152
1.5,mpEX,0.16187367,0.2319152
1.5,CMPN,0.27498907,0.2319152
1.5,mpEX,0.22722608,0.2319152
1.5,wntEGC,0.17233765,0.2319152
1.5,wntEGC,0.17233765,2.4477847
1.5,mpEX,0.18357256,0.2319152
1.5,mpEX,0.15771317,0.2319152
1.5,mpEX,0.15886787,0.2319152
1.5,mpEX,0.12165593,0.2319152
1.5,mpEX,0.12165593,0.2319152
1.5,CMPN,0.20138097,0.2319152
1.5,MCG,0.19912863,0.2319152
1.5,reaEGC,0.20919898,0.2319152
1.5,mpEX,0.21114787,0.2319152
1.5,wntEGC,0.27805284,1.3884023
1.5,wntEGC,0.27805284,0.2319152
1.5,reaEGC,0.2239959,0.2319152
1.5,reaEGC,0.13248318,0.2319152
1.5,reaEGC,0.3159266,1.1300273
1.5,dpEX,0.1418961,0.2319152
1.5,reaEGC,0.20999849,0.2319152
1.5,wntEGC,0.19164893,1.3302944
1.5,wntEGC,0.14078587,2.3778288
1.5,wntEGC,0.175919,1.2590781
1.5,wntEGC,0.175919,0.7673785
1.5,reaEGC,0.30662987,0.2319152
1.5,reaEGC,0.30662987,3.013241
1.5,mpEX,0.27616882,0.2319152
1.5,CMPN,0.38429034,0.2319152
1.5,CMPN,0.26170474,0.2319152
1.5,dpEX,0.20261437,0.2319152
1.5,wntEGC,0.16283086,1.4925532
1.5,wntEGC,0.24400064,2.5138319
1.5,wntEGC,0.24805781,0.8934164
1.5,CMPN,0.2954855,0.2319152
1.5,reaEGC,0.20810491,0.2319152
1.5,reaEGC,0.20003599,0.2319152
1.5,VLMC,0.11019241,0.2319152
1.5,MCG,0.2079486,0.2319152
1.5,mpEX,0.23300287,0.2319152
1.5,mpEX,0.18551615,0.2319152
1.5,reaEGC,0.21585071,0.2319152
1.5,mpEX,0.23845413,0.2319152
1.5,CMPN,0.342182,0.2319152
1.5,CMPN,0.342182,0.2319152
1.5,reaEGC,0.25089484,0.48800275
1.5,mpEX,0.1915375,0.2319152
1.5,CMPN,0.31437495,0.2319152
1.5,mpEX,0.20511514,0.2319152
1.5,CMPN,0.25760862,0.2319152
1.5,VLMC,0.17375755,0.2319152
1.5,reaEGC,0.16607681,0.2319152
1.5,reaEGC,0.16607681,0.2319152
1.5,CMPN,0.29184583,0.2319152
1.5,reaEGC,0.11983948,0.2319152
1.5,sfrpEGC,0.2584627,0.79970634
1.5,mpEX,0.21991539,0.2319152
1.5,CMPN,0.41775793,0.2319152
1.5,reaEGC,0.18095356,0.2319152
1.5,wntEGC,0.13998541,0.2319152
1.5,CMPN,0.27205628,0.2319152
1.5,dpEX,0.19929302,0.2319152
1.5,mpEX,0.19161072,0.2319152
1.5,mpEX,0.19161072,0.2319152
1.5,mpEX,0.1686748,0.2319152
1.5,mpEX,0.1686748,0.2319152
1.5,CMPN,0.19989198,0.2319152
1.5,VLMC,0.19813782,0.2319152
1.5,MCG,0.24671364,0.2319152
1.5,MCG,0.24671364,0.2319152
1.5,reaEGC,0.1923596,0.2319152
1.5,MCG,0.1653555,0.2319152
1.5,CMPN,0.22739711,0.2319152
1.5,CMPN,0.23302197,0.2319152
1.5,CMPN,0.23302197,0.2319152
1.5,MCG,0.16948697,0.2319152
1.5,reaEGC,0.25214612,0.2319152
1.5,reaEGC,0.17356837,0.2319152
1.5,mpEX,0.16430256,0.2319152
1.5,mpEX,0.16430256,0.2319152
1.5,CMPN,0.20123881,0.2319152
1.5,MCG,0.1467739,0.2319152
1.5,dpEX,0.2634409,0.2319152
1.5,sfrpEGC,0.19777885,0.2319152
1.5,dpEX,0.23021805,0.2319152
1.5,wntEGC,0.12237731,0.8968545
1.5,dpEX,0.15918314,0.2319152
1.5,mpEX,0.16641283,0.2319152
1.5,wntEGC,0.16306639,1.4693846
1.5,wntEGC,0.16306639,0.8756554
1.5,wntEGC,0.16613072,1.9731855
1.5,reaEGC,0.13283998,0.2319152
1.5,reaEGC,0.21623054,0.2319152
1.5,wntEGC,0.1499927,0.2319152
1.5,wntEGC,0.20992869,0.75391203
1.5,tlNBL,0.20197344,1.9473001
1.5,dpEX,0.15186322,0.2319152
1.5,CMPN,0.27433708,0.2319152
1.5,mpEX,0.12728298,0.2319152
1.5,mpEX,0.12728298,0.2319152
1.5,reaEGC,0.21430439,0.2319152
1.5,mpEX,0.16835561,0.2319152
1.5,mpEX,0.15012711,0.2319152
1.5,mpEX,0.14486745,0.2319152
1.5,mpEX,0.1474308,0.2885057
1.5,mpEX,0.1474308,0.2319152
1.5,reaEGC,0.13521048,1.4264071
1.5,mpEX,0.19169772,0.2319152
1.5,wntEGC,0.32047275,1.4823258
1.5,dpEX,0.1343261,0.2319152
1.5,MCG,0.12320722,0.2319152
1.5,MCG,0.22496727,0.2319152
1.5,reaEGC,0.1918509,0.2319152
1.5,MCG,0.18819964,0.2319152
1.5,MCG,0.18711397,0.2319152
1.5,mpEX,0.29742447,0.2319152
1.5,CMPN,0.2969166,0.2319152
1.5,CMPN,0.30276236,0.2319152
1.5,CMPN,0.30276236,0.2319152
1.5,CMPN,0.29529828,0.2319152
1.5,dpEX,0.19835547,0.2319152
1.5,CMPN,0.30010736,0.2319152
1.5,mpEX,0.17473063,0.2319152
1.5,CMPN,0.36707786,0.2319152
1.5,CMPN,0.3602525,0.2319152
1.5,CMPN,0.3602525,0.2319152
1.5,CMPN,0.124913566,0.2319152
1.5,dpEX,0.1019378,0.2319152
1.5,MCG,0.17893815,0.2319152
1.5,CMPN,0.3787645,0.2319152
1.5,wntEGC,0.27415797,1.1496204
1.5,CMPN,0.19172424,0.2319152
1.5,mpEX,0.1363686,0.2319152
1.5,MCG,0.0721376,0.2319152
1.5,reaEGC,0.14240718,0.2319152
1.5,reaEGC,0.15818188,0.2319152
1.5,CMPN,0.33912173,0.2319152
1.5,CMPN,0.2592123,0.2319152
1.5,VLMC,0.165589,0.2319152
1.5,VLMC,0.12270933,0.2319152
1.5,dpEX,0.17413548,0.2319152
1.5,CMPN,0.29200098,0.2319152
1.5,reaEGC,0.13587707,0.2319152
1.5,sfrpEGC,0.082440525,1.0711122
1.5,mpEX,0.22132891,0.2319152
1.5,mpEX,0.1414423,0.2319152
1.5,wntEGC,0.27654332,0.2319152
1.5,CMPN,0.19064718,0.2319152
1.5,dpEX,0.27837446,0.2319152
1.5,CMPN,0.19796771,0.2319152
1.5,MCG,0.18186969,0.2319152
1.5,MCG,0.1125951,0.2319152
1.5,MCG,0.1855849,0.2319152
1.5,reaEGC,0.23191696,0.2319152
1.5,mpEX,0.25569808,0.2319152
1.5,mpEX,0.25569808,0.2319152
1.5,mpEX,0.26104292,0.2319152
1.5,wntEGC,0.14281207,1.2575305
1.5,CMPN,0.40472078,0.2319152
1.5,CMPN,0.40472078,0.2319152
1.5,CMPN,0.19847354,0.2319152
1.5,mpEX,0.15343705,0.2319152
1.5,mpEX,0.16909668,0.2319152
1.5,CMPN,0.40005216,0.2319152
1.5,mpEX,0.18009445,0.2319152
1.5,CMPN,0.34692177,0.2319152
1.5,MCG,0.19480336,0.2319152
1.5,reaEGC,0.14895085,0.2319152
1.5,MCG,0.26965228,0.2319152
1.5,mpEX,0.115924306,0.2319152
1.5,mpEX,0.21432519,0.2319152
1.5,wntEGC,0.25007537,0.9132481
1.5,wntEGC,0.2133089,0.9252443
1.5,mpEX,0.17827514,0.2319152
1.5,mpEX,0.22045955,0.2319152
1.5,MCG,0.24817017,0.2319152
1.5,mpEX,0.2217676,0.2319152
1.5,mpEX,0.2226614,0.2319152
1.5,dpEX,0.16747198,0.2319152
1.5,CMPN,0.33133766,0.2319152
1.5,CMPN,0.33133766,0.2319152
1.5,reaEGC,0.13931838,0.2319152
1.5,mpEX,0.1670228,0.2319152
1.5,wntEGC,0.20539236,0.5566675
1.5,dpEX,0.23563543,0.2319152
1.5,CMPN,0.19944665,0.2319152
1.5,reaEGC,0.1694363,0.2319152
1.5,dpEX,0.16383782,0.2319152
1.5,mpEX,0.19089034,0.2319152
1.5,wntEGC,0.14980367,0.56766903
1.5,CMPN,0.30547225,0.2319152
1.5,CMPN,0.2378884,0.2319152
1.5,dpEX,0.15677041,0.2319152
1.5,VLMC,0.17497927,0.2319152
1.5,mpEX,0.16996294,0.2319152
1.5,mpEX,0.17632419,0.2319152
1.5,CMPN,0.36765566,0.2319152
1.5,mpEX,0.17680418,0.2319152
1.5,CMPN,0.3987432,0.2319152
1.5,CMPN,0.40195096,0.2319152
1.5,CMPN,0.39977697,0.2319152
1.5,MCG,0.30302185,0.2319152
1.5,mpEX,0.1689592,0.2319152
1.5,CMPN,0.29219142,0.2319152
1.5,CMPN,0.29219142,0.2319152
1.5,MCG,0.24451295,0.2319152
1.5,MCG,0.24991053,0.2319152
1.5,CMPN,0.34361607,0.2319152
1.5,mpEX,0.18778199,0.2319152
1.5,CMPN,0.18848437,0.2319152
1.5,VLMC,0.26741526,0.2319152
1.5,mpEX,0.15940306,0.2319152
1.5,wntEGC,0.28305563,0.9729333
1.5,MCG,0.32042783,0.2319152
1.5,MCG,0.182964,0.2319152
1.5,MCG,0.182964,0.2319152
1.5,mpEX,0.14978606,0.2319152
1.5,dpEX,0.15266925,0.2319152
1.5,dpEX,0.20269191,0.2319152
1.5,mpEX,0.20495582,0.2319152
1.5,mpEX,0.22023872,0.2319152
1.5,CMPN,0.26622927,0.2319152
1.5,MCG,0.10452934,0.2319152
1.5,mpEX,0.17347834,0.2319152
1.5,tlNBL,0.20419061,0.2319152
1.5,tlNBL,0.20419061,0.2319152
1.5,CMPN,0.20053235,0.2319152
1.5,CMPN,0.4899517,0.2319152
1.5,MCG,0.17939419,0.2319152
1.5,mpEX,0.13988665,0.2319152
1.5,MCG,0.13073617,0.2319152
1.5,dpEX,0.13207501,0.2319152
1.5,mpEX,0.20756015,0.2319152
1.5,mpEX,0.20798326,0.2319152
1.5,mpEX,0.21274823,0.2319152
1.5,mpEX,0.21352729,0.2319152
1.5,mpEX,0.15656528,0.2319152
1.5,CMPN,0.34123456,0.2319152
1.5,MCG,0.24976924,0.2319152
1.5,MCG,0.24468276,0.2319152
1.5,mpEX,0.20384312,0.2319152
1.5,mpEX,0.20384312,0.2319152
1.5,CMPN,0.2794728,0.2319152
1.5,CMPN,0.2794728,0.2319152
1.5,tlNBL,0.27894038,2.170282
1.5,mpEX,0.1402002,0.9435111
1.5,CMPN,0.3477333,0.2319152
1.5,CMPN,0.35955074,0.2319152
1.5,CMPN,0.35955074,0.2319152
1.5,dpEX,0.17540911,0.2319152
1.5,MCG,0.16637018,0.2319152
1.5,MCG,0.2177603,0.2319152
1.5,dpEX,0.20658007,0.2319152
1.5,dpEX,0.22065407,0.2319152
1.5,mpEX,0.20998532,0.2319152
1.5,wntEGC,0.2598294,0.2319152
1.5,VLMC,0.25462675,0.2319152
1.5,CMPN,0.24883458,0.46411517
1.5,CMPN,0.24743858,0.2319152
1.5,CMPN,0.30425423,0.2319152
1.5,dpEX,0.15655181,0.2319152
1.5,dpEX,0.15472707,0.2319152
1.5,CMPN,0.26190096,0.2319152
1.5,dpEX,0.16399243,0.2319152
1.5,dpEX,0.14596114,0.2319152
1.5,CMPN,0.34965828,0.2319152
1.5,dpEX,0.14957944,0.2319152
1.5,mpEX,0.1634801,0.2319152
1.5,dpEX,0.19747758,0.2319152
1.5,CMPN,0.3351459,0.2319152
1.5,dpEX,0.14029706,0.2319152
1.5,dpEX,0.17827427,0.2319152
1.5,CMPN,0.3049322,0.2319152
1.5,MCG,0.19338638,0.2319152
1.5,dpEX,0.1484581,0.2319152
1.5,dpEX,0.23739609,0.2319152
1.5,mpEX,0.22197264,0.2319152
1.5,wntEGC,0.23878634,0.2319152
1.5,CMPN,0.31560972,0.2319152
1.5,MCG,0.2223539,0.2319152
1.5,CMPN,0.12176592,0.2319152
1.5,CMPN,0.33514124,0.2319152
1.5,CMPN,0.33514124,0.2319152
1.5,CMPN,0.33751497,0.2319152
1.5,sstIN,0.2098957,0.2319152
1.5,wntEGC,0.12721863,1.1862481
1.5,dpEX,0.19301754,0.2319152
1.5,mpEX,0.25053495,0.2319152
1.5,tlNBL,0.175859,2.4568925
1.5,CMPN,0.27614903,0.2319152
1.5,mpEX,0.2238999,0.2319152
1.5,mpEX,0.18296623,0.2319152
1.5,mpEX,0.18296623,0.2319152
1.5,CMPN,0.33611962,0.2319152
1.5,dpEX,0.2113038,0.2319152
1.5,CMPN,0.35876048,0.2319152
1.5,CMPN,0.3086483,0.2319152
1.5,CMPN,0.3086483,0.2319152
1.5,mpEX,0.17601264,0.2319152
1.5,CMPN,0.36986104,0.2319152
1.5,CMPN,0.37175474,0.2319152
1.5,CMPN,0.37175474,0.2319152
1.5,CMPN,0.35483798,0.2319152
1.5,reaEGC,0.2586862,0.2319152
1.5,reaEGC,0.2586862,0.2319152
1.5,dpEX,0.09598104,0.2319152
1.5,dpEX,0.19515058,0.2319152
1.5,mpEX,0.13301355,0.2319152
1.5,dpEX,0.22462672,0.2319152
1.5,dpEX,0.2044636,0.2319152
1.5,dpEX,0.1253635,0.2319152
1.5,dpEX,0.15720534,0.2319152
1.5,mpEX,0.15604517,0.2319152
1.5,CMPN,0.30698055,0.2319152
1.5,tlNBL,0.28774515,0.2319152
1.5,mpEX,0.27842748,0.2319152
1.5,CMPN,0.26373443,0.2319152
1.5,dpEX,0.14089832,0.2319152
1.5,mpEX,0.19706717,0.2319152
1.5,MCG,0.22200423,0.2319152
1.5,CMPN,0.25568083,0.2319152
1.5,CMPN,0.25568083,0.2319152
1.5,CMPN,0.4122554,0.2319152
1.5,CMPN,0.4122554,0.2319152
1.5,CMPN,0.3900101,0.2319152
1.5,dpEX,0.14487666,0.2319152
1.5,dpEX,0.18605864,0.2319152
1.5,wntEGC,0.10189608,1.2617614
1.5,MCG,0.16966718,0.2319152
1.5,dpEX,0.15056697,0.2319152
1.5,CMPN,0.2428124,0.2319152
1.5,CMPN,0.23432437,0.2319152
1.5,CMPN,0.23432437,0.2319152
1.5,mpEX,0.14331824,0.2319152
1.5,mpEX,0.22870842,0.2319152
1.5,dpEX,0.15217388,0.2319152
1.5,mpEX,0.1560928,0.2319152
1.5,mpEX,0.21381241,0.2319152
1.5,mpEX,0.19760501,0.2319152
1.5,CMPN,0.27031237,0.2319152
1.5,wntEGC,0.20817164,0.2319152
1.5,CMPN,0.18371198,0.2319152
1.5,MCG,0.15761635,0.2319152
1.5,MCG,0.15349722,0.2319152
1.5,reaEGC,0.20143875,0.2319152
1.5,CMPN,0.38844618,0.2319152
1.5,CMPN,0.39153644,0.2319152
1.5,dpEX,0.15299523,0.2319152
1.5,CMPN,0.3668173,0.2319152
1.5,CMPN,0.3668173,0.2319152
1.5,CMPN,0.38805282,0.2319152
1.5,CMPN,0.38805282,0.2319152
1.5,dpEX,0.1590032,0.2319152
1.5,dpEX,0.17089036,0.2319152
1.5,dpEX,0.20556387,0.2319152
1.5,mpEX,0.14165828,0.2319152
1.5,CMPN,0.27066523,0.2319152
1.5,wntEGC,0.21366778,0.57931286
1.5,CMPN,0.33110434,0.2319152
1.5,CMPN,0.33110434,0.2319152
1.5,mpEX,0.20536777,0.2319152
1.5,MCG,0.3260456,0.2319152
1.5,MSN,0.32614487,0.2319152
1.5,MSN,0.32614487,0.2319152
1.5,MCG,0.26985654,0.2319152
1.5,mpEX,0.21882448,0.2319152
1.5,mpEX,0.15476653,0.2319152
1.5,mpEX,0.15766588,0.2319152
1.5,CMPN,0.37640822,0.2319152
1.5,mpEX,0.14265373,0.2319152
1.5,MCG,0.13103876,0.2319152
1.5,mpEX,0.23696998,0.2319152
1.5,mpEX,0.23696998,0.2319152
1.5,mpEX,0.14331928,0.2319152
1.5,mpEX,0.25770253,0.2319152
1.5,CMPN,0.34380764,0.2319152
1.5,CMPN,0.34380764,0.2319152
1.5,CMPN,0.30866945,0.2319152
1.5,CMPN,0.30866945,0.2319152
1.5,CMPN,0.33897084,0.2319152
1.5,CMPN,0.34175462,0.2319152
1.5,mpEX,0.18056017,0.2319152
1.5,dpEX,0.1837242,0.2319152
1.5,dpEX,0.2121413,0.2319152
1.5,mpEX,0.1581145,0.2319152
1.5,CMPN,0.21531883,0.2319152
1.5,CMPN,0.41312832,0.2319152
1.5,dpEX,0.18487194,0.2319152
1.5,dpEX,0.1919832,0.2319152
1.5,dpEX,0.1919832,0.2319152
1.5,CMPN,0.23229676,0.2319152
1.5,dpEX,0.19707212,0.2319152
1.5,dpEX,0.14346108,0.2319152
1.5,CMPN,0.11681276,0.2319152
1.5,MCG,0.11366346,0.2319152
1.5,dpEX,0.113218166,0.2319152
1.5,dpEX,0.15868458,0.2319152
1.5,CMPN,0.29404807,0.2319152
1.5,CMPN,0.29526728,0.2319152
1.5,reaEGC,0.12754259,0.2319152
1.5,mpEX,0.194287,0.2319152
1.5,CMPN,0.3770033,0.2319152
1.5,CMPN,0.3770033,0.2319152
1.5,mpEX,0.15913162,0.2319152
1.5,dpEX,0.17068684,0.2319152
