pair_id,center_time,normalized_prominence
"[""Col4a4"",""Itga2_Itgb1""]",0.5,-0.08896410534375898
"[""Col4a4"",""Itga3_Itgb1""]",0.5,-0.07580799187866505
"[""Col4a4"",""Itga9_Itgb1""]",0.5,-0.10323794120132856
"[""Col4a4"",""Itgav_Itgb8""]",0.5,-0.10655728566998018
"[""Col4a4"",""Sdc1""]",0.5,-0.07158381786674717
"[""Col4a4"",""Sdc4""]",0.5,0.03693593431359177
"[""Col4a5"",""Cd44""]",0.5,0.18526099578694455
"[""Col4a5"",""Gp6""]",0.5,-0.12000643524906957
"[""Col4a5"",""Itga10_Itgb1""]",0.5,0.009575576542848796
"[""Col4a5"",""Itga11_Itgb1""]",0.5,-0.09800827537197782
"[""Col4a5"",""Itga1_Itgb1""]",0.5,-0.10742650844751056
"[""Col4a5"",""Itga2_Itgb1""]",0.5,-0.12408863109070345
"[""Col4a5"",""Itga3_Itgb1""]",0.5,-0.11291360791586186
"[""Col4a5"",""Itga9_Itgb1""]",0.5,-0.13705952007873418
"[""Col4a5"",""Itgav_Itgb8""]",0.5,-0.14140271614853944
"[""Col4a5"",""Sdc1""]",0.5,-0.10585691789799923
"[""Col4a5"",""Sdc4""]",0.5,-0.009093698263509253
"[""Col4a6"",""Cd44""]",0.5,0.47496077561827654
"[""Col4a6"",""Gp6""]",0.5,-0.09810841982098345
"[""Col4a6"",""Itga10_Itgb1""]",0.5,0.06488350441076207
"[""Col4a6"",""Itga11_Itgb1""]",0.5,-0.06726583026758992
"[""Col4a6"",""Itga1_Itgb1""]",0.5,-0.08053657865700459
"[""Col4a6"",""Itga2_Itgb1""]",0.5,-0.0975834002625755
"[""Col4a6"",""Itga3_Itgb1""]",0.5,-0.08328180443955391
"[""Col4a6"",""Itga9_Itgb1""]",0.5,-0.10535298754197947
"[""Col4a6"",""Itgav_Itgb8""]",0.5,-0.11056692843312083
"[""Col4a6"",""Sdc1""]",0.5,-0.07263770348912801
"[""Col4a6"",""Sdc4""]",0.5,0.040220436208226906
"[""Col6a1"",""Cd44""]",0.5,0.28208957084903885
"[""Col6a1"",""Gp6""]",0.5,0.04643053592646407
"[""Col6a1"",""Itga10_Itgb1""]",0.5,0.2024860654946301
"[""Col6a1"",""Itga11_Itgb1""]",0.5,0.027800282039495583
"[""Col6a1"",""Itga1_Itgb1""]",0.5,0.039063012967766375
"[""Col6a1"",""Itga2_Itgb1""]",0.5,0.0028188485731340807
"[""Col6a1"",""Itga3_Itgb1""]",0.5,0.03485145487863617
"[""Col6a1"",""Itga9_Itgb1""]",0.5,-0.025532266098163392
"[""Col6a1"",""Itgav_Itgb8""]",0.5,-0.019358140400380086
"[""Col6a1"",""Sdc1""]",0.5,0.015671053152416126
"[""Col6a1"",""Sdc4""]",0.5,0.2165250437996079
"[""Col6a2"",""Cd44""]",0.5,0.2919899315057001
"[""Col6a2"",""Gp6""]",0.5,0.03125029100088539
"[""Col6a2"",""Itga10_Itgb1""]",0.5,0.1824019766079228
"[""Col6a2"",""Itga11_Itgb1""]",0.5,0.014374818935524725
"[""Col6a2"",""Itga1_Itgb1""]",0.5,0.025082344112089205
"[""Col6a2"",""Itga2_Itgb1""]",0.5,-0.009618237471220703
"[""Col6a2"",""Itga3_Itgb1""]",0.5,0.022040265520516078
"[""Col6a2"",""Itga9_Itgb1""]",0.5,-0.03543291707644847
"[""Col6a2"",""Itgav_Itgb8""]",0.5,-0.030450661876557872
"[""Col6a2"",""Sdc1""]",0.5,0.0047310405871326955
"[""Col6a2"",""Sdc4""]",0.5,0.1950619701519496
"[""Col6a3"",""Cd44""]",0.5,0.3904445501574326
"[""Col6a3"",""Gp6""]",0.5,-0.029663131062404036
"[""Col6a3"",""Itga10_Itgb1""]",0.5,0.055551713319067275
"[""Col6a3"",""Itga11_Itgb1""]",0.5,-0.05184316053086624
"[""Col6a3"",""Itga1_Itgb1""]",0.5,-0.042029594342754883
"[""Col6a3"",""Itga2_Itgb1""]",0.5,-0.06857132974519842
