,0.0,0.5,1.0,1.5,2.0,2.5,3.0
Adcyap1_Adcyap1r1,0.6869037906321478,1.0,0.7435430314781322,0.5824753394039807,0.42483978718798454,0.14219319986458806,0.0
Adgre5_Cd55b,1.0,0.478952464910214,0.1677264792827431,0.07206827806485021,0.030728264051704795,0.0,0.004772769312115788
Adipoq_Adipor1,1.0,0.5466923559408634,0.23400200036781868,0.13295462565245456,0.06067388835323943,0.010842833118813643,0.0
Adipoq_Adipor2,1.0,0.5912067630343567,0.2584558074591994,0.14437854579967643,0.0717099360131729,0.014665123858136855,0.0
Adm_Calcr,1.0,0.8940759097283377,0.5051471757633348,0.37202543577596703,0.2473192236350501,0.08303650777511405,0.0
Adm_Calcrl,1.0,0.5112227589253289,0.20094290009108814,0.11493164610549783,0.06270178323646337,0.020712344523579243,0.0
Agrn_Dag1,1.0,0.6521339519231323,0.2846600730485957,0.16307889824037683,0.0916122158444856,0.019021681923197288,0.0
Agt_Agtr1a,1.0,0.7105147353407268,0.4033761519484308,0.35695501007138764,0.1501953424155426,0.0,0.0010431595209096515
Agt_Agtr1b,1.0,0.6755343212896637,0.3194529005054781,0.30277111243384575,0.13994273439527335,0.0,0.08662035053147242
Agt_Mas1,1.0,0.7840194459745659,0.4387967609976859,0.36998517768704425,0.20185515833047774,0.04087639228259834,0.0
Alcam_Cd6,1.0,0.49033810107514547,0.17999505108004404,0.0782614237597232,0.03237679236342145,0.0,0.003926941452330343
Amh_Amhr2_Acvr1,1.0,0.4138106474201748,0.1387174781664013,0.05678438167464282,0.021526403498041944,0.0034290454313360944,0.0
Amh_Amhr2_Bmpr1a,1.0,0.4138106474201748,0.1387174781664013,0.05678438167464282,0.021526403498041944,0.0034290454313360944,0.0
Angpt1_Tek,1.0,0.489700800106555,0.1770142426622464,0.08902633368203106,0.04222755792125457,0.010134919352648661,0.0
Angpt2_Itga5_Itgb1,1.0,0.5061404642724859,0.20376420046676413,0.11044662887668731,0.05924877482162183,0.019473160299034994,0.0
Angpt2_Tek,1.0,0.5364544693122724,0.22370229080525364,0.12883333254524823,0.07220152688332829,0.02353938569192802,0.0
Angptl1_Itga1_Itgb1,1.0,0.507925813470021,0.20301909256421938,0.11534854710500947,0.06550884433074841,0.024066734086136247,0.0
Angptl1_Pirb,1.0,0.5866153575515173,0.2617288996020651,0.1585243502743978,0.09337893688643992,0.03415340733071819,0.0
Angptl2_Itga5_Itgb1,1.0,0.5072392972914705,0.2040369381136082,0.1143588259232468,0.06257770203187435,0.02075591150679615,0.0
Angptl2_Pirb,1.0,0.643006043234167,0.3084335480858306,0.20171481664255753,0.11865029164240325,0.038240867353791216,0.0
Angptl2_Tlr4,1.0,0.6246902452018087,0.2889140134127369,0.186217390682105,0.11147016364059213,0.03875571617983687,0.0
Angptl3_Itgav_Itgb3,1.0,0.5291975373988265,0.25214483043435576,0.1820455050942534,0.06630848689847867,0.0,0.023946835538360745
Angptl4_Cdh11,1.0,0.4146677270289622,0.1520128262456342,0.06980797435704635,0.033408283253322964,0.006821727153807139,0.0
Angptl4_Cdh5,1.0,0.5502926855221175,0.24547578226336877,0.14455247572341706,0.08371172751496146,0.02641787192254505,0.0
Angptl4_Itga5_Itgb1,1.0,0.5212045695998747,0.2155227445471562,0.11840570603035133,0.06414504884689097,0.019593416509667047,0.0
Angptl4_Itgav_Itgb3,1.0,0.552150776352042,0.2405006010451956,0.14368648460198252,0.07701937569622715,0.01765508885680572,0.0
Angptl4_Sdc1,1.0,0.5469476708842671,0.23421936980914085,0.12740717268196633,0.06846282582732836,0.017809525385688366,0.0
Angptl4_Sdc2,1.0,0.49141987452100794,0.19836823219644092,0.10149073278129787,0.05212751369492843,0.013191121230264412,0.0
Angptl4_Sdc3,1.0,0.904496786227532,0.5030138893623304,0.3468687209896212,0.2209257589726907,0.06756572630910801,0.0
Angptl4_Sdc4,1.0,0.7161685923583463,0.35388136313736135,0.23045011536279417,0.1356333772067462,0.0374223412354595,0.0
Angptl7_Pirb,1.0,0.759700184981907,0.41925719240395337,0.3409428294627447,0.23062063026759158,0.08969516725788096,0.0
Anxa1_Fpr1,0.8743819100996119,1.0,0.5464548750205379,0.44089140757991646,0.2910455126019054,0.06271475362201054,0.0
Anxa1_Fpr2,0.7707166326584897,1.0,0.49572123493944154,0.49564234254348394,0.32498854105086034,0.02064423777632271,0.0
Anxa1_Fpr2_Fpr3,0.7707166326584897,1.0,0.49572123493944154,0.49564234254348394,0.32498854105086034,0.02064423777632271,0.0
Apela_Aplnr,1.0,0.5316515576567477,0.21906913124121793,0.11783497662870128,0.061790712818992566,0.01852689279242599,0.0
Apln_Aplnr,1.0,0.588354169411334,0.2717735731690151,0.16047800365066367,0.09531153141566631,0.0320728275285294,0.0
App_Cd74,1.0,0.8022290104577983,0.42807801519277117,0.2930243550651955,0.18549855462310536,0.07157629300080891,0.0
Areg_Egfr,1.0,0.6630669191601625,0.27360306158773323,0.13583016136022139,0.06994800258396792,0.013829394934681546,0.0
Areg_Egfr_Erbb2,1.0,0.8770360348044439,0.4342892193922336,0.23959940661315743,0.12621719518384486,0.025075898640030618,0.0
Artn_Gfra1_Ret,0.9897258106915741,1.0,0.5003305286688663,0.30098747370670365,0.16119063490568167,0.006445444315044322,0.0
Artn_Gfra3_Ret,1.0,0.5811039853679484,0.2237053358308617,0.10401492767072845,0.045729651212233546,0.0034838177850160476,0.0
Avp_Avpr1a,1.0,0.8843656315448174,0.6661229190604673,0.590747133899558,0.4378811054159325,0.17515749390701416,0.0
Bdnf_Ntrk2,1.0,0.5885012875001744,0.25549266860571823,0.1380800129951055,0.07756225864580842,0.02246358408576037,0.0
Bmp10_Acvrl1_Acvr2a,1.0,0.6088800526603232,0.21948526178225097,0.14748057442598395,0.07884877645963088,0.024923920711301808,0.0
Bmp10_Acvrl1_Bmpr2,1.0,0.6088800526603232,0.21948526178225097,0.14748057442598395,0.07884877645963088,0.024923920711301808,0.0
Bmp2_Bmpr1a_Acvr2a,1.0,0.546259100035206,0.22587813943236718,0.12315475466170593,0.06615501403194124,0.018859257855993294,0.0
Bmp2_Bmpr1a_Acvr2b,1.0,0.5068545509848045,0.19654651854127742,0.0955170235164184,0.04526124950985897,0.010080063124050015,0.0
Bmp2_Bmpr1a_Bmpr2,1.0,0.4889503795351991,0.18608985324554014,0.09175865110091977,0.04457945112844718,0.011532904118953129,0.0
Bmp2_Bmpr1b_Acvr2a,1.0,0.5358559221983787,0.2126331192937986,0.09841948696893695,0.04469574551521928,0.01072094660125701,0.0
Bmp2_Bmpr1b_Acvr2b,1.0,0.5040760043736587,0.19200169833260844,0.09053571116113615,0.040543431067948915,0.008239542253043457,0.0
Bmp2_Bmpr1b_Bmpr2,1.0,0.4144840296460519,0.13728213334626524,0.05794702612786943,0.02461479890436404,0.005610368639565181,0.0
Bmp4_Bmpr1a_Acvr2a,1.0,0.43099358643696806,0.14938516240862942,0.06298316349655499,0.02650334686205067,0.0043397156923713105,0.0
Bmp4_Bmpr1a_Acvr2b,1.0,0.39979751007471986,0.12935839106482472,0.049127941344982176,0.017970326113535537,0.0014057884816579516,0.0
Bmp4_Bmpr1a_Bmpr2,1.0,0.38994974988098613,0.12602967332774942,0.04962495338670936,0.019702376041143114,0.00316352303326537,0.0
Bmp4_Bmpr1b_Acvr2a,1.0,0.42306742609299186,0.13991972157209467,0.05256147899876356,0.01972438213329809,0.002933514798823129,0.0
Bmp4_Bmpr1b_Acvr2b,1.0,0.39825485350475937,0.1274266212372269,0.04770381424307333,0.016859892644554765,0.0011318172115050958,0.0
Bmp4_Bmpr1b_Bmpr2,1.0,0.3313174532057373,0.09259361808929778,0.032325546143450325,0.01152991569753824,0.0016099456307712536,0.0
Bmp5_Acvr1_Acvr2a,1.0,0.4028210452086947,0.13203138020233013,0.0564761030330085,0.02467727802756287,0.00622158499796359,0.0
Bmp5_Acvr1_Acvr2b,1.0,0.4190624748258321,0.1385569744574165,0.056141765722529394,0.022541375292665464,0.004434357155806491,0.0
Bmp5_Acvr1_Bmpr2,1.0,0.3916391972512136,0.12775696080504972,0.054647730490684374,0.023878369194591097,0.006020165732661879,0.0
Bmp5_Bmpr1a_Acvr2a,1.0,0.4526748301334775,0.1620173522449648,0.07312058256446502,0.03321085722115792,0.008168783329027937,0.0
