time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
2.0,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,5.31863060106436,1.774779330295782,218,27,27,0,729,Liver,Liver
2.5,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,4.415565004353464,1.5151674866570097,235,26,26,0,676,Liver,Liver
3.0,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,4.186254863057599,1.624809747207369,254,27,27,0,729,Liver,Liver
0.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,59.184398077646286,8.272669169522784,193,23,23,0,529,Meninges,Muscle
0.5,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,33.59027339397261,5.556835647342926,229,25,25,0,625,Muscle,Muscle
1.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,18.005512726082614,2.3938564146447483,205,23,23,0,529,Muscle,Muscle
1.5,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,12.896668710762981,1.6454443595313855,206,24,24,0,576,Brain,Brain
2.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,10.592441183653863,1.883733767749018,218,27,27,0,729,Brain,Brain
2.5,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,8.966548288079574,1.8423466760072227,235,26,26,0,676,Brain,Brain
3.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,9.163750844065122,1.9652383534913995,254,27,27,0,729,Brain,Brain
0.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.455708135177903,0.08179376008420897,193,23,23,0,529,Muscle,Muscle
0.5,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.20106723349145292,0.03816801830786919,229,25,25,0,625,Muscle,Muscle
1.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.08156664488766219,0.01160371725663546,205,23,23,0,529,Muscle,Muscle
1.5,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.04597487325823264,0.006100847466053674,206,24,24,0,576,Jaw and tooth,Jaw and tooth
2.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.030658792686284318,0.0042869784371956455,218,27,27,0,729,Connective tissue,Connective tissue
2.5,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.0227972927187956,0.0036115449096654675,235,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.02130771393897578,0.00322379620275342,254,27,27,0,729,Connective tissue,Connective tissue
0.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.455708135177903,0.08179376008420897,193,23,23,0,529,Muscle,Muscle
0.5,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.20106723349145292,0.03816801830786919,229,25,25,0,625,Muscle,Muscle
1.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.08156664488766219,0.01160371725663546,205,23,23,0,529,Muscle,Muscle
