variant,reference,timepoint,velocity_key,celltype,n_cells,mean_cosine_rigid_adjusted,median_cosine_rigid_adjusted
rotate_low,baseline_repeat,D10,full,Cardiomyocytes-1,225,0.9684751058489787,0.9976491610473207
rotate_low,baseline_repeat,D10,full,Endocardial cells,65,0.9875577400035028,0.996599489301801
rotate_low,baseline_repeat,D10,full,Epi-epithelial cells,84,0.9752033786933577,0.9983862126162273
rotate_low,baseline_repeat,D10,full,Erythrocytes,133,0.9935896119583265,0.9977313665769146
rotate_low,baseline_repeat,D10,full,Fibroblast cells,12,0.9913400234949249,0.9982999633327357
rotate_low,baseline_repeat,D10,full,Immature myocardial cells,263,0.9663233499628794,0.9947826737506432
rotate_low,baseline_repeat,D10,full,MT-enriched cardiomyocytes,11,0.985999155893126,0.9994007855659892
rotate_low,baseline_repeat,D10,full,Macrophages,3,0.9780495223053535,0.9962589825145947
rotate_low,baseline_repeat,D10,full,Mural cells,3,0.9721772443753798,0.9745047282151756
rotate_low,baseline_repeat,D10,full,TMSB4X high cells,13,0.9847689551792614,0.9980655933497649
rotate_low,baseline_repeat,D10,full,Valve cells,46,0.9920276678003097,0.9943566775547268
rotate_low,baseline_repeat,D10,full,Vascular endothelial cells,50,0.9932390049131786,0.9970758026244322
rotate_low,baseline_repeat,D10,interaction,Cardiomyocytes-1,225,0.7073414731095343,0.9511345116427181
rotate_low,baseline_repeat,D10,interaction,Endocardial cells,65,0.8336244706460441,0.9489687338413069
rotate_low,baseline_repeat,D10,interaction,Epi-epithelial cells,84,0.6102554454866742,0.984613207077172
rotate_low,baseline_repeat,D10,interaction,Erythrocytes,133,0.5194738205181577,0.9363541931832293
rotate_low,baseline_repeat,D10,interaction,Fibroblast cells,11,0.5407938893669333,0.9522793684634127
rotate_low,baseline_repeat,D10,interaction,Immature myocardial cells,263,0.724289045353198,0.9479573777490037
rotate_low,baseline_repeat,D10,interaction,MT-enriched cardiomyocytes,11,0.9107846990651821,0.9764051290920972
rotate_low,baseline_repeat,D10,interaction,Mural cells,3,0.45977127286391006,0.689517862961
rotate_low,baseline_repeat,D10,interaction,TMSB4X high cells,13,0.9094369529220118,0.9606457059944279
rotate_low,baseline_repeat,D10,interaction,Valve cells,46,0.020676639870321943,0.13716639707112727
rotate_low,baseline_repeat,D10,interaction,Vascular endothelial cells,50,0.6012776459447464,0.8201823106111
rotate_low,baseline_repeat,D14,full,Cardiomyocytes-1,977,0.9746713068510481,0.9981862654580054
rotate_low,baseline_repeat,D14,full,Cardiomyocytes-2,1,0.9397918091514341,0.9397918091514341
rotate_low,baseline_repeat,D14,full,Endocardial cells,28,0.9923423981618773,0.9965405502819805
rotate_low,baseline_repeat,D14,full,Epi-epithelial cells,6,0.9991451753709208,0.9996963651409507
rotate_low,baseline_repeat,D14,full,Erythrocytes,241,0.987259679489472,0.9979703088186307
rotate_low,baseline_repeat,D14,full,Fibroblast cells,264,0.9868024022086246,0.99764471376136
rotate_low,baseline_repeat,D14,full,Immature myocardial cells,203,0.9845299187485617,0.9990486636119204
rotate_low,baseline_repeat,D14,full,Macrophages,3,0.9594340477608289,0.9674950539775754
rotate_low,baseline_repeat,D14,full,Mural cells,46,0.9589875355210031,0.9948749778730139
rotate_low,baseline_repeat,D14,full,TMSB4X high cells,101,0.9951365920575468,0.9987494207170564
rotate_low,baseline_repeat,D14,full,Valve cells,20,0.993271393504968,0.9966166752692225
rotate_low,baseline_repeat,D14,full,Vascular endothelial cells,77,0.9914994151666306,0.9979765045960594
rotate_low,baseline_repeat,D14,interaction,Cardiomyocytes-1,977,0.7848332630641943,0.9626262397723604
rotate_low,baseline_repeat,D14,interaction,Endocardial cells,28,0.659631730318417,0.9815314678437295
rotate_low,baseline_repeat,D14,interaction,Epi-epithelial cells,6,0.8760500139785466,0.9449563832801651
rotate_low,baseline_repeat,D14,interaction,Erythrocytes,241,0.6009969498042539,0.9410867607457386
rotate_low,baseline_repeat,D14,interaction,Fibroblast cells,264,0.7416581035399306,0.9458893093331353
rotate_low,baseline_repeat,D14,interaction,Immature myocardial cells,203,0.7884394968607626,0.9491245281001732
rotate_low,baseline_repeat,D14,interaction,Mural cells,46,0.8025467941880826,0.9196291730843951
rotate_low,baseline_repeat,D14,interaction,TMSB4X high cells,101,0.820675939683391,0.9683749796030003
rotate_low,baseline_repeat,D14,interaction,Valve cells,20,0.6075218922611046,0.9320390947214363
rotate_low,baseline_repeat,D14,interaction,Vascular endothelial cells,77,0.834339273959596,0.9740842741715349
rotate_moderate,baseline_repeat,D4,full,Cardiomyocytes-1,1,0.9089355326635445,0.9089355326635445
rotate_moderate,baseline_repeat,D4,full,Endocardial cells,32,0.9522937521504343,0.9725745046999268
rotate_moderate,baseline_repeat,D4,full,Epi-epithelial cells,2,0.9767576204359909,0.9767576204359909
rotate_moderate,baseline_repeat,D4,full,Immature myocardial cells,61,0.966206571490863,0.9815998885621487
rotate_moderate,baseline_repeat,D4,full,TMSB4X high cells,5,0.9779182977198004,0.9778156721908847
rotate_moderate,baseline_repeat,D4,full,Valve cells,46,0.8560328142516896,0.9692583743175643
rotate_moderate,baseline_repeat,D4,interaction,Cardiomyocytes-1,1,0.9835489283782561,0.9835489283782561
rotate_moderate,baseline_repeat,D4,interaction,Endocardial cells,32,0.9851589223354114,0.992938402673087
rotate_moderate,baseline_repeat,D4,interaction,Epi-epithelial cells,2,0.9897590044715748,0.9897590044715748
rotate_moderate,baseline_repeat,D4,interaction,Immature myocardial cells,61,0.9332326025988158,0.9955400554065437
rotate_moderate,baseline_repeat,D4,interaction,TMSB4X high cells,5,0.9989212837816146,0.9990031508660361
rotate_moderate,baseline_repeat,D4,interaction,Valve cells,46,0.7663973092192519,0.9627432280119335
rotate_moderate,baseline_repeat,D7,full,Cardiomyocytes-1,79,0.9839560211555932,0.996791952989667
rotate_moderate,baseline_repeat,D7,full,Cardiomyocytes-2,10,0.9772512177733403,0.9923012847848005
rotate_moderate,baseline_repeat,D7,full,Endocardial cells,89,0.9132785873383271,0.9920917386204526
rotate_moderate,baseline_repeat,D7,full,Epi-epithelial cells,36,0.9874224322929293,0.9985462141318143
rotate_moderate,baseline_repeat,D7,full,Erythrocytes,34,0.9550711389264298,0.9967884818315769
rotate_moderate,baseline_repeat,D7,full,Fibroblast cells,1,0.9494261613266427,0.9494261613266427
rotate_moderate,baseline_repeat,D7,full,Immature myocardial cells,202,0.9605134588092611,0.9945431245634276
rotate_moderate,baseline_repeat,D7,full,MT-enriched cardiomyocytes,18,0.9965797997391113,0.9973735047888705
rotate_moderate,baseline_repeat,D7,full,Macrophages,3,0.986277477880614,0.9947030790888575
rotate_moderate,baseline_repeat,D7,full,Valve cells,54,0.9861951161346035,0.9951107465264095
rotate_moderate,baseline_repeat,D7,full,Vascular endothelial cells,2,0.9568053752185526,0.9568053752185526
rotate_moderate,baseline_repeat,D7,interaction,Cardiomyocytes-1,79,0.8960746468523446,0.9924406764628679
rotate_moderate,baseline_repeat,D7,interaction,Cardiomyocytes-2,10,0.9864083360858604,0.9981730166601992
rotate_moderate,baseline_repeat,D7,interaction,Endocardial cells,89,0.9569418929175528,0.9919650387708174
rotate_moderate,baseline_repeat,D7,interaction,Epi-epithelial cells,36,0.9865046869403196,0.9976631141690873
rotate_moderate,baseline_repeat,D7,interaction,Erythrocytes,34,0.9294485377338821,0.9960830835935117
rotate_moderate,baseline_repeat,D7,interaction,Fibroblast cells,1,0.9960156868295921,0.9960156868295921
rotate_moderate,baseline_repeat,D7,interaction,Immature myocardial cells,202,0.9128950047673626,0.9945074586915974
rotate_moderate,baseline_repeat,D7,interaction,MT-enriched cardiomyocytes,18,0.9873709227799863,0.9970291054313857
rotate_moderate,baseline_repeat,D7,interaction,Macrophages,1,0.9936499385635742,0.9936499385635742
rotate_moderate,baseline_repeat,D7,interaction,Valve cells,54,0.9018669431615641,0.9770482373511564
rotate_moderate,baseline_repeat,D7,interaction,Vascular endothelial cells,2,0.8988471446389167,0.8988471446389167
rotate_moderate,baseline_repeat,D10,full,Cardiomyocytes-1,225,0.9662889288198401,0.9939110281461669
rotate_moderate,baseline_repeat,D10,full,Endocardial cells,65,0.9790050763143743,0.9956186732215956
rotate_moderate,baseline_repeat,D10,full,Epi-epithelial cells,84,0.9726133411432668,0.9956003315608384
rotate_moderate,baseline_repeat,D10,full,Erythrocytes,133,0.9861620147156173,0.9963570115219934
rotate_moderate,baseline_repeat,D10,full,Fibroblast cells,12,0.9874178809056987,0.9967817584862873
rotate_moderate,baseline_repeat,D10,full,Immature myocardial cells,263,0.9595599377124641,0.9937665282454274
rotate_moderate,baseline_repeat,D10,full,MT-enriched cardiomyocytes,11,0.9767616697535637,0.9956071742177031
rotate_moderate,baseline_repeat,D10,full,Macrophages,3,0.953380447136453,0.9406201912816422
rotate_moderate,baseline_repeat,D10,full,Mural cells,3,0.9826991903654507,0.9832672993959247
rotate_moderate,baseline_repeat,D10,full,TMSB4X high cells,13,0.997538036042627,0.9991966804273464
rotate_moderate,baseline_repeat,D10,full,Valve cells,46,0.9816813775861282,0.9953290270515924
rotate_moderate,baseline_repeat,D10,full,Vascular endothelial cells,50,0.9874264309282438,0.9925583953429917
rotate_moderate,baseline_repeat,D10,interaction,Cardiomyocytes-1,225,0.6311794682767469,0.9002669696410923
rotate_moderate,baseline_repeat,D10,interaction,Endocardial cells,65,0.5676571469995109,0.9185949064826617
rotate_moderate,baseline_repeat,D10,interaction,Epi-epithelial cells,84,0.689850341184198,0.9587446675959459
rotate_moderate,baseline_repeat,D10,interaction,Erythrocytes,133,0.5935005198550797,0.874783674262719
rotate_moderate,baseline_repeat,D10,interaction,Fibroblast cells,11,0.0718454643413652,0.11233865241270623
rotate_moderate,baseline_repeat,D10,interaction,Immature myocardial cells,263,0.5645256364760065,0.9043712584093329
rotate_moderate,baseline_repeat,D10,interaction,MT-enriched cardiomyocytes,11,0.7889305007129745,0.9498863187307169
rotate_moderate,baseline_repeat,D10,interaction,Mural cells,3,0.6009015786390274,0.769304263486075
rotate_moderate,baseline_repeat,D10,interaction,TMSB4X high cells,13,0.14404592314692977,0.0801963961980302
rotate_moderate,baseline_repeat,D10,interaction,Valve cells,46,0.0025037631072243327,0.20376899952350264
rotate_moderate,baseline_repeat,D10,interaction,Vascular endothelial cells,50,0.440946760060777,0.8337051948441139
rotate_moderate,baseline_repeat,D14,full,Cardiomyocytes-1,977,0.9685797143452018,0.9924331103352175
rotate_moderate,baseline_repeat,D14,full,Cardiomyocytes-2,1,0.9247915552207144,0.9247915552207144
rotate_moderate,baseline_repeat,D14,full,Endocardial cells,28,0.9741678159831378,0.9900107623981804
rotate_moderate,baseline_repeat,D14,full,Epi-epithelial cells,6,0.9908489251950189,0.9953639976348548
rotate_moderate,baseline_repeat,D14,full,Erythrocytes,241,0.9866419845140183,0.9977260847717723
rotate_moderate,baseline_repeat,D14,full,Fibroblast cells,264,0.98312086074875,0.9927917123054124
rotate_moderate,baseline_repeat,D14,full,Immature myocardial cells,203,0.9823972701395753,0.9950191518524315
rotate_moderate,baseline_repeat,D14,full,Macrophages,3,0.5678852141792922,0.9907098570862559
rotate_moderate,baseline_repeat,D14,full,Mural cells,46,0.9344104202726173,0.9942061086128415
rotate_moderate,baseline_repeat,D14,full,TMSB4X high cells,101,0.9903361004257643,0.993561790929538
rotate_moderate,baseline_repeat,D14,full,Valve cells,20,0.9828193928076715,0.9942898265377849
rotate_moderate,baseline_repeat,D14,full,Vascular endothelial cells,77,0.970801435529143,0.9895555077384385
rotate_moderate,baseline_repeat,D14,interaction,Cardiomyocytes-1,977,0.7820108042513171,0.9644601463497454
rotate_moderate,baseline_repeat,D14,interaction,Endocardial cells,28,0.6564231296122596,0.9710753272946205
rotate_moderate,baseline_repeat,D14,interaction,Epi-epithelial cells,6,0.8911521235702131,0.9605072018209335
rotate_moderate,baseline_repeat,D14,interaction,Erythrocytes,241,0.8010153954109691,0.974924312813704
rotate_moderate,baseline_repeat,D14,interaction,Fibroblast cells,264,0.7845204019945338,0.9520006843431337
rotate_moderate,baseline_repeat,D14,interaction,Immature myocardial cells,203,0.808563465028637,0.9644556954672416
rotate_moderate,baseline_repeat,D14,interaction,Mural cells,46,0.7844042448831385,0.9711518128897116
rotate_moderate,baseline_repeat,D14,interaction,TMSB4X high cells,101,0.8096270371372001,0.9566986874848558
rotate_moderate,baseline_repeat,D14,interaction,Valve cells,20,0.7476570447090942,0.9527425527776054
rotate_moderate,baseline_repeat,D14,interaction,Vascular endothelial cells,77,0.8167199864535245,0.9845137768749029
translate_rotate_low,baseline_repeat,D4,full,Cardiomyocytes-1,1,0.9999600637526094,0.9999600637526094
translate_rotate_low,baseline_repeat,D4,full,Endocardial cells,32,0.985110756893899,0.9985018526527869
translate_rotate_low,baseline_repeat,D4,full,Epi-epithelial cells,2,0.7853871152588885,0.7853871152588885
translate_rotate_low,baseline_repeat,D4,full,Immature myocardial cells,61,0.98456301609699,0.9979919712014277
translate_rotate_low,baseline_repeat,D4,full,TMSB4X high cells,5,0.9966744336019261,0.9992526425588876
translate_rotate_low,baseline_repeat,D4,full,Valve cells,46,0.8979747770854662,0.9917510677110907
translate_rotate_low,baseline_repeat,D4,interaction,Cardiomyocytes-1,1,0.9997432911372498,0.9997432911372498
translate_rotate_low,baseline_repeat,D4,interaction,Endocardial cells,32,0.9390358683437052,0.9965296816356441
translate_rotate_low,baseline_repeat,D4,interaction,Epi-epithelial cells,2,0.9999700347912448,0.9999700347912448
translate_rotate_low,baseline_repeat,D4,interaction,Immature myocardial cells,61,0.975930284805776,0.9981272454696238
translate_rotate_low,baseline_repeat,D4,interaction,TMSB4X high cells,5,0.9992276221411618,0.9995700259870439
translate_rotate_low,baseline_repeat,D4,interaction,Valve cells,46,0.9341827941410716,0.9903174199603908
translate_rotate_low,baseline_repeat,D7,full,Cardiomyocytes-1,79,0.9883853058182885,0.9976734788533534
translate_rotate_low,baseline_repeat,D7,full,Cardiomyocytes-2,10,0.9875221917728869,0.993692851884222
translate_rotate_low,baseline_repeat,D7,full,Endocardial cells,89,0.9547067940860239,0.9966584783866201
translate_rotate_low,baseline_repeat,D7,full,Epi-epithelial cells,36,0.9927978706826295,0.9967064440748692
translate_rotate_low,baseline_repeat,D7,full,Erythrocytes,34,0.983013674671897,0.9965009469787205
translate_rotate_low,baseline_repeat,D7,full,Fibroblast cells,1,0.9187288662161037,0.9187288662161037
translate_rotate_low,baseline_repeat,D7,full,Immature myocardial cells,202,0.9677658411826567,0.9945785356548726
translate_rotate_low,baseline_repeat,D7,full,MT-enriched cardiomyocytes,18,0.9978190527827397,0.998865353454325
translate_rotate_low,baseline_repeat,D7,full,Macrophages,3,0.9899899545982723,0.9902167547080257
translate_rotate_low,baseline_repeat,D7,full,Valve cells,54,0.9908233680242342,0.9981638225054604
translate_rotate_low,baseline_repeat,D7,full,Vascular endothelial cells,2,0.9324118262386553,0.9324118262386553
translate_rotate_low,baseline_repeat,D7,interaction,Cardiomyocytes-1,79,0.6909336566799258,0.9061648429686858
translate_rotate_low,baseline_repeat,D7,interaction,Cardiomyocytes-2,10,0.977963641378745,0.9939800348921674
translate_rotate_low,baseline_repeat,D7,interaction,Endocardial cells,89,0.9063777662230553,0.9766171564089685
translate_rotate_low,baseline_repeat,D7,interaction,Epi-epithelial cells,36,0.8185902834255984,0.9802601203453255
translate_rotate_low,baseline_repeat,D7,interaction,Erythrocytes,34,0.9322799472627034,0.9929387932915753
translate_rotate_low,baseline_repeat,D7,interaction,Fibroblast cells,1,0.9942206997973113,0.9942206997973113
translate_rotate_low,baseline_repeat,D7,interaction,Immature myocardial cells,202,0.8802723019349266,0.9874804780148736
translate_rotate_low,baseline_repeat,D7,interaction,MT-enriched cardiomyocytes,18,0.8924838871235663,0.9902588764762155
translate_rotate_low,baseline_repeat,D7,interaction,Macrophages,1,0.9650561666998614,0.9650561666998614
translate_rotate_low,baseline_repeat,D7,interaction,Valve cells,54,0.9152951645947334,0.9836437623056727
translate_rotate_low,baseline_repeat,D7,interaction,Vascular endothelial cells,2,0.8180991280730754,0.8180991280730754
translate_rotate_low,baseline_repeat,D10,full,Cardiomyocytes-1,225,0.9735387821805771,0.9970077492214977
translate_rotate_low,baseline_repeat,D10,full,Endocardial cells,65,0.9816230757639324,0.9972692091014803
translate_rotate_low,baseline_repeat,D10,full,Epi-epithelial cells,84,0.9735680963237636,0.9975006264544963
translate_rotate_low,baseline_repeat,D10,full,Erythrocytes,133,0.9916120400227957,0.9977324569859893
translate_rotate_low,baseline_repeat,D10,full,Fibroblast cells,12,0.9878091357580981,0.994157554809431
translate_rotate_low,baseline_repeat,D10,full,Immature myocardial cells,263,0.951257329664572,0.9926124719521555
translate_rotate_low,baseline_repeat,D10,full,MT-enriched cardiomyocytes,11,0.9855412863596794,0.9976057468380654
translate_rotate_low,baseline_repeat,D10,full,Macrophages,3,0.9484884993006527,0.972612398975358
translate_rotate_low,baseline_repeat,D10,full,Mural cells,3,0.9929598160282093,0.991217266966515
translate_rotate_low,baseline_repeat,D10,full,TMSB4X high cells,13,0.9820935292562611,0.9989807596584349
translate_rotate_low,baseline_repeat,D10,full,Valve cells,46,0.9920259059466179,0.9961356908878858
translate_rotate_low,baseline_repeat,D10,full,Vascular endothelial cells,50,0.9883854575438542,0.9968071008201504
translate_rotate_low,baseline_repeat,D10,interaction,Cardiomyocytes-1,225,0.7449948053227157,0.9441310821164999
translate_rotate_low,baseline_repeat,D10,interaction,Endocardial cells,65,0.8313067193798368,0.9515886405750352
translate_rotate_low,baseline_repeat,D10,interaction,Epi-epithelial cells,84,0.6275855909427988,0.987308836961784
translate_rotate_low,baseline_repeat,D10,interaction,Erythrocytes,133,0.6113319996321825,0.9471169727571919
translate_rotate_low,baseline_repeat,D10,interaction,Fibroblast cells,11,0.5821798314502528,0.9468287541232536
translate_rotate_low,baseline_repeat,D10,interaction,Immature myocardial cells,263,0.7587580192456304,0.9521766345521476
translate_rotate_low,baseline_repeat,D10,interaction,MT-enriched cardiomyocytes,11,0.8075348444610578,0.977017907809495
translate_rotate_low,baseline_repeat,D10,interaction,Mural cells,3,0.4859883445300704,0.6766741916047176
translate_rotate_low,baseline_repeat,D10,interaction,TMSB4X high cells,13,0.8273443708467265,0.9061372981627203
translate_rotate_low,baseline_repeat,D10,interaction,Valve cells,46,0.1234544869244884,0.2813575512399643
translate_rotate_low,baseline_repeat,D10,interaction,Vascular endothelial cells,50,0.7089216981289834,0.9314515764965667
translate_rotate_low,baseline_repeat,D14,full,Cardiomyocytes-1,977,0.9793217458055439,0.9985213290575989
translate_rotate_low,baseline_repeat,D14,full,Cardiomyocytes-2,1,0.9460293846145664,0.9460293846145664
translate_rotate_low,baseline_repeat,D14,full,Endocardial cells,28,0.9878596858111596,0.9947887922822705
translate_rotate_low,baseline_repeat,D14,full,Epi-epithelial cells,6,0.9953492313797413,0.9966476399314836
translate_rotate_low,baseline_repeat,D14,full,Erythrocytes,241,0.9827563545544441,0.9979401159900751
translate_rotate_low,baseline_repeat,D14,full,Fibroblast cells,264,0.9847836155368662,0.996905903716065
translate_rotate_low,baseline_repeat,D14,full,Immature myocardial cells,203,0.9891998094404155,0.998732605725454
translate_rotate_low,baseline_repeat,D14,full,Macrophages,3,0.9781805865634841,0.9805567281917901
translate_rotate_low,baseline_repeat,D14,full,Mural cells,46,0.9638324430947361,0.9979525796286277
translate_rotate_low,baseline_repeat,D14,full,TMSB4X high cells,101,0.991138050201761,0.9986788166794852
translate_rotate_low,baseline_repeat,D14,full,Valve cells,20,0.9875343967276704,0.9921416724871944
translate_rotate_low,baseline_repeat,D14,full,Vascular endothelial cells,77,0.9854794494264352,0.9974735307827921
translate_rotate_low,baseline_repeat,D14,interaction,Cardiomyocytes-1,977,0.7842300862599413,0.9591751378619696
translate_rotate_low,baseline_repeat,D14,interaction,Endocardial cells,28,0.7159416715662763,0.9750500411772648
translate_rotate_low,baseline_repeat,D14,interaction,Epi-epithelial cells,6,0.8526166191798983,0.9495721824639538
translate_rotate_low,baseline_repeat,D14,interaction,Erythrocytes,241,0.6327205653149703,0.938453640101896
translate_rotate_low,baseline_repeat,D14,interaction,Fibroblast cells,264,0.7271109958785066,0.9425633230442121
translate_rotate_low,baseline_repeat,D14,interaction,Immature myocardial cells,203,0.7820579865354892,0.9542619398701172
translate_rotate_low,baseline_repeat,D14,interaction,Mural cells,46,0.7746322613601943,0.9254429216981547
translate_rotate_low,baseline_repeat,D14,interaction,TMSB4X high cells,101,0.8504665127004525,0.9492838287849806
translate_rotate_low,baseline_repeat,D14,interaction,Valve cells,20,0.6146410104605036,0.9331731595286701
translate_rotate_low,baseline_repeat,D14,interaction,Vascular endothelial cells,77,0.8522982845393365,0.9709976468975725
translate_rotate_moderate,baseline_repeat,D4,full,Cardiomyocytes-1,1,0.8961231683780793,0.8961231683780793
translate_rotate_moderate,baseline_repeat,D4,full,Endocardial cells,32,0.9204300735005368,0.9530936458928176
translate_rotate_moderate,baseline_repeat,D4,full,Epi-epithelial cells,2,0.9864833846682155,0.9864833846682155
translate_rotate_moderate,baseline_repeat,D4,full,Immature myocardial cells,61,0.9624133483272997,0.9825953191162916
translate_rotate_moderate,baseline_repeat,D4,full,TMSB4X high cells,5,0.9621742243209208,0.9658507740478548
translate_rotate_moderate,baseline_repeat,D4,full,Valve cells,46,0.8723151566058024,0.9724375573327293
translate_rotate_moderate,baseline_repeat,D4,interaction,Cardiomyocytes-1,1,0.9875226275170447,0.9875226275170447
translate_rotate_moderate,baseline_repeat,D4,interaction,Endocardial cells,32,0.9714827681388964,0.9858768409644125
translate_rotate_moderate,baseline_repeat,D4,interaction,Epi-epithelial cells,2,0.9985073176857051,0.9985073176857051
translate_rotate_moderate,baseline_repeat,D4,interaction,Immature myocardial cells,61,0.9192081574227845,0.9948493201605929
translate_rotate_moderate,baseline_repeat,D4,interaction,TMSB4X high cells,5,0.9975688747855491,0.9972690064294356
translate_rotate_moderate,baseline_repeat,D4,interaction,Valve cells,46,0.7920773855039841,0.9696933271877387
translate_rotate_moderate,baseline_repeat,D7,full,Cardiomyocytes-1,79,0.9783231394093832,0.9977474560776667
translate_rotate_moderate,baseline_repeat,D7,full,Cardiomyocytes-2,10,0.988086426352137,0.9953553759857705
translate_rotate_moderate,baseline_repeat,D7,full,Endocardial cells,89,0.9488031619830005,0.9966807335158469
translate_rotate_moderate,baseline_repeat,D7,full,Epi-epithelial cells,36,0.9911327670053096,0.998507147441169
translate_rotate_moderate,baseline_repeat,D7,full,Erythrocytes,34,0.9597908621159318,0.9950119616304698
translate_rotate_moderate,baseline_repeat,D7,full,Fibroblast cells,1,0.9160015504775623,0.9160015504775623
translate_rotate_moderate,baseline_repeat,D7,full,Immature myocardial cells,202,0.9774985280725057,0.9974954506684883
translate_rotate_moderate,baseline_repeat,D7,full,MT-enriched cardiomyocytes,18,0.9970168389282351,0.997952668414221
translate_rotate_moderate,baseline_repeat,D7,full,Macrophages,3,0.9900303156106492,0.9908861120958671
translate_rotate_moderate,baseline_repeat,D7,full,Valve cells,54,0.9915006045525568,0.9976568255196216
translate_rotate_moderate,baseline_repeat,D7,full,Vascular endothelial cells,2,0.9452071353273908,0.9452071353273908
translate_rotate_moderate,baseline_repeat,D7,interaction,Cardiomyocytes-1,79,0.8976996867722967,0.9934225708110044
translate_rotate_moderate,baseline_repeat,D7,interaction,Cardiomyocytes-2,10,0.9674077638346343,0.9952489765207232
translate_rotate_moderate,baseline_repeat,D7,interaction,Endocardial cells,89,0.954492850064767,0.9909246995311061
translate_rotate_moderate,baseline_repeat,D7,interaction,Epi-epithelial cells,36,0.9862405023378962,0.9971861068631676
translate_rotate_moderate,baseline_repeat,D7,interaction,Erythrocytes,34,0.8780585588052284,0.9962177170312831
translate_rotate_moderate,baseline_repeat,D7,interaction,Fibroblast cells,1,0.9962941822352559,0.9962941822352559
translate_rotate_moderate,baseline_repeat,D7,interaction,Immature myocardial cells,202,0.910583606133033,0.9955824751899618
translate_rotate_moderate,baseline_repeat,D7,interaction,MT-enriched cardiomyocytes,18,0.9864999138854744,0.9967311802176515
translate_rotate_moderate,baseline_repeat,D7,interaction,Macrophages,1,0.9930635961481771,0.9930635961481771
translate_rotate_moderate,baseline_repeat,D7,interaction,Valve cells,54,0.934363122822738,0.9834288780035523
translate_rotate_moderate,baseline_repeat,D7,interaction,Vascular endothelial cells,2,0.9611604824196356,0.9611604824196356
translate_rotate_moderate,baseline_repeat,D10,full,Cardiomyocytes-1,225,0.9672226699672632,0.9936510443927025
translate_rotate_moderate,baseline_repeat,D10,full,Endocardial cells,65,0.9811526290761217,0.9945295279347875
translate_rotate_moderate,baseline_repeat,D10,full,Epi-epithelial cells,84,0.9844201481402818,0.9960323917308442
translate_rotate_moderate,baseline_repeat,D10,full,Erythrocytes,133,0.9866644862953095,0.9960118373397978
translate_rotate_moderate,baseline_repeat,D10,full,Fibroblast cells,12,0.99258103998365,0.9972205287011204
translate_rotate_moderate,baseline_repeat,D10,full,Immature myocardial cells,263,0.9644405230510645,0.9938429396290456
translate_rotate_moderate,baseline_repeat,D10,full,MT-enriched cardiomyocytes,11,0.9826857398189262,0.9933368589848439
translate_rotate_moderate,baseline_repeat,D10,full,Macrophages,3,0.9585877103980464,0.9902651366317932
translate_rotate_moderate,baseline_repeat,D10,full,Mural cells,3,0.9878116800643193,0.9925075078791381
translate_rotate_moderate,baseline_repeat,D10,full,TMSB4X high cells,13,0.9972730766088869,0.9992046838203463
translate_rotate_moderate,baseline_repeat,D10,full,Valve cells,46,0.9883602814017457,0.9943182617265132
translate_rotate_moderate,baseline_repeat,D10,full,Vascular endothelial cells,50,0.9862853388774009,0.9938714065006804
translate_rotate_moderate,baseline_repeat,D10,interaction,Cardiomyocytes-1,225,0.6407779016535682,0.8935908535351323
translate_rotate_moderate,baseline_repeat,D10,interaction,Endocardial cells,65,0.6661212379736257,0.9469807094909677
translate_rotate_moderate,baseline_repeat,D10,interaction,Epi-epithelial cells,84,0.6386999623166961,0.9328738680972272
translate_rotate_moderate,baseline_repeat,D10,interaction,Erythrocytes,133,0.6861315199919278,0.9461452097450551
translate_rotate_moderate,baseline_repeat,D10,interaction,Fibroblast cells,11,0.16153419131066052,0.35527427281472085
translate_rotate_moderate,baseline_repeat,D10,interaction,Immature myocardial cells,263,0.598262000337242,0.8944648418600173
translate_rotate_moderate,baseline_repeat,D10,interaction,MT-enriched cardiomyocytes,11,0.7955127660705202,0.9730361834200882
translate_rotate_moderate,baseline_repeat,D10,interaction,Mural cells,3,0.6680978003042868,0.6067442252804401
translate_rotate_moderate,baseline_repeat,D10,interaction,TMSB4X high cells,13,0.14224999767355007,-0.03393481963568878
translate_rotate_moderate,baseline_repeat,D10,interaction,Valve cells,46,-0.040669131676815046,-0.16322915670283306
translate_rotate_moderate,baseline_repeat,D10,interaction,Vascular endothelial cells,50,0.4661524758940886,0.8329943194368543
translate_rotate_moderate,baseline_repeat,D14,full,Cardiomyocytes-1,977,0.9625684861023236,0.9889537248796544
translate_rotate_moderate,baseline_repeat,D14,full,Cardiomyocytes-2,1,0.8675164516767785,0.8675164516767785
translate_rotate_moderate,baseline_repeat,D14,full,Endocardial cells,28,0.9780528337894517,0.9906074830887182
translate_rotate_moderate,baseline_repeat,D14,full,Epi-epithelial cells,6,0.9935114530839456,0.9966749206821304
translate_rotate_moderate,baseline_repeat,D14,full,Erythrocytes,241,0.9864068444523301,0.996991576662238
translate_rotate_moderate,baseline_repeat,D14,full,Fibroblast cells,264,0.9821661409609387,0.9914615149129142
translate_rotate_moderate,baseline_repeat,D14,full,Immature myocardial cells,203,0.9777119389146018,0.9924405451022463
translate_rotate_moderate,baseline_repeat,D14,full,Macrophages,3,0.36623544744819525,0.9824840300885843
