trajectory_kind,pair_id,ligand,receptor,pair,cell_type,expected_n_times,observed_n_times,requested_times,observed_times,missing_times,complete_time_grid,total_score,nonzero_n_times,requested_subunits,missing_pca_subunits,inactive_pca_subunits,retained,drop_reason,expression_unavailable_times,n_expression_unavailable_times
pair,"[""LAMB1"",""SV2C""]",LAMB1,SV2C,LAMB1_SV2C,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMB1;SV2C,LAMB1;SV2C,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""CD44""]",LAMB2,CD44,LAMB2_CD44,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD44;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""DAG1""]",LAMB2,DAG1,LAMB2_DAG1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,DAG1;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA1_ITGB1""]",LAMB2,ITGA1_ITGB1,LAMB2_ITGA1_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA1;ITGB1;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA2_ITGB1""]",LAMB2,ITGA2_ITGB1,LAMB2_ITGA2_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA2;ITGB1;LAMB2,ITGA2;LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA3_ITGB1""]",LAMB2,ITGA3_ITGB1,LAMB2_ITGA3_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA3;ITGB1;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA6_ITGB1""]",LAMB2,ITGA6_ITGB1,LAMB2_ITGA6_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA6;ITGB1;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA6_ITGB4""]",LAMB2,ITGA6_ITGB4,LAMB2_ITGA6_ITGB4,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA6;ITGB4;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA7_ITGB1""]",LAMB2,ITGA7_ITGB1,LAMB2_ITGA7_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA7;ITGB1;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGA9_ITGB1""]",LAMB2,ITGA9_ITGB1,LAMB2_ITGA9_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA9;ITGB1;LAMB2,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""ITGAV_ITGB8""]",LAMB2,ITGAV_ITGB8,LAMB2_ITGAV_ITGB8,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGAV;ITGB8;LAMB2,ITGAV;LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""SV2A""]",LAMB2,SV2A,LAMB2_SV2A,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMB2;SV2A,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""SV2B""]",LAMB2,SV2B,LAMB2_SV2B,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMB2;SV2B,LAMB2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB2"",""SV2C""]",LAMB2,SV2C,LAMB2_SV2C,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMB2;SV2C,LAMB2;SV2C,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB3"",""ITGA2_ITGB1""]",LAMB3,ITGA2_ITGB1,LAMB3_ITGA2_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA2;ITGB1;LAMB3,ITGA2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB3"",""ITGAV_ITGB8""]",LAMB3,ITGAV_ITGB8,LAMB3_ITGAV_ITGB8,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGAV;ITGB8;LAMB3,ITGAV,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMB3"",""SV2C""]",LAMB3,SV2C,LAMB3_SV2C,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMB3;SV2C,SV2C,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC1"",""ITGA2_ITGB1""]",LAMC1,ITGA2_ITGB1,LAMC1_ITGA2_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA2;ITGB1;LAMC1,ITGA2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC1"",""ITGAV_ITGB8""]",LAMC1,ITGAV_ITGB8,LAMC1_ITGAV_ITGB8,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGAV;ITGB8;LAMC1,ITGAV,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC1"",""SV2C""]",LAMC1,SV2C,LAMC1_SV2C,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMC1;SV2C,SV2C,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""CD44""]",LAMC2,CD44,LAMC2_CD44,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD44;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""DAG1""]",LAMC2,DAG1,LAMC2_DAG1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,DAG1;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA1_ITGB1""]",LAMC2,ITGA1_ITGB1,LAMC2_ITGA1_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA1;ITGB1;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA2_ITGB1""]",LAMC2,ITGA2_ITGB1,LAMC2_ITGA2_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA2;ITGB1;LAMC2,ITGA2;LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA3_ITGB1""]",LAMC2,ITGA3_ITGB1,LAMC2_ITGA3_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA3;ITGB1;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA6_ITGB1""]",LAMC2,ITGA6_ITGB1,LAMC2_ITGA6_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA6;ITGB1;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA6_ITGB4""]",LAMC2,ITGA6_ITGB4,LAMC2_ITGA6_ITGB4,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA6;ITGB4;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA7_ITGB1""]",LAMC2,ITGA7_ITGB1,LAMC2_ITGA7_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA7;ITGB1;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGA9_ITGB1""]",LAMC2,ITGA9_ITGB1,LAMC2_ITGA9_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA9;ITGB1;LAMC2,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""ITGAV_ITGB8""]",LAMC2,ITGAV_ITGB8,LAMC2_ITGAV_ITGB8,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGAV;ITGB8;LAMC2,ITGAV;LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""SV2A""]",LAMC2,SV2A,LAMC2_SV2A,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMC2;SV2A,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""SV2B""]",LAMC2,SV2B,LAMC2_SV2B,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMC2;SV2B,LAMC2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC2"",""SV2C""]",LAMC2,SV2C,LAMC2_SV2C,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMC2;SV2C,LAMC2;SV2C,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC3"",""ITGA2_ITGB1""]",LAMC3,ITGA2_ITGB1,LAMC3_ITGA2_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA2;ITGB1;LAMC3,ITGA2,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC3"",""ITGAV_ITGB8""]",LAMC3,ITGAV_ITGB8,LAMC3_ITGAV_ITGB8,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGAV;ITGB8;LAMC3,ITGAV,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LAMC3"",""SV2C""]",LAMC3,SV2C,LAMC3_SV2C,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LAMC3;SV2C,SV2C,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LCK"",""CD8A_CD8B""]",LCK,CD8A_CD8B,LCK_CD8A_CD8B,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD8A;CD8B;LCK,CD8A;CD8B,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LEP"",""LEPR""]",LEP,LEPR,LEP_LEPR,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LEP;LEPR,LEP;LEPR,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LGALS9"",""CD44""]",LGALS9,CD44,LGALS9_CD44,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD44;LGALS9,LGALS9,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LGALS9"",""HAVCR2""]",LGALS9,HAVCR2,LGALS9_HAVCR2,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,HAVCR2;LGALS9,HAVCR2;LGALS9,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LGALS9"",""PTPRC""]",LGALS9,PTPRC,LGALS9_PTPRC,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LGALS9;PTPRC,LGALS9,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LHB"",""LHCGR""]",LHB,LHCGR,LHB_LHCGR,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LHB;LHCGR,LHB;LHCGR,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LIF"",""LIFR_IL6ST""]",LIF,LIFR_IL6ST,LIF_LIFR_IL6ST,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,IL6ST;LIF;LIFR,IL6ST,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LRRC4"",""NTNG2""]",LRRC4,NTNG2,LRRC4_NTNG2,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LRRC4;NTNG2,NTNG2,LRRC4,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LRRC4B"",""PTPRF""]",LRRC4B,PTPRF,LRRC4B_PTPRF,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LRRC4B;PTPRF,,LRRC4B,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LTA"",""TNFRSF14""]",LTA,TNFRSF14,LTA_TNFRSF14,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LTA;TNFRSF14,LTA;TNFRSF14,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LTA"",""TNFRSF1A""]",LTA,TNFRSF1A,LTA_TNFRSF1A,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LTA;TNFRSF1A,LTA,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LTA"",""TNFRSF1B""]",LTA,TNFRSF1B,LTA_TNFRSF1B,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LTA;TNFRSF1B,LTA,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""LTA_LTB"",""LTBR""]",LTA_LTB,LTBR,LTA_LTB_LTBR,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LTA;LTB;LTBR,LTA;LTBR,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MADCAM1"",""ITGA4_ITGB7""]",MADCAM1,ITGA4_ITGB7,MADCAM1_ITGA4_ITGB7,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA4;ITGB7;MADCAM1,MADCAM1,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""ALK""]",MDK,ALK,MDK_ALK,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ALK;MDK,MDK,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""ITGA4_ITGB1""]",MDK,ITGA4_ITGB1,MDK_ITGA4_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA4;ITGB1;MDK,MDK,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""ITGA6_ITGB1""]",MDK,ITGA6_ITGB1,MDK_ITGA6_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA6;ITGB1;MDK,MDK,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""LRP1""]",MDK,LRP1,MDK_LRP1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,LRP1;MDK,MDK,LRP1,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""NCL""]",MDK,NCL,MDK_NCL,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MDK;NCL,MDK,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""PTPRZ1""]",MDK,PTPRZ1,MDK_PTPRZ1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MDK;PTPRZ1,MDK;PTPRZ1,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""SDC1""]",MDK,SDC1,MDK_SDC1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MDK;SDC1,MDK;SDC1,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""SDC2""]",MDK,SDC2,MDK_SDC2,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MDK;SDC2,MDK,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MDK"",""SDC4""]",MDK,SDC4,MDK_SDC4,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MDK;SDC4,MDK,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MIF"",""ACKR3""]",MIF,ACKR3,MIF_ACKR3,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ACKR3;MIF,,MIF,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MIF"",""CD74_CD44""]",MIF,CD74_CD44,MIF_CD74_CD44,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD44;CD74;MIF,,MIF,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MIF"",""CD74_CXCR2""]",MIF,CD74_CXCR2,MIF_CD74_CXCR2,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD74;CXCR2;MIF,CXCR2,MIF,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MIF"",""CD74_CXCR4""]",MIF,CD74_CXCR4,MIF_CD74_CXCR4,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD74;CXCR4;MIF,,MIF,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MPZ"",""MPZL1""]",MPZ,MPZL1,MPZ_MPZL1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MPZ;MPZL1,MPZL1,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MPZL1"",""MPZL1""]",MPZL1,MPZL1,MPZL1_MPZL1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,MPZL1,MPZL1,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MSTN"",""ACVR1B_ACVR2B""]",MSTN,ACVR1B_ACVR2B,MSTN_ACVR1B_ACVR2B,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ACVR1B;ACVR2B;MSTN,ACVR2B,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""MSTN"",""TGFBR1_ACVR2B""]",MSTN,TGFBR1_ACVR2B,MSTN_TGFBR1_ACVR2B,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ACVR2B;MSTN;TGFBR1,ACVR2B,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""NAMPT"",""INSR""]",NAMPT,INSR,NAMPT_INSR,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,INSR;NAMPT,INSR;NAMPT,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""NAMPT"",""ITGA5_ITGB1""]",NAMPT,ITGA5_ITGB1,NAMPT_ITGA5_ITGB1,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,ITGA5;ITGB1;NAMPT,NAMPT,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""NECTIN1"",""CADM3""]",NECTIN1,CADM3,NECTIN1_CADM3,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CADM3;NECTIN1,CADM3,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""NECTIN1"",""CD96""]",NECTIN1,CD96,NECTIN1_CD96,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,CD96;NECTIN1,CD96,,False,not_scoreable_in_uniform_active_pca_universe,,
pair,"[""NECTIN1"",""NECTIN3""]",NECTIN1,NECTIN3,NECTIN1_NECTIN3,,9,0,"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",[],"[0.0,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0]",False,0.0,0,NECTIN1;NECTIN3,NECTIN3,,False,not_scoreable_in_uniform_active_pca_universe,,
