time,pair_id,ligand,receptor,pair,cell_type,incoming,outgoing,total,n_cells,n_expression_cells,expression_supported
0.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,3.403235632108283e-05,3.836714108025842e-05,7.239949740134125e-05,229,229,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.18037476616429068,0.21702987517535774,0.3974046413396484,505,505,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.0372972768273474,0.02183995856094948,0.059137235388296884,231,231,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.006118968262953237,0.002827629715636294,0.008946597978589531,929,929,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.0005407413208316298,0.000747007814855775,0.0012877491356874048,221,221,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.0006416300803863273,0.00046546214565021843,0.0011070922260365457,815,815,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.00037447192252388023,0.00012379914015856096,0.0004982710626824412,409,409,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,3.4404388935689866e-05,0.0004478997504236052,0.00048230413935929507,604,604,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,4.890775620178696e-05,0.0002458237920719468,0.00029473154827373377,381,381,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,7.141389990067407e-05,0.00017633966051629476,0.0002477535604169688,343,343,True
1.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,2.2643612941061062e-05,2.6447811730594592e-05,4.909142467165565e-05,297,297,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.22827589997966977,0.21523252200037687,0.44350842198004664,432,432,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.08694060715723809,0.08846704710283855,0.17540765426007665,351,351,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,0.019112621346513307,0.004891472710933813,0.02400409405744712,1819,1819,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.008221905476723718,0.002603377215340357,0.010825282692064075,193,193,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.004990437194171028,0.0037991136050278063,0.008789550799198834,868,868,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.0034048763783565235,0.0011331437692857582,0.0045380201476422815,920,920,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.003096091988966487,0.0011325086893889918,0.0042286006783554785,1154,1154,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,0.002515343838425449,0.0008530556452552434,0.0033683994836806925,421,421,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,0.0002785430131552496,0.0002964975744212104,0.00057504058757646,530,530,True
1.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,6.449863805992135e-05,0.0001068691704978953,0.00017136780855781664,204,204,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.21681702335678996,0.2647655348771887,0.48158255823397866,257,257,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.10726927422650777,0.08339712355996903,0.19066639778647682,302,302,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.022383393196764235,0.008447810913542946,0.03083120411030718,1471,1471,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.009893221955813061,0.002788301262329983,0.012681523218143044,761,761,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.004087242967624932,0.002602834508679177,0.006690077476304109,216,216,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,0.004155898793399483,0.0004920807960183789,0.004647979589417862,1741,1741,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.0015615679503666914,0.0006434247287602421,0.0022049926791269337,629,629,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,0.0005256580905170486,0.0004639697684548624,0.000989627858971911,278,278,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,0.00019935618632390808,0.0,0.00019935618632390808,239,239,True
2.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,5.1890005438306746e-05,6.477962953510752e-06,5.83679683918175e-05,450,450,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.2538646783338111,0.1687322152059515,0.4225968935397626,962,962,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.11962051858650805,0.14910006476237764,0.2687205833488857,152,152,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,0.033047319546937924,0.00795795096422217,0.0410052705111601,2127,2127,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.014498271308708108,0.006487273826735619,0.020985545135443727,938,938,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.008301695581217568,0.008901395914515768,0.017203091495733337,316,316,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.009718576529595586,0.002126394554805566,0.011844971084401152,1316,1316,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,0.005734686438411449,0.0020887586232275898,0.00782344506163904,702,702,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.003924025757918523,0.0015576729009579024,0.005481698658876426,1464,1464,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,0.0016657943755855186,0.0017387925627428535,0.003404586938328372,321,321,True
2.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,0.0008713435330061173,0.0003362260136740689,0.0012075695466801863,420,420,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.1313406347459189,0.14900524777636345,0.2803458825222823,431,431,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.07601860137249881,0.06858205052151069,0.1446006518940095,393,393,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.009000246320441291,0.0038053719966231604,0.012805618317064452,1406,1406,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.0036961428736111183,0.004953089529805031,0.00864923240341615,205,205,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.0009461902657956162,0.0005275222081807296,0.0014737124739763459,588,588,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,6.0101515776050314e-05,0.0010256975326477806,0.0010857990484238308,254,254,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.0006005044028989311,0.00023256172535982,0.0008330661282587511,1202,1202,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,0.0003331085726699978,0.000493404445048571,0.0008265130177185689,547,547,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,0.0002547578243364218,0.00015236401816176993,0.00040712184249819174,859,859,True
3.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,0.00017475106050922386,6.67636902271445e-05,0.00024151475073636835,536,536,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.20189456353203872,0.1427268859680451,0.3446214495000838,974,974,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.10680978023967327,0.09468675867714693,0.2014965389168202,649,649,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,0.03555022553894428,0.003715005648256574,0.03926523118720086,812,812,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,0.020814447171683164,0.006031040238514537,0.0268454874101977,2523,2523,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.016542064639829268,0.008520514547970683,0.02506257918779995,103,103,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.007083093983681283,0.00489312717763143,0.011976221161312712,1012,1012,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,0.0048247609256560665,0.0023747787016744097,0.007199539627330476,671,671,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.004462451405990229,0.002214205163223804,0.006676656569214033,1352,1352,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.0036563695557106667,0.0007116576096443509,0.004368027165355018,1136,1136,True
3.5,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,0.0004724510150110407,0.0006015798173385285,0.0010740308323495692,216,216,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,wntEGC,0.1648643701499604,0.17793753561318335,0.34280190576314373,968,968,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sfrpEGC,0.030013975780617673,0.031061180386866793,0.06107515616748446,337,337,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MCG,0.003337868163780629,0.0053869733518783465,0.008724841515658976,105,105,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,VLMC,0.0017726270788235386,0.0009567472033916696,0.0027293742822152084,1384,1384,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,mpEX,0.0005766416730483355,0.0007590509780434748,0.0013356926510918103,874,874,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,CMPN,0.0006783019111518342,0.0002764655635680911,0.0009547674747199253,848,848,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,dpEX,0.00041919404870812457,0.0004534871099433119,0.0008726811586514365,582,582,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,sstIN,0.00012033580619137454,0.00035394937737149944,0.00047428518356287396,246,246,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,nptxEX,0.00016330112976951054,0.00027410600698985415,0.0004374071367593647,818,818,True
4.0,"[""EFNA1"",""EPHA3""]",EFNA1,EPHA3,EFNA1_EPHA3,MSN,0.0001523937884647765,0.0001931392584398471,0.0003455330469046236,1759,1759,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.2977683839740724,0.29021986410472134,0.5879882480787937,351,351,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.11121265980382555,0.08988390279741867,0.20109656260124423,283,283,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.018531367146972354,0.003543386726827154,0.022074753873799507,633,633,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.00433357679801126,0.01112220005952752,0.01545577685753878,121,121,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.008636897777037866,0.004072076985438053,0.012708974762475919,1300,1300,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.006650295544944615,0.0022960165167525484,0.008946312061697163,320,320,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.004602420280422879,0.0009505640147709389,0.005552984295193818,669,669,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.00020452956878176892,0.0005146118417402282,0.0007191414105219971,295,295,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.00028762887878859653,0.00014927308293860954,0.0004369019617272061,406,406,True
0.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,8.391579358948004e-06,0.00016814488820080943,0.00017653646755975744,797,797,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.24422483145634508,0.23969328543715068,0.48391811689349573,474,474,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.06749361757314604,0.06868392319478861,0.13617754076793465,286,286,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.008769214647076314,0.0030608287977109353,0.011830043444787249,505,505,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.008715754940916934,0.0020823310500739933,0.010798085990990927,1219,1219,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.002943052768163305,0.003488249416480754,0.006431302184644059,61,61,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.003311592378675536,0.0013612050276114677,0.004672797406287003,764,764,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.0027337206177595556,0.0008177558005713183,0.003551476418330874,645,645,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,0.0012430974963480385,0.0006544995930534696,0.0018975970894015081,1005,1005,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.0011548342478589911,0.0006507497491124571,0.0018055839969714483,362,362,True
0.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,7.220510401804588e-05,8.489926778847151e-05,0.00015710437180651738,229,229,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.2193633151715955,0.24261122369529714,0.46197453886689266,505,505,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.03233821577169681,0.018142124096507287,0.05048033986820409,231,231,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.003387117817566959,0.0021296375948812504,0.005516755412448209,929,929,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.0013866120969811126,0.000580564660894593,0.0019671767578757055,815,815,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.0002470381625260229,0.0006992924639948474,0.0009463306265208703,221,221,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.0004525769099022499,0.00014486349344458875,0.0005974404033468386,409,409,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.0002499296797368583,0.00030802333151662073,0.000557953011253479,381,381,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,9.065756942461666e-06,0.00032001150231551734,0.000329077259257979,604,604,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,3.6046694172552055e-05,0.00013062774790591019,0.00016667444207846223,343,343,True
1.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,2.48131753057073e-05,4.039000615812944e-05,6.520318146383673e-05,297,297,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.36170650941075294,0.32545725642392714,0.6871637658346801,432,432,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.0686360472329881,0.07133693945587403,0.13997298668886216,351,351,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.011618710318310653,0.007473031932108179,0.019091742250418833,868,868,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.009533046573092991,0.002873510546269863,0.012406557119362855,193,193,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,0.008398234653115393,0.0026655370919452977,0.01106377174506069,1819,1819,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.003819135809772908,0.0012424463714170292,0.005061582181189937,920,920,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.001919897107632322,0.0009390779134738875,0.0028589750211062094,421,421,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.0015001597674278008,0.0006190240740822091,0.00211918384151001,1154,1154,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.0008239744840685129,0.0004546474626162644,0.0012786219466847772,530,530,True
1.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.00012016556529657283,0.00020282268636998588,0.0003229882516665587,204,204,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.3574565462440617,0.3937903410227876,0.7512468872668493,257,257,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.10721989391785797,0.07904426280383618,0.18626415672169416,302,302,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.027190151803251832,0.004410188355970044,0.031600340159221876,761,761,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.011730177892171796,0.005346006551455663,0.01707618444362746,1471,1471,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.00827348233877105,0.0036051984533850908,0.01187868079215614,216,216,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.0026333773817515367,0.0007146678682849121,0.003348045250036449,278,278,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.0019775358404783565,0.0006273708062633856,0.0026049066467417423,629,629,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,0.0013650184522952238,0.0005768255664204761,0.0019418440187156999,1741,1741,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.0009043705967942136,0.0,0.0009043705967942136,239,239,True
2.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,3.363471599104079e-05,5.695431155975832e-06,3.933014714701662e-05,450,450,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.2388856015284217,0.2702479304549009,0.5091335319833226,152,152,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.22949153842688874,0.15429706411434774,0.3837886025412365,962,962,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.044259057290302536,0.014684912257303177,0.05894396954760571,938,938,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,0.018387622495852865,0.005356066838120398,0.023743689333973264,2127,2127,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.010747562028423422,0.009807916664971172,0.020555478693394594,316,316,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.012422222417206266,0.0025704246734887695,0.014992647090695036,1316,1316,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.005990451901638776,0.0035473911453408084,0.009537843046979584,321,321,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.0034754110377961524,0.0016583514545205976,0.00513376249231675,702,702,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.002661042733209677,0.001146893859142701,0.003807936592352378,1464,1464,True
2.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.0025090330991525043,0.000841262737779107,0.0033502958369316113,420,420,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.316692097321459,0.3312691256790347,0.6479612230004936,431,431,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.10488547687775243,0.09481896360750336,0.1997044404852558,393,393,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.009848997840565737,0.005510225261749658,0.015359223102315394,1406,1406,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.003670262443845945,0.005739046071309012,0.009409308515154957,205,205,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.002557914287865486,0.0012840759185861056,0.0038419902064515915,588,588,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.00032769475387710355,0.0024324074743029764,0.00276010222818008,254,254,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.0009240873492271582,0.0010983855597056637,0.002022472908932822,547,547,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.001127622520033442,0.000420430855668586,0.001548053375702028,1202,1202,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,0.0002528835314272072,0.0001997771639137798,0.000452660695340987,859,859,True
3.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.00010318600824650794,0.00010133738404280242,0.00020452339228931038,536,536,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.31243906663796783,0.24389412067962063,0.5563331873175885,649,649,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.2931587741303402,0.21812806315022193,0.5112868372805621,974,974,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.04084585745914873,0.01741069575246633,0.05825655321161506,103,103,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.032373178350094185,0.017333368831424455,0.04970654718151864,1012,1012,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.03731244292396962,0.005001804842893887,0.0423142477668635,812,812,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.02536352638008477,0.008036858734172118,0.033400385114256886,671,671,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MSN,0.019406713983370134,0.006523548573341216,0.02593026255671135,2523,2523,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.008294835731306148,0.004009233049750793,0.012304068781056941,1352,1352,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.004778456280031561,0.0010732182069315337,0.005851674486963094,1136,1136,True
3.5,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.0018162853729981252,0.0023122434346126604,0.004128528807610786,216,216,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,wntEGC,0.40232112860957686,0.41243404398688494,0.8147551725964618,968,968,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sfrpEGC,0.05206658301555749,0.05472405628283332,0.1067906392983908,337,337,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,MCG,0.002423547480817155,0.0060102147328263324,0.008433762213643487,105,105,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,mpEX,0.0023009269060262393,0.0019310346433851705,0.00423196154941141,874,874,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,dpEX,0.002580954537922897,0.0010755825234873221,0.0036565370614102194,582,582,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,VLMC,0.0016663168481651047,0.0012682850598887572,0.002934601908053862,1384,1384,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,CMPN,0.0012055780988756424,0.0006238660103622715,0.0018294441092379138,848,848,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,sstIN,0.00027330762615497876,0.0008383404128777708,0.0011116480390327495,246,246,True
4.0,"[""EFNA1"",""EPHA4""]",EFNA1,EPHA4,EFNA1_EPHA4,nptxEX,0.00017903545393679367,0.0005239645486868077,0.0007030000026236014,818,818,True
