module,pathway,observed_lr_score,null_mean,null_sd,empirical_p_greater,n_permutations,fold_over_null_mean,adjusted_p_value
N2_reaEGC_wntEGC,MPZ,0.08688376961762276,0.04512838173902327,0.05679126868284265,0.201,1999,1.9252578149172344,0.4231578947368422
N2_reaEGC_wntEGC,ANGPTL,0.8652472236890196,0.5497298374869402,0.46671164518655733,0.2285,1999,1.573949901727092,0.46871794871794875
N2_reaEGC_wntEGC,PTPRM,0.00699202371316166,0.004991659965796657,0.005223497851203223,0.2495,1999,1.4007411885167842,0.49658536585365853
N2_reaEGC_wntEGC,NRG,0.36174303137030006,0.2786794978791151,0.1747437272370126,0.2545,1999,1.298061156717083,0.49658536585365853
N2_reaEGC_wntEGC,RELN,0.02551439850704534,0.018313376116553894,0.023129972353727275,0.2625,1999,1.393211079413275,0.5
N2_reaEGC_wntEGC,BMP,0.015349888763335075,0.051859383843705066,0.06297067976300089,0.65,1999,0.29599057346298024,1.0
N2_reaEGC_wntEGC,NPY,0.031461841740038896,0.10357216135594091,0.08349381892601151,0.8625,1999,0.3037673572526469,1.0
N2_reaEGC_wntEGC,ACTIVIN,0.0,0.0015650048546665082,0.006192848871793999,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,ADIPONECTIN,0.0,0.009757861144656143,0.016860798253099694,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,ANGPT,0.0,0.002527449920249869,0.004325588876917261,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CCK,0.0,0.013742883305206517,0.02073964309117892,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CCL,0.0,0.00010453763565309881,0.001259561386738723,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CD40,0.0,0.00011950578188717428,0.0009195569194644714,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CD45,0.0,0.00010046783046967077,0.0007730756833329867,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CDH5,0.0,0.00015383201774398511,0.0007632713924688032,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CLDN,0.0,8.93113609138521e-05,0.0005381167796735613,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CSPG4,0.0,0.00020248841473717024,0.001424680564516065,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,CXCL,0.0,0.0006981413736498889,0.0032294293620003262,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,EDN,0.0,0.004740805860086814,0.027542237909322326,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,EGF,0.0,0.002454662121508214,0.009602403817592914,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,ESAM,0.0,0.025426028251691088,0.03534863635216357,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,GAS,0.0,0.05224043293612315,0.05232391307419364,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,GDNF,0.0,1.235638440826119e-05,0.00010670813948497915,1.0,1999,0.0,1.0
N2_reaEGC_wntEGC,HH,0.0,0.00019031748600699898,0.0014361799165053372,1.0,1999,0.0,1.0
