niche,time,dpi,pathway,interaction_class,inj,uninj,log2_inj_over_uninj
N1_sfrpEGC_VLMC,2.0,10,PROS,Secreted Signaling,3.4866146084520753,2.9720910767099373,0.2303485787323472
N1_sfrpEGC_VLMC,2.0,10,PSAP,Secreted Signaling,81.03046078309983,113.79702999467298,-0.4899266553773823
N1_sfrpEGC_VLMC,2.0,10,PTH,Secreted Signaling,0.0017114204061307637,0.005709520875315026,-1.7381754859540557
N1_sfrpEGC_VLMC,2.0,10,PTPRM,Cell-Cell Contact,0.5839038158248138,1.4249531581688961,-1.2871118506845405
N1_sfrpEGC_VLMC,2.0,10,RELN,ECM-Receptor,0.18160062425834184,0.08708458596012626,1.0602798735601442
N1_sfrpEGC_VLMC,2.0,10,SEMA3,Secreted Signaling,7.141947777546117,10.464661464854052,-0.5511361507207506
N1_sfrpEGC_VLMC,2.0,10,SEMA4,Cell-Cell Contact,4.88019114186031,9.750921298164245,-0.9986008809756836
N1_sfrpEGC_VLMC,2.0,10,SEMA5,Cell-Cell Contact,26.060104523192624,53.728675548612614,-1.0438494046366968
N1_sfrpEGC_VLMC,2.0,10,SEMA6,Cell-Cell Contact,7.196555583224656,19.952569829019122,-1.4711960991651043
N1_sfrpEGC_VLMC,2.0,10,SEMATOSTATIN,Secreted Signaling,0.6009810705906502,0.7517761547893184,-0.32298360564031814
N1_sfrpEGC_VLMC,2.0,10,TAC,Secreted Signaling,0.189120837289337,0.08863778397424606,1.0933146095828596
N1_sfrpEGC_VLMC,2.0,10,TENASCIN,ECM-Receptor,11.302613380294822,11.503310382565918,-0.025392704784017475
N1_sfrpEGC_VLMC,2.0,10,TGFb,Secreted Signaling,0.018936450986033342,0.09552159760820532,-2.3346609954833997
N1_sfrpEGC_VLMC,2.0,10,THBS,ECM-Receptor,14.20123334485836,19.77913879675102,-0.4779633811384229
N1_sfrpEGC_VLMC,2.0,10,THY1,Cell-Cell Contact,0.0035551189055882315,0.0014891155599933866,1.2554420970245066
N1_sfrpEGC_VLMC,2.0,10,UCN,Secreted Signaling,0.058298243342107425,0.1749589029527343,-1.5854917618299091
N1_sfrpEGC_VLMC,2.0,10,UROTENSIN,Secreted Signaling,0.000529785753499959,0.0,28.98083381045352
N1_sfrpEGC_VLMC,2.0,10,VEGF,Secreted Signaling,0.1597468922240251,0.9917448592736757,-2.6341811494334273
N1_sfrpEGC_VLMC,2.0,10,VIP,Secreted Signaling,0.023273462638404536,0.001512952415360174,3.943247352330467
N1_sfrpEGC_VLMC,2.0,10,VISTA,Cell-Cell Contact,0.8318979547203967,2.841240650705948,-1.7720425565159728
N1_sfrpEGC_VLMC,2.0,10,WNT,Secreted Signaling,48.275224236506745,157.03813134464144,-1.7017600452863686
N1_sfrpEGC_VLMC,2.0,10,ncWNT,Secreted Signaling,2.185243219935911,0.33453285547853007,2.707574047819031
N1_sfrpEGC_VLMC,3.0,15,ACTIVIN,Secreted Signaling,0.06739297512471941,0.012845187674291525,2.3913702473760234
N1_sfrpEGC_VLMC,3.0,15,ADIPONECTIN,Secreted Signaling,0.0007950555845587411,0.0067910915866235535,-3.094515855573796
N1_sfrpEGC_VLMC,3.0,15,AGRN,ECM-Receptor,12.945210102081314,10.861343508235718,0.2532158102661964
N1_sfrpEGC_VLMC,3.0,15,AGT,Secreted Signaling,0.1828528718320549,0.03366037296473936,2.441560218090708
N1_sfrpEGC_VLMC,3.0,15,ANGPT,Secreted Signaling,0.007197676726166507,0.005741723838135704,0.32604736462234624
N1_sfrpEGC_VLMC,3.0,15,ANGPTL,Secreted Signaling,4.684283026646741,2.2442058879602556,1.0616232090425928
N1_sfrpEGC_VLMC,3.0,15,BAG,Secreted Signaling,0.04207566911738629,0.044611704859440084,-0.08443606799618733
N1_sfrpEGC_VLMC,3.0,15,BMP,Secreted Signaling,0.1855045491641645,0.2045391915725545,-0.14092273639556643
N1_sfrpEGC_VLMC,3.0,15,CALCR,Secreted Signaling,0.07218957870408792,0.03733821330597141,0.95113769058293
N1_sfrpEGC_VLMC,3.0,15,CCK,Secreted Signaling,0.13778427864417359,0.17019918801045464,-0.3048128700487326
N1_sfrpEGC_VLMC,3.0,15,CCL,Secreted Signaling,0.0006040172520765781,4.3281485622308216e-05,3.8027678006296464
N1_sfrpEGC_VLMC,3.0,15,CD34,Cell-Cell Contact,0.0028304348433804607,0.0034764917585605928,-0.2966084561611214
N1_sfrpEGC_VLMC,3.0,15,CD40,Secreted Signaling,0.00391500744389938,0.002734038040552081,0.5179817341726107
N1_sfrpEGC_VLMC,3.0,15,CD45,Cell-Cell Contact,0.0,0.0,0.0
N1_sfrpEGC_VLMC,3.0,15,CDH,Cell-Cell Contact,15.248129007211121,6.047736353246642,1.3341650775916722
N1_sfrpEGC_VLMC,3.0,15,CDH1,Cell-Cell Contact,0.0,0.0002701332949929318,-28.009096233093736
N1_sfrpEGC_VLMC,3.0,15,CDH5,Cell-Cell Contact,0.07036265984265382,0.0171534218264202,2.036313621285076
N1_sfrpEGC_VLMC,3.0,15,CLDN,Cell-Cell Contact,0.018752990058711613,0.007585758505720059,1.3057552944756723
N1_sfrpEGC_VLMC,3.0,15,CNTN,Cell-Cell Contact,3.1458314228620963,5.191219800913967,-0.7226322115760933
N1_sfrpEGC_VLMC,3.0,15,COLLAGEN,ECM-Receptor,16.872343825846816,2.306396902209066,2.8709476905551217
N1_sfrpEGC_VLMC,3.0,15,CSPG4,Cell-Cell Contact,0.04283332585321095,0.01972034419405485,1.1190489692221322
N1_sfrpEGC_VLMC,3.0,15,CXCL,Secreted Signaling,0.7800407900333526,0.42289227058544876,0.8832593758691627
N1_sfrpEGC_VLMC,3.0,15,EDN,Secreted Signaling,0.262212161092022,0.15615414115309928,0.7477637679762117
N1_sfrpEGC_VLMC,3.0,15,EGF,Secreted Signaling,0.259152040831345,0.004813243738321442,5.750645462593389
N1_sfrpEGC_VLMC,3.0,15,EPHA,Cell-Cell Contact,8.703819399964136,3.8462002958637673,1.1782147268278211
N1_sfrpEGC_VLMC,3.0,15,EPHB,Cell-Cell Contact,5.843958809245121,7.530925499684595,-0.36588116379425684
N1_sfrpEGC_VLMC,3.0,15,ESAM,Cell-Cell Contact,0.02007976288996836,0.003318552803642497,2.597116097913819
N1_sfrpEGC_VLMC,3.0,15,FGF,Secreted Signaling,1.38983773806339,0.33680998178659605,2.0449096595827925
N1_sfrpEGC_VLMC,3.0,15,FN1,ECM-Receptor,1.8536027130003243,0.20753109121306842,3.1589326661688037
N1_sfrpEGC_VLMC,3.0,15,GALANIN,Secreted Signaling,0.0248053314174236,0.07300980665272351,-1.5574400264600632
N1_sfrpEGC_VLMC,3.0,15,GAS,Secreted Signaling,0.31807566105967566,0.24614439171024938,0.3698651132374042
N1_sfrpEGC_VLMC,3.0,15,GDF,Secreted Signaling,0.1715927970786977,0.1711939421230843,0.003357342979610309
N1_sfrpEGC_VLMC,3.0,15,GDNF,Secreted Signaling,0.0004993425488534093,0.0002550568006913946,0.969211272362761
N1_sfrpEGC_VLMC,3.0,15,GPR,Secreted Signaling,0.034310083751043594,0.03431388435680069,-0.00015980174958591444
N1_sfrpEGC_VLMC,3.0,15,GRN,Secreted Signaling,4.654059711228279,3.4597057627623657,0.4278403741848603
N1_sfrpEGC_VLMC,3.0,15,HH,Secreted Signaling,0.00271693782759262,0.0008091872696058521,1.747436022867876
N1_sfrpEGC_VLMC,3.0,15,HSPG,ECM-Receptor,2.2998832257558717,0.2249462913996757,3.353908124557731
N1_sfrpEGC_VLMC,3.0,15,JAM,Cell-Cell Contact,6.063426788669175,2.683942594671067,1.1757795586426953
N1_sfrpEGC_VLMC,3.0,15,L1CAM,Cell-Cell Contact,10.901007672343752,9.427083051959109,0.20957815837053048
N1_sfrpEGC_VLMC,3.0,15,LAMININ,ECM-Receptor,15.443421391989736,14.291829000693848,0.11180185040759678
N1_sfrpEGC_VLMC,3.0,15,MAG,Cell-Cell Contact,0.0,0.0004907547819356236,-28.870427087480877
N1_sfrpEGC_VLMC,3.0,15,MPZ,Cell-Cell Contact,0.050403064748333774,0.038446688013264986,0.3906521364727861
N1_sfrpEGC_VLMC,3.0,15,MSTN,Secreted Signaling,0.019352107223909853,0.03092396190901034,-0.676234497976391
N1_sfrpEGC_VLMC,3.0,15,NCAM,Cell-Cell Contact,4.6719559084528095,6.234812724510569,-0.4163195675185705
N1_sfrpEGC_VLMC,3.0,15,NEGR,Cell-Cell Contact,0.07127708692242958,0.15964586053346488,-1.1633648650860253
N1_sfrpEGC_VLMC,3.0,15,NGL,Cell-Cell Contact,0.24464365249327147,0.33200808198017184,-0.44053650992714727
N1_sfrpEGC_VLMC,3.0,15,NMU,Secreted Signaling,0.004141354749781796,0.0007168315547751197,2.5303967370188274
N1_sfrpEGC_VLMC,3.0,15,NOTCH,Cell-Cell Contact,0.05933265509352469,0.10851603694102148,-0.8710100168341482
N1_sfrpEGC_VLMC,3.0,15,NPFF,Secreted Signaling,0.01574976043002652,0.002860807142135253,2.460835734993979
N1_sfrpEGC_VLMC,3.0,15,NPR2,Secreted Signaling,0.002363345181558692,0.0031076526556592012,-0.39499490218980476
N1_sfrpEGC_VLMC,3.0,15,NPW-B,Secreted Signaling,0.0011037148811415352,0.00019408292338976853,2.507622436126579
N1_sfrpEGC_VLMC,3.0,15,NPY,Secreted Signaling,0.1746182539311939,0.2240554297442504,-0.3596513083585952
N1_sfrpEGC_VLMC,3.0,15,NRG,Secreted Signaling,0.48299612769524786,0.5132788533501962,-0.08773120132226107
N1_sfrpEGC_VLMC,3.0,15,NRXN,Cell-Cell Contact,7.39920918616299,17.04502090864961,-1.203907377685165
N1_sfrpEGC_VLMC,3.0,15,NTS,Secreted Signaling,0.10792935240146573,0.10017680126169234,0.10753882180713122
N1_sfrpEGC_VLMC,3.0,15,PARs,Secreted Signaling,0.017663786604453974,0.024022581282622944,-0.44359653212322553
N1_sfrpEGC_VLMC,3.0,15,PDGF,Secreted Signaling,0.1482823180898476,0.10377175906670237,0.5149326987040785
N1_sfrpEGC_VLMC,3.0,15,PECAM1,Cell-Cell Contact,0.024735082348811582,0.06708976468806244,-1.4395339809554888
N1_sfrpEGC_VLMC,3.0,15,PROS,Secreted Signaling,0.5148687411585103,0.779868957930542,-0.5990270434899329
N1_sfrpEGC_VLMC,3.0,15,PSAP,Secreted Signaling,38.51062106691833,32.68958383853132,0.23642537919894055
N1_sfrpEGC_VLMC,3.0,15,PTH,Secreted Signaling,0.0005641493987250436,1.1934849995269626e-05,5.562824812196581
N1_sfrpEGC_VLMC,3.0,15,PTPRM,Cell-Cell Contact,0.14426134230801377,0.14475985857017273,-0.004976850488918843
N1_sfrpEGC_VLMC,3.0,15,RELN,ECM-Receptor,0.05161027325497277,0.009166277530748397,2.493250396490801
N1_sfrpEGC_VLMC,3.0,15,SEMA3,Secreted Signaling,4.025841268144532,2.274753558850729,0.8235800346663223
N1_sfrpEGC_VLMC,3.0,15,SEMA4,Cell-Cell Contact,1.450986693330352,0.822005485063758,0.8198143629939432
N1_sfrpEGC_VLMC,3.0,15,SEMA5,Cell-Cell Contact,6.733703941649784,11.661636578584961,-0.7922980714357063
N1_sfrpEGC_VLMC,3.0,15,SEMA6,Cell-Cell Contact,3.7681996100418704,4.219271457047654,-0.16311852003387445
N1_sfrpEGC_VLMC,3.0,15,SEMATOSTATIN,Secreted Signaling,0.942425575018979,0.4784292087163351,0.9780732201445633
N1_sfrpEGC_VLMC,3.0,15,TAC,Secreted Signaling,0.13851588267125609,0.09387812021986564,0.5611905504713516
N1_sfrpEGC_VLMC,3.0,15,TENASCIN,ECM-Receptor,6.187093470378577,1.998108756189424,1.630626718835891
N1_sfrpEGC_VLMC,3.0,15,TGFb,Secreted Signaling,0.08392450536130514,0.0017283787668570631,5.601600810352876
N1_sfrpEGC_VLMC,3.0,15,THBS,ECM-Receptor,5.6160251773875105,3.6254290346910203,0.631397669124225
N1_sfrpEGC_VLMC,3.0,15,THY1,Cell-Cell Contact,0.00038384188956070385,0.00032130904238342417,0.2565505818953944
N1_sfrpEGC_VLMC,3.0,15,UCN,Secreted Signaling,0.0076518930193102755,0.0009762460928356437,2.97049992791976
N1_sfrpEGC_VLMC,3.0,15,UROTENSIN,Secreted Signaling,0.0,0.004719360285701592,-32.13594416828713
N1_sfrpEGC_VLMC,3.0,15,VEGF,Secreted Signaling,0.06853837669211102,0.02459214162591419,1.478714643855532
N1_sfrpEGC_VLMC,3.0,15,VIP,Secreted Signaling,0.0037202387001546984,0.016581867057813268,-2.156139361415975
N1_sfrpEGC_VLMC,3.0,15,VISTA,Cell-Cell Contact,0.28915114161469674,0.7880857034484081,-1.4465287315775455
N1_sfrpEGC_VLMC,3.0,15,WNT,Secreted Signaling,24.59227100617788,18.010585885514118,0.449359855720443
N1_sfrpEGC_VLMC,3.0,15,ncWNT,Secreted Signaling,1.5703721725989452,0.08157675426847848,4.266804595865067
N1_sfrpEGC_VLMC,4.0,20,ACTIVIN,Secreted Signaling,0.010226696118418043,0.046028216928936855,-2.1701784185463917
N1_sfrpEGC_VLMC,4.0,20,ADIPONECTIN,Secreted Signaling,0.0,0.0446269458141776,-35.37719602348778
N1_sfrpEGC_VLMC,4.0,20,AGRN,ECM-Receptor,23.294196935750698,45.32671595520319,-0.960391043210933
N1_sfrpEGC_VLMC,4.0,20,AGT,Secreted Signaling,0.03147267350977645,0.05821124072732093,-0.8871980313311005
N1_sfrpEGC_VLMC,4.0,20,ANGPT,Secreted Signaling,0.010841173572390264,0.035379506392256364,-1.7063929809595635
N1_sfrpEGC_VLMC,4.0,20,ANGPTL,Secreted Signaling,3.4740053193679805,15.69003552209133,-2.1751767503519956
N1_sfrpEGC_VLMC,4.0,20,BAG,Secreted Signaling,0.0664790108822528,0.15540312376468235,-1.22504468166786
N1_sfrpEGC_VLMC,4.0,20,BMP,Secreted Signaling,0.12694821484277682,0.22156012702059413,-0.8034581628869084
N1_sfrpEGC_VLMC,4.0,20,CALCR,Secreted Signaling,0.11751551773060731,0.42056216488913467,-1.8394677915872648
N1_sfrpEGC_VLMC,4.0,20,CCK,Secreted Signaling,0.04268304298323325,0.07476253823553072,-0.8086525170646598
N1_sfrpEGC_VLMC,4.0,20,CCL,Secreted Signaling,0.0,3.54830171397464e-05,-25.080625392848706
N1_sfrpEGC_VLMC,4.0,20,CD34,Cell-Cell Contact,0.004259253960306981,0.025617482996337385,-2.5884560736988536
N1_sfrpEGC_VLMC,4.0,20,CD40,Secreted Signaling,0.0020356918386051958,0.002045653166091523,-0.007042377587810077
N1_sfrpEGC_VLMC,4.0,20,CD45,Cell-Cell Contact,0.001815210198105425,0.0,30.757489474189736
N1_sfrpEGC_VLMC,4.0,20,CDH,Cell-Cell Contact,10.971053810464348,28.562787783738514,-1.3804346874722535
N1_sfrpEGC_VLMC,4.0,20,CDH1,Cell-Cell Contact,0.0,0.0,0.0
N1_sfrpEGC_VLMC,4.0,20,CDH5,Cell-Cell Contact,0.002384022454113481,0.06690181848465855,-4.8105756961580495
N1_sfrpEGC_VLMC,4.0,20,CLDN,Cell-Cell Contact,8.674194462729094e-05,0.021572653664297635,-7.958258135569897
N1_sfrpEGC_VLMC,4.0,20,CNTN,Cell-Cell Contact,13.355352989020762,23.84246932248961,-0.8361155532509794
N1_sfrpEGC_VLMC,4.0,20,COLLAGEN,ECM-Receptor,3.206847763382701,3.5632491788421365,-0.15203750772477648
N1_sfrpEGC_VLMC,4.0,20,CSPG4,Cell-Cell Contact,0.017249700801926445,0.06757295567594937,-1.9698746222691863
N1_sfrpEGC_VLMC,4.0,20,CXCL,Secreted Signaling,0.25732280088050974,0.08630978345351031,1.5759832898955635
N1_sfrpEGC_VLMC,4.0,20,EDN,Secreted Signaling,3.4795788901552243,0.2696590935460021,3.6897041261432615
N1_sfrpEGC_VLMC,4.0,20,EGF,Secreted Signaling,0.4203853280707076,0.15543436410009343,1.4354068222084968
N1_sfrpEGC_VLMC,4.0,20,EPHA,Cell-Cell Contact,24.589755764814267,8.219996456315709,1.580847728520736
N1_sfrpEGC_VLMC,4.0,20,EPHB,Cell-Cell Contact,26.18279946343759,46.29506611412335,-0.8222390883882462
N1_sfrpEGC_VLMC,4.0,20,ESAM,Cell-Cell Contact,0.0018896376544068588,0.012078041106789965,-2.6762049640482237
N1_sfrpEGC_VLMC,4.0,20,FGF,Secreted Signaling,6.665972680329127,12.110195868733115,-0.8613348893184622
N1_sfrpEGC_VLMC,4.0,20,FN1,ECM-Receptor,0.15866684711966553,0.28838591809488856,-0.862000005791078
N1_sfrpEGC_VLMC,4.0,20,GALANIN,Secreted Signaling,0.11658974740515465,0.10375503317390626,0.168259603785007
N1_sfrpEGC_VLMC,4.0,20,GAS,Secreted Signaling,0.22330037803604857,2.4450085995348134,-3.4527819407148392
N1_sfrpEGC_VLMC,4.0,20,GDF,Secreted Signaling,0.2138364932910161,0.1701436839312268,0.32975448748613806
N1_sfrpEGC_VLMC,4.0,20,GDNF,Secreted Signaling,0.000246859758447514,6.000470057936918e-05,2.0405442317682003
N1_sfrpEGC_VLMC,4.0,20,GPR,Secreted Signaling,0.036133317181379854,0.3561604107839445,-3.3011255506438912
N1_sfrpEGC_VLMC,4.0,20,GRN,Secreted Signaling,4.7617588793410555,5.177846236805692,-0.1208575542122757
N1_sfrpEGC_VLMC,4.0,20,HH,Secreted Signaling,0.0166883281292017,0.0028808061744784517,2.5342949274811186
N1_sfrpEGC_VLMC,4.0,20,HSPG,ECM-Receptor,0.22548369787294098,0.6679449062571399,-1.5667059779556496
N1_sfrpEGC_VLMC,4.0,20,JAM,Cell-Cell Contact,8.560794509354164,20.888953947332,-1.286923647165871
N1_sfrpEGC_VLMC,4.0,20,L1CAM,Cell-Cell Contact,16.561004406059325,19.879816431713806,-0.26351426195426836
N1_sfrpEGC_VLMC,4.0,20,LAMININ,ECM-Receptor,19.16001759330487,48.87472946096351,-1.3509898308104016
N1_sfrpEGC_VLMC,4.0,20,MAG,Cell-Cell Contact,0.0,0.0,0.0
N1_sfrpEGC_VLMC,4.0,20,MPZ,Cell-Cell Contact,0.11235619743534025,0.12016661429436755,-0.09695642590388862
N1_sfrpEGC_VLMC,4.0,20,MSTN,Secreted Signaling,0.2113916351352388,0.015959061685902685,3.727470553841398
N1_sfrpEGC_VLMC,4.0,20,NCAM,Cell-Cell Contact,11.849466753478293,20.18938724787113,-0.768774988427905
N1_sfrpEGC_VLMC,4.0,20,NEGR,Cell-Cell Contact,0.8740700734324232,0.6688293635849102,0.3861107565764356
N1_sfrpEGC_VLMC,4.0,20,NGL,Cell-Cell Contact,2.8752093765326494,2.744986973986092,0.06686771572842654
N1_sfrpEGC_VLMC,4.0,20,NMU,Secreted Signaling,0.0013485477387022197,0.023673167069058452,-4.133774227037932
N1_sfrpEGC_VLMC,4.0,20,NOTCH,Cell-Cell Contact,0.059613002091624144,0.32404560852858916,-2.442497948832842
N1_sfrpEGC_VLMC,4.0,20,NPFF,Secreted Signaling,0.0,0.0007293927708719386,-29.44212066204112
N1_sfrpEGC_VLMC,4.0,20,NPR2,Secreted Signaling,0.0024101185667669265,0.0,31.16645697675753
N1_sfrpEGC_VLMC,4.0,20,NPW-B,Secreted Signaling,0.00015653972035327765,0.00176989697160243,-3.4990646950412247
N1_sfrpEGC_VLMC,4.0,20,NPY,Secreted Signaling,0.6076496205844684,1.254384910979976,-1.0456685204209843
N1_sfrpEGC_VLMC,4.0,20,NRG,Secreted Signaling,2.2731780006086044,3.5260568953111013,-0.6333450952684627
N1_sfrpEGC_VLMC,4.0,20,NRXN,Cell-Cell Contact,42.2576789572011,56.175530873112685,-0.4107283252404869
N1_sfrpEGC_VLMC,4.0,20,NTS,Secreted Signaling,1.0158303153182815,1.3557938449019074,-0.41647839239185613
N1_sfrpEGC_VLMC,4.0,20,PARs,Secreted Signaling,0.044046085805341195,0.09941298197896745,-1.1744204418965776
N1_sfrpEGC_VLMC,4.0,20,PDGF,Secreted Signaling,0.09514729789647439,0.05891646482497719,0.6914918190555996
N1_sfrpEGC_VLMC,4.0,20,PECAM1,Cell-Cell Contact,0.004743939885863401,0.007866774451487278,-0.7296864920324574
N1_sfrpEGC_VLMC,4.0,20,PROS,Secreted Signaling,0.6523616582537082,1.3090015721787835,-1.0047229329898677
N1_sfrpEGC_VLMC,4.0,20,PSAP,Secreted Signaling,103.05918786110165,162.62976214334853,-0.6581181739667319
N1_sfrpEGC_VLMC,4.0,20,PTH,Secreted Signaling,0.0,0.0010487180449074223,-29.96597970687952
N1_sfrpEGC_VLMC,4.0,20,PTPRM,Cell-Cell Contact,0.8103822640318212,0.33302124351294854,1.282988389632602
N1_sfrpEGC_VLMC,4.0,20,RELN,ECM-Receptor,0.15966182072588228,0.06438171838218586,1.310296379511466
N1_sfrpEGC_VLMC,4.0,20,SEMA3,Secreted Signaling,7.448678649677608,7.6567536210586855,-0.03974831208999296
N1_sfrpEGC_VLMC,4.0,20,SEMA4,Cell-Cell Contact,9.355422248683654,9.28503212600303,0.010895867834518642
N1_sfrpEGC_VLMC,4.0,20,SEMA5,Cell-Cell Contact,35.314732633351554,31.45097257718935,0.16716554283389706
N1_sfrpEGC_VLMC,4.0,20,SEMA6,Cell-Cell Contact,9.167255598568953,10.560556902977288,-0.20412411219843327
N1_sfrpEGC_VLMC,4.0,20,SEMATOSTATIN,Secreted Signaling,0.9038349855736512,1.3397397531770805,-0.5678214748992766
N1_sfrpEGC_VLMC,4.0,20,TAC,Secreted Signaling,0.14536685198043098,0.08589777743377826,0.7590056209650364
N1_sfrpEGC_VLMC,4.0,20,TENASCIN,ECM-Receptor,5.080357666369905,12.202590281004696,-1.2641854515405793
N1_sfrpEGC_VLMC,4.0,20,TGFb,Secreted Signaling,0.028735811656004927,0.08817605356833504,-1.6175371093861706
N1_sfrpEGC_VLMC,4.0,20,THBS,ECM-Receptor,4.906937047365788,12.848950977079257,-1.3887559108725729
N1_sfrpEGC_VLMC,4.0,20,THY1,Cell-Cell Contact,8.804073009084914e-07,0.004937644299302818,-12.453362542708954
N1_sfrpEGC_VLMC,4.0,20,UCN,Secreted Signaling,0.0978049933915586,0.0019039415841031978,5.682847002181079
N1_sfrpEGC_VLMC,4.0,20,UROTENSIN,Secreted Signaling,0.006891837893995695,0.0018842005692548437,1.870936222100523
N1_sfrpEGC_VLMC,4.0,20,VEGF,Secreted Signaling,0.11299638615274409,0.09725250352813983,0.2164693387946505
N1_sfrpEGC_VLMC,4.0,20,VIP,Secreted Signaling,0.01039905231373553,0.009701497857503905,0.10017264495774256
N1_sfrpEGC_VLMC,4.0,20,VISTA,Cell-Cell Contact,0.5737658937294516,1.2781316264987268,-1.1555022998666942
N1_sfrpEGC_VLMC,4.0,20,WNT,Secreted Signaling,39.67767316386132,56.12380197825428,-0.5002853207623273
N1_sfrpEGC_VLMC,4.0,20,ncWNT,Secreted Signaling,0.1614826764096759,0.7247800786652004,-2.166163898628158
N2_reaEGC_wntEGC,0.0,2,ACTIVIN,Secreted Signaling,0.00784050987187962,0.15953447231050763,-4.346776909241625
N2_reaEGC_wntEGC,0.0,2,ADIPONECTIN,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,0.0,2,AGRN,ECM-Receptor,0.5414909931923191,6.272711374525665,-3.534079935330794
N2_reaEGC_wntEGC,0.0,2,AGT,Secreted Signaling,0.002871048915673675,0.0,31.41893076524934
N2_reaEGC_wntEGC,0.0,2,ANGPT,Secreted Signaling,0.001061852349617884,0.024393268057755428,-4.52182797434799
N2_reaEGC_wntEGC,0.0,2,ANGPTL,Secreted Signaling,5.705770532209146,8.807035300087716,-0.6262347209471341
N2_reaEGC_wntEGC,0.0,2,BAG,Secreted Signaling,0.0,0.0,0.0
N2_reaEGC_wntEGC,0.0,2,BMP,Secreted Signaling,0.019356975597893497,0.29358437174773244,-3.9228497082089167
N2_reaEGC_wntEGC,0.0,2,CALCR,Secreted Signaling,0.027934302276643022,0.026877266135060373,0.055651386616302666
N2_reaEGC_wntEGC,0.0,2,CCK,Secreted Signaling,0.008065448698140508,0.00941283701884496,-0.22287481936598677
N2_reaEGC_wntEGC,0.0,2,CCL,Secreted Signaling,0.0,0.004777278835959884,-32.15354193949528
N2_reaEGC_wntEGC,0.0,2,CD34,Cell-Cell Contact,0.0005181262643103952,0.0,28.948728478901117
N2_reaEGC_wntEGC,0.0,2,CD40,Secreted Signaling,0.00043604814367595966,0.008492010437245533,-4.283546805727595
N2_reaEGC_wntEGC,0.0,2,CD45,Cell-Cell Contact,0.0007100814663595224,0.0,29.403409313030426
N2_reaEGC_wntEGC,0.0,2,CDH,Cell-Cell Contact,5.132492319447155,3.7650400097120587,0.4469943674300175
N2_reaEGC_wntEGC,0.0,2,CDH1,Cell-Cell Contact,0.0,0.0,0.0
N2_reaEGC_wntEGC,0.0,2,CDH5,Cell-Cell Contact,0.0015925004584054522,0.004717726545402279,-1.5667980093927567
N2_reaEGC_wntEGC,0.0,2,CLDN,Cell-Cell Contact,0.004411840691989432,0.04048815539044515,-3.198047313704172
N2_reaEGC_wntEGC,0.0,2,CNTN,Cell-Cell Contact,1.7312147185745521,14.185149257815217,-3.03452475584106
N2_reaEGC_wntEGC,0.0,2,COLLAGEN,ECM-Receptor,2.113977604151139,0.9327078977155018,1.1804628540344888
N2_reaEGC_wntEGC,0.0,2,CSPG4,Cell-Cell Contact,0.0,0.02375325968176824,-34.467406458336995
N2_reaEGC_wntEGC,0.0,2,CXCL,Secreted Signaling,0.003106016710180959,0.030643418859539223,-3.3024397695834757
N2_reaEGC_wntEGC,0.0,2,EDN,Secreted Signaling,0.04813012941303133,0.33669628104568156,-2.806435578483354
N2_reaEGC_wntEGC,0.0,2,EGF,Secreted Signaling,0.236411893780545,0.16933789029277735,0.48139779832827445
N2_reaEGC_wntEGC,0.0,2,EPHA,Cell-Cell Contact,3.7779324534628014,9.064048318154875,-1.262558644146907
N2_reaEGC_wntEGC,0.0,2,EPHB,Cell-Cell Contact,1.9144246252846806,9.572865294489247,-2.3220399489307626
N2_reaEGC_wntEGC,0.0,2,ESAM,Cell-Cell Contact,6.726445130100744e-05,0.018175656550899286,-8.077947488193509
N2_reaEGC_wntEGC,0.0,2,FGF,Secreted Signaling,0.2489362093904691,2.288433334704468,-3.200512264730685
N2_reaEGC_wntEGC,0.0,2,FN1,ECM-Receptor,0.6703666698960029,0.46794752522985694,0.5186036634309117
N2_reaEGC_wntEGC,0.0,2,GALANIN,Secreted Signaling,0.0,0.004970604632606479,-32.210774208560395
N2_reaEGC_wntEGC,0.0,2,GAS,Secreted Signaling,0.526356400728176,0.7600649830314001,-0.530082777080492
N2_reaEGC_wntEGC,0.0,2,GDF,Secreted Signaling,0.037332172590804895,0.35074648030899463,-3.23193725106939
N2_reaEGC_wntEGC,0.0,2,GDNF,Secreted Signaling,0.0005578780228453167,0.0,29.055374480383012
N2_reaEGC_wntEGC,0.0,2,GPR,Secreted Signaling,0.03543098012080816,0.24170052657323216,-2.77013733602084
N2_reaEGC_wntEGC,0.0,2,GRN,Secreted Signaling,0.6197954137472288,5.3645719801441185,-3.1135990834599534
N2_reaEGC_wntEGC,0.0,2,HH,Secreted Signaling,0.0,0.0029958744664989796,-31.480330027545623
N2_reaEGC_wntEGC,0.0,2,HSPG,ECM-Receptor,0.04229822852396657,1.0289589290093943,-4.60444434416973
N2_reaEGC_wntEGC,0.0,2,JAM,Cell-Cell Contact,0.9714343710402049,6.508330955357405,-2.7440991779678843
N2_reaEGC_wntEGC,0.0,2,L1CAM,Cell-Cell Contact,2.77776134837241,15.320701452761144,-2.4634877915679465
N2_reaEGC_wntEGC,0.0,2,LAMININ,ECM-Receptor,4.0661379580040995,12.638400907149949,-1.6360828662634737
