s12_layout_index,time,source,row_index_within_panel,source_id,celltype,x,y,nearest_neighbor_distance,panel_nn_median,panel_nn_mad,robust_nn_z,finite_coordinates,source_id_matches_panel,canonical_palette_label,malformed_or_wrong_source,legacy_46189_roster_extra,objective_display_isolation_flag,computation_excluded,flag_z_gt_15,flag_z_gt_20,flag_z_gt_30,flag_z_gt_50,flag_z_gt_100
0,0.0,Observed,20,Injury_2DPI_rep1_SS200000147BL_D5|CELL.30,VLMC,0.9244570136070251,-0.14676758646965027,0.005430005377891981,0.006643751136562626,0.0026948192270965883,-0.3037904325253343,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,21,Injury_2DPI_rep1_SS200000147BL_D5|CELL.31,VLMC,0.937002420425415,-0.09098248928785324,0.008040183635303582,0.006643751136562626,0.0026948192270965883,0.3495153987187386,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,22,Injury_2DPI_rep1_SS200000147BL_D5|CELL.32,VLMC,0.9223209619522095,-0.026865512132644653,0.005734535168257824,0.006643751136562626,0.0026948192270965883,-0.22756916784020442,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,23,Injury_2DPI_rep1_SS200000147BL_D5|CELL.33,VLMC,0.908087968826294,-0.2968090772628784,0.006173043458342884,0.006643751136562626,0.0026948192270965883,-0.11781420296453851,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,24,Injury_2DPI_rep1_SS200000147BL_D5|CELL.34,VLMC,0.9238499999046326,-0.18435126543045044,0.004488516149916178,0.006643751136562626,0.0026948192270965883,-0.5394373278833625,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,25,Injury_2DPI_rep1_SS200000147BL_D5|CELL.35,VLMC,0.9082918167114258,-0.3029787540435791,0.006173043458342884,0.006643751136562626,0.0026948192270965883,-0.11781420296453851,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,26,Injury_2DPI_rep1_SS200000147BL_D5|CELL.36,VLMC,0.944256067276001,-0.17635467648506165,0.013124614070696516,0.006643751136562626,0.0026948192270965883,1.6221058980706933,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,27,Injury_2DPI_rep1_SS200000147BL_D5|CELL.37,VLMC,0.888455867767334,-0.28991109132766724,0.001407876150146397,0.006643751136562626,0.0026948192270965883,-1.3104958063985979,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,28,Injury_2DPI_rep1_SS200000147BL_D5|CELL.38,VLMC,0.9142207503318787,-0.18692240118980408,0.0099666035552443,0.006643751136562626,0.0026948192270965883,0.8316822252748877,True,True,True,False,False,False,False,False,False,False,False,False
0,0.0,Observed,29,Injury_2DPI_rep1_SS200000147BL_D5|CELL.39,VLMC,0.9377877712249756,0.038042113184928894,0.01117982213311189,0.006643751136562626,0.0026948192270965883,1.13534070884548,True,True,True,False,False,False,False,False,False,False,False,False
