time,VLMC,MSN,obNBL,scgnIN,CMPN,dpEX,nptxEX,tlNBL,wntEGC,mpEX,sstIN,sfrpEGC,reaEGC,mpIN,MCG,WSN,Oligo,ribEGC,cckIN,npyIN,IMN,CP,rIPC2,ntng1IN,rIPC1,Unknown,rIPC4
0.0,0.1707094418362024,0.10615545122587376,0.09885237350026083,0.09441836202399582,0.08894105372978613,0.08555033907146584,0.05216484089723526,0.050730307772561295,0.04720918101199791,0.041992696922274385,0.03834115805946792,0.03690662493479395,0.03403755868544601,0.017996870109546165,0.013171622326551904,0.00782472613458529,0.007433489827856025,0.007433489827856025,0.00013041210224308815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.15284298382889933,0.1068075117370892,0.10459050599895671,0.08555033907146584,0.06990088680229525,0.07394366197183098,0.054773082942097026,0.04707876890975483,0.05646844027125717,0.06116327595200834,0.04473135106937924,0.03390714658320292,0.028169014084507043,0.022170057381324985,0.01278038601982264,0.009128847157016172,0.000782472613458529,0.020083463745435577,0.01486697965571205,0.0002608242044861763,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.13706311945748564,0.11645800730307773,0.10211267605633803,0.07276995305164319,0.05046948356807512,0.059728742827334376,0.056338028169014086,0.046296296296296294,0.060641627543035995,0.08581116327595201,0.04316640584246218,0.03260302556077204,0.0252999478351591,0.021517996870109544,0.016823161189358372,0.009650495565988524,0.00013041210224308815,0.025952008346374542,0.036384976525821594,0.000782472613458529,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5,0.13236828377673449,0.16236306729264477,0.10589462702138759,0.04786124152321335,0.059989567031820554,0.050730307772561295,0.05829420970266041,0.061293688054251436,0.04968701095461659,0.08320292123109024,0.039254042775169536,0.03729786124152321,0.02764736567553469,0.01486697965571205,0.02621283255086072,0.0037819509650495564,0.0,0.011606677099634847,0.023343766301512782,0.0027386541471048514,0.0009128847157016171,0.0006520605112154408,0.0,0.0,0.0,0.0,0.0
2.0,0.1412363067292645,0.1970526864893062,0.09089723526343245,0.025691184141888368,0.07172665623369849,0.04003651538862806,0.06403234220135628,0.07720396452790819,0.030777256129368807,0.07785602503912363,0.04160146061554512,0.03834115805946792,0.028429838288993217,0.004173187271778821,0.03442879499217527,0.00013041210224308815,0.0,0.0020865936358894104,0.014345331246739697,0.006651017214397496,0.004825247782994262,0.008085550339071466,0.0002608242044861763,0.00013041210224308815,0.0,0.0,0.0
2.5,0.1618414188836724,0.16614501825769432,0.022822117892540426,0.014084507042253521,0.07902973395931143,0.02686489306207616,0.10185185185185185,0.028429838288993217,0.0374282733437663,0.07394366197183098,0.05216484089723526,0.05607720396452791,0.02621283255086072,0.00013041210224308815,0.042644757433489826,0.0,0.0,0.017344809598330724,0.01134585289514867,0.013562858633281168,0.01969222743870631,0.029212310902451747,0.008607198748043818,0.007172665623369849,0.003129890453834116,0.0002608242044861763,0.0
3.0,0.13719353155972874,0.184924360980699,0.0018257694314032342,0.012389149713093375,0.07563901930099114,0.030777256129368807,0.10693792383933229,0.004042775169535733,0.05425143453312467,0.07198748043818466,0.053468961919666144,0.05620761606677099,0.02138758476786646,0.0006520605112154408,0.015910276473656754,0.0,0.0,0.03729786124152321,0.003260302556077204,0.022170057381324985,0.024908711528429838,0.020865936358894107,0.028560250391236306,0.020996348461137192,0.008346374543557642,0.005868544600938967,0.00013041210224308815
3.5,0.13158581116327595,0.2023995826812728,0.010172143974960876,0.00847678664580073,0.07616066770996348,0.04747000521648409,0.1111111111111111,0.03599374021909233,0.07237871674491393,0.07616066770996348,0.0406885758998435,0.03182055294731351,0.007955138236828377,0.005477308294209703,0.009259259259259259,0.0,0.0,0.01617110067814293,0.007303077725612937,0.023604590505998956,0.03155972874282734,0.0018257694314032342,0.015258215962441314,0.01773604590505999,0.0037819509650495564,0.010954616588419406,0.004694835680751174
4.0,0.15466875326030255,0.20500782472613457,0.036776212832550864,0.003390714658320292,0.06429316640584246,0.05099113197704747,0.09050599895670318,0.08450704225352113,0.06377151799687011,0.07342201356285863,0.01969222743870631,0.023082942097026604,0.0,0.019300991131977047,0.006129368805425144,0.0,0.0,0.0006520605112154408,0.015388628064684403,0.019300991131977047,0.03951486697965571,0.0,0.000782472613458529,0.011215440792905582,0.00013041210224308815,0.003260302556077204,0.014214919144496609
