"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","pattern","significant_fdr_0p05"
"GO:0046903","secretion","48/376","187/1691",0.135348661281509,0.821726160592772,0.795717549968228,"Acvr1c/Acvr2a/Adcyap1/Adora1/Aqp4/Bmp6/C1qtnf12/C1qtnf5/Cacna1e/Cartpt/Chga/Cnr1/Comp/Cplx3/Epha5/Erbb4/Fgf10/Fgf7/Gab2/Gpr158/Grin2b/Grm2/Htr2a/Kcnq3/Lrp5/Nmb/Nppc/Npy/Npy2r/Nrg1/Nrxn1/Nrxn2/Nrxn3/Ntsr1/P2rx7/Ppfia2/Prlr/Slc6a1/Sv2a/Sv2b/Syt10/Tango2/Tfr2/Tgfb2/Trh/Trpc4/Ucn/Vegfa",48,1,FALSE
"GO:0032870","cellular response to hormone stimulus","23/376","83/1691",0.137495204945601,0.833311493405144,0.806936193213536,"Adipor1/C1qtnf12/Cav2/Cyp7b1/Epha3/Epha5/Epha8/Hdac9/Igf1r/Lbh/Lmo2/Mstn/Myo1c/Npffr2/Prkaa2/Ptpn2/Ramp3/Rnf14/Rxfp1/Rxfp2/Slc9a1/Sorbs1/Trh",23,1,FALSE
"GO:0048762","mesenchymal cell differentiation","20/376","71/1691",0.140112305277697,0.835268391515048,0.808831153170058,"Adipor1/Cdh2/Dab2ip/Epha3/Erbb4/Fgf10/Lrp6/Nrp2/Pax6/Ret/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Tgfb2/Vegfa/Wnt4",20,1,FALSE
"GO:0005975","carbohydrate metabolic process","19/376","67/1691",0.140691869990354,0.835268391515048,0.808831153170058,"Adipor1/C1qtnf12/Chst10/Chst8/Fuom/Gpd1/Htr2a/Jmjd8/Man2a1/Man2b2/Ndst4/Ntsr1/P2rx7/Pgam1/Pmm1/Prkaa2/Pth1r/Ptpn2/Sorbs1",19,1,FALSE
"GO:0048588","developmental cell growth","19/376","67/1691",0.140691869990354,0.835268391515048,0.808831153170058,"Adra1a/Auts2/Cdh1/Fstl4/Npr2/Nrp2/Plxna3/Prkg1/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Sh3glb1/Tnr/Vegfa/Wnt3a",19,1,FALSE
"GO:0021879","forebrain neuron differentiation","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Lhx6/Nrp2/Pax6/Plxna3/Sema3a",5,1,FALSE
"GO:0032965","regulation of collagen biosynthetic process","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Ihh/Larp6/Nppc/Ucn/Wnt4",5,1,FALSE
"GO:0043112","receptor metabolic process","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Ache/Nrg1/Ptpn2/Ramp3/Sh3glb1",5,1,FALSE
"GO:0043255","regulation of carbohydrate biosynthetic process","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"C1qtnf12/Ntsr1/Pth1r/Ptpn2/Sorbs1",5,1,FALSE
"GO:0043616","keratinocyte proliferation","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Efnb2/Fgf10/Fgf7/Fst/Ift80",5,1,FALSE
"GO:0046330","positive regulation of JNK cascade","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Ccl19/Dab2ip/Edar/Map3k10/Rassf2",5,1,FALSE
"GO:0051893","regulation of focal adhesion assembly","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Dlc1/Epha3/Thy1/Vegfa/Wnt4",5,1,FALSE
"GO:0060997","dendritic spine morphogenesis","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Dock10/Epha5/Ephb3/Ppfia2/Reln",5,1,FALSE
"GO:0090109","regulation of cell-substrate junction assembly","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Dlc1/Epha3/Thy1/Vegfa/Wnt4",5,1,FALSE
"GO:0099560","synaptic membrane adhesion","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Epha3/Il1rap/Nrg1/Nrxn1/Slitrk3",5,1,FALSE
"GO:1902547","regulation of cellular response to vascular endothelial growth factor stimulus","5/376","13/1691",0.141162030135943,0.835268391515048,0.808831153170058,"Adamts12/Dab2ip/Myo1c/Sema6a/Vegfa",5,1,FALSE
"GO:0006470","protein dephosphorylation","8/376","24/1691",0.14292157157046,0.83892162948709,0.812368761813876,"Adora1/Cdc14a/Dlc1/Ppp1r12a/Ptpn2/Ptprm/Ptprt/Swap70",8,1,FALSE
"GO:0006835","dicarboxylic acid transport","8/376","24/1691",0.14292157157046,0.83892162948709,0.812368761813876,"Adora1/Grin2b/Grm2/Ntsr1/P2rx7/Slc17a6/Slc26a5/Trh",8,1,FALSE
"GO:0021761","limbic system development","8/376","24/1691",0.14292157157046,0.83892162948709,0.812368761813876,"Alk/Epha5/Neurod6/Nrp2/Plxna3/Reln/Sema3a/Wnt3a",8,1,FALSE
"GO:0090150","establishment of protein localization to membrane","8/376","24/1691",0.14292157157046,0.83892162948709,0.812368761813876,"Adora1/Erbb2/Golga7b/Grip2/Myo1c/Sh3glb1/Syne3/Tcaf2",8,1,FALSE
"GO:0018193","peptidyl-amino acid modification","40/376","154/1691",0.142978922268889,0.83892162948709,0.812368761813876,"Adora1/Adra1a/Alk/Auts2/Bmp6/Calcr/Camkv/Cav2/Cbl/Cntn1/Crebl2/Epha3/Erbb2/Erbb4/Fgf10/Fgf7/Galntl6/Golga7b/Hdac9/Htr2a/Ifnar1/Igf1r/Itga5/Kat5/Map3k10/Myo1c/Nrg1/Nrxn1/Prkaa2/Prlr/Prmt8/Ptpn2/Ramp3/Rassf2/Reln/Ret/Thy1/Ucn/Vegfa/Wnt3a",40,1,FALSE
"GO:0007423","sensory organ development","34/376","129/1691",0.14467494090445,0.847451035750186,0.820628202220956,"Ache/Adgrv1/Bmp6/C1qtnf5/Cdh1/Dlx6/Fgf10/Fgf9/Fzd6/Gabrb2/Grin2b/Ihh/Jag2/Jun/Lrp10/Lrp5/Lrp6/Mab21l1/Man2a1/Nectin1/Neurod6/Pax6/Pcdh15/Pds5b/Pknox1/Ptprm/Sdk2/Slc17a6/Tgfb2/Th/Thy1/Tshz1/Vegfa/Wnt3a",34,1,FALSE
"GO:0030030","cell projection organization","75/376","304/1691",0.146687422777732,0.857802537548041,0.830652066671296,"Ache/Adcyap1/Adgrv1/Alk/Arhgap24/Auts2/Ccl19/Cdc14a/Cdh1/Cdh2/Cnp/Cnr1/Cntn1/Creb3l2/Crmp1/Dab2ip/Dock10/Efna3/Efnb2/Epha3/Epha5/Epha8/Ephb3/Erbb2/Fstl4/Grin2b/Ift80/Igf1r/Jun/Lrp6/Mstn/Myo16/Nectin1/Negr1/Neurod6/Nfasc/Ngfr/Npr2/Nrcam/Nrg1/Nrp2/Nrxn1/P2rx7/Pax6/Pcdh15/Plp1/Plxna3/Plxnb2/Plxnb3/Podxl/Ppfia2/Prkg1/Ptprm/Reln/Ret/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Setx/Sh3glb1/Slitrk3/Tgfb2/Thy1/Tnr/Ttc29/Tubb3/Ucn/Vash2/Vav3/Vegfa/Wnt3a",75,1,FALSE
"GO:0007224","smoothened signaling pathway","9/376","28/1691",0.148772605504575,0.865653579782863,0.838254614078675,"Fgf10/Fgf9/Ift80/Ihh/Map3k10/Pax6/Ptch2/Sall3/Scube2",9,1,FALSE
"GO:0042303","molting cycle","9/376","28/1691",0.148772605504575,0.865653579782863,0.838254614078675,"Edar/Ercc2/Fgf10/Fgf7/Fst/Fzd6/Ngfr/Ptch2/Tgfb2",9,1,FALSE
"GO:0042633","hair cycle","9/376","28/1691",0.148772605504575,0.865653579782863,0.838254614078675,"Edar/Ercc2/Fgf10/Fgf7/Fst/Fzd6/Ngfr/Ptch2/Tgfb2",9,1,FALSE
"GO:1901699","cellular response to nitrogen compound","24/376","88/1691",0.150371262487465,0.871505341994735,0.843921161054456,"Ache/Adipor1/Alk/C1qtnf12/Cav2/Cdh1/Gabrb2/Gpd1/Hdac9/Htr2a/Igf1r/Jun/Kcnq3/Mstn/Myo1c/Ngfr/Nppc/Npr2/P2rx3/P2rx7/Ptpn2/Rgs9/Slc9a1/Sorbs1",24,1,FALSE
"GO:0006811","monoatomic ion transport","45/376","176/1691",0.152165927195703,0.871505341994735,0.843921161054456,"Adcyap1/Adora1/Adra1a/Cacna1e/Calcr/Ccl19/Clcn7/Cngb1/Cnr1/Cntn1/Gabra3/Gabrb2/Grik2/Grin2b/Htr2a/Kcng1/Kcnk3/Kcnk9/Kcnmb2/Kcnq3/Kcnq5/Nectin1/Ntsr1/P2rx3/P2rx7/Plp1/Ramp3/Reln/Rgs9/Slc17a6/Slc26a5/Slc4a11/Slc5a6/Slc6a1/Slc6a11/Slc9a1/Stac/Tcaf2/Tfr2/Tgfb2/Thy1/Tmem163/Trpc4/Ucn/Wnt3a",45,1,FALSE
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","10/376","32/1691",0.152884586842363,0.871505341994735,0.843921161054456,"Adcyap1/Adra1a/Adra1d/Calcr/Chga/Cnr1/Pth1r/Ramp3/Rxfp1/Rxfp2",10,1,FALSE
"GO:0051128","regulation of cellular component organization","90/376","370/1691",0.153309683506215,0.871505341994735,0.843921161054456,"Ache/Adcyap1/Adipor1/Alk/Amigo2/Arhgap24/Auts2/Bmp6/C1ql1/Camkv/Cbl/Cbln2/Ccl19/Cdh1/Cdh2/Cdkn2d/Cnr1/Cntn1/Cplx3/Creb3l2/Crmp1/Dab2ip/Dgkb/Dlc1/Dnajc15/Dnajc6/Efnb2/Epha3/Epha5/Ephb3/Erbb2/Fstl4/Gpr158/Grin2b/Grip2/Igf1r/Il1rap/Kat5/Lmod1/Lrfn1/Lrp6/Lrrtm4/Mstn/Myl2/Myo1c/Nectin1/Negr1/Ngfr/Npr2/Nrcam/Nrg1/Nrp2/Nrxn1/P2rx7/Patj/Pax6/Plxna3/Plxnb2/Plxnb3/Podxl/Ppfia2/Prkaa2/Ptch2/Ptprt/Reln/Ret/Scaf8/Selp/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Setx/Sh3glb1/Slc9a1/Slitrk3/Swap70/Tfr2/Tgfb2/Thy1/Tie1/Tnr/Ucn/Vegfa/Wfdc1/Wnt3a/Wnt4",90,1,FALSE
"GO:0006865","amino acid transport","11/376","36/1691",0.155723580731391,0.871505341994735,0.843921161054456,"Adora1/Grin2b/Grm2/Lrp5/Ntsr1/P2rx7/Slc17a6/Slc6a1/Sv2a/Trh/Trpc4",11,1,FALSE
"GO:0016331","morphogenesis of embryonic epithelium","11/376","36/1691",0.155723580731391,0.871505341994735,0.843921161054456,"Dlc1/Fgf10/Fzd6/Jag2/Lrp6/Plxnb2/Ret/Sema4c/St14/Tgfb2/Wnt4",11,1,FALSE
"GO:0018105","peptidyl-serine phosphorylation","11/376","36/1691",0.155723580731391,0.871505341994735,0.843921161054456,"Calcr/Camkv/Crebl2/Map3k10/Nrxn1/Ramp3/Rassf2/Ret/Ucn/Vegfa/Wnt3a",11,1,FALSE
"GO:0006090","pyruvate metabolic process","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Gpd1/Htr2a/Jmjd8/P2rx7/Pgam1/Prkaa2",6,1,FALSE
"GO:0006576","biogenic amine metabolic process","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Ddc/Npr1/Npy/Tgfb2/Th/Trh",6,1,FALSE
"GO:0007589","body fluid secretion","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Adora1/Aqp4/Erbb4/Fgf10/Prlr/Vegfa",6,1,FALSE
"GO:0021885","forebrain cell migration","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Dab2ip/Lhx6/Lrp6/Nrg1/Reln/Tnr",6,1,FALSE
"GO:0030258","lipid modification","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Abcd4/Adipor1/Cnr1/Dgkb/Inpp5b/Phyh",6,1,FALSE
"GO:0031016","pancreas development","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Bmp6/Cdh2/Fgf10/Igf1r/Ihh/Pax6",6,1,FALSE
"GO:0060443","mammary gland morphogenesis","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Csmd1/Fgf10/Lrp5/Lrp6/Rxfp1/Wnt4",6,1,FALSE
"GO:0098659","inorganic cation import across plasma membrane","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Cacna1e/Calcr/Kcnk9/Ramp3/Slc6a1/Slc9a1",6,1,FALSE
"GO:0099174","regulation of presynapse organization","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Cbln2/Il1rap/Nrg1/Nrxn1/Slitrk3/Wnt3a",6,1,FALSE
"GO:0099587","inorganic ion import across plasma membrane","6/376","17/1691",0.155870488235079,0.871505341994735,0.843921161054456,"Cacna1e/Calcr/Kcnk9/Ramp3/Slc6a1/Slc9a1",6,1,FALSE
"GO:0045860","positive regulation of protein kinase activity","20/376","72/1691",0.155898150498755,0.871505341994735,0.843921161054456,"Adcyap1/Adora1/Adra1a/Cartpt/Ccl19/Dab2ip/Erbb2/Htr2a/Map3k10/Nrg1/Nrxn1/P2rx7/Prlr/Rassf2/Reln/Telo2/Tgfb2/Ucn/Vegfa/Wnt3a",20,1,FALSE
"GO:0031328","positive regulation of cellular biosynthetic process","80/376","327/1691",0.157328242969523,0.871505341994735,0.843921161054456,"Acvr2a/Adcyap1/Auts2/Bmp6/Calcr/Ccl19/Cd40lg/Cdh1/Cngb1/Cntn1/Creb3l2/Crebl2/Dab2ip/Ebf2/Edar/Erbb2/Erbb4/Fgf10/Fgf17/Fgf7/Fgf9/Gmeb2/Htr2a/Ifnar1/Igf1r/Ihh/Il17b/Il1rap/Il7r/Jun/Kat5/Larp6/Lbh/Lmo2/Lrp5/Lrp6/Med16/Med7/Mstn/Myo1c/Myt1l/Neurod6/Ngfr/Nmb/Nmbr/Nrg1/Nrxn1/Nts/Ntsr1/P2rx7/Pax6/Paxbp1/Pknox1/Plp1/Plxnb2/Ppp1r12a/Prr16/Pth1r/Ptpn2/Ramp3/Rasl11a/Relb/Ret/Rnf14/Sbno2/Scaf8/Setx/Sgms1/Slc9a1/Sorbs1/Sox6/Sox7/Tead4/Tent4a/Tfr2/Tgfb2/Ucn/Vegfa/Wnt3a/Wnt4",80,1,FALSE
"GO:0009612","response to mechanical stimulus","12/376","40/1691",0.157606811325209,0.871505341994735,0.843921161054456,"Adgrv1/Grin2b/Htr2a/Jun/Kcnq3/Nrxn1/Nrxn2/P2rx3/P2rx7/Pcdh15/Slc9a1/Ucn",12,1,FALSE
"GO:0048864","stem cell development","12/376","40/1691",0.157606811325209,0.871505341994735,0.843921161054456,"Cdh2/Erbb4/Nrp2/Pax6/Ret/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a",12,1,FALSE
"GO:0003018","vascular process in circulatory system","18/376","64/1691",0.157956745074764,0.871505341994735,0.843921161054456,"Adcyap1/Adora1/Adra1a/Adra1d/Bmp6/Chga/Comp/Grip2/Gucy1a1/Htr2a/Nppc/Npr1/Nts/Prkg1/Ptprm/Slc5a6/Ucn/Vegfa",18,1,FALSE
"GO:0030336","negative regulation of cell migration","17/376","60/1691",0.158714183255223,0.871505341994735,0.843921161054456,"Acvr1c/Adipor1/Adora1/Angpt2/Cdh1/Dab2ip/Dlc1/Ngfr/Nrg1/Plxnb3/Prkg1/Ptprm/Ptprt/Sema3a/Thy1/Tie1/Wnt4",17,1,FALSE
"GO:0002791","regulation of peptide secretion","14/376","48/1691",0.159337633124222,0.871505341994735,0.843921161054456,"Acvr1c/Adcyap1/Adora1/C1qtnf12/Cacna1e/Cartpt/Chga/Cnr1/Epha5/Lrp5/Npy2r/Tfr2/Trh/Ucn",14,1,FALSE
"GO:0062012","regulation of small molecule metabolic process","14/376","48/1691",0.159337633124222,0.871505341994735,0.843921161054456,"Adipor1/Bmp6/C1qtnf12/Cnr1/Gpd1/Htr2a/Jmjd8/Ntsr1/P2rx7/Prkaa2/Pth1r/Ptpn2/Sorbs1/Wnt4",14,1,FALSE
"GO:0090087","regulation of peptide transport","14/376","48/1691",0.159337633124222,0.871505341994735,0.843921161054456,"Acvr1c/Adcyap1/Adora1/C1qtnf12/Cacna1e/Cartpt/Chga/Cnr1/Epha5/Lrp5/Npy2r/Tfr2/Trh/Ucn",14,1,FALSE
"GO:0002790","peptide secretion","15/376","52/1691",0.159466777611302,0.871505341994735,0.843921161054456,"Acvr1c/Adcyap1/Adora1/C1qtnf12/Cacna1e/Cartpt/Chga/Cnr1/Cplx3/Epha5/Lrp5/Npy2r/Tfr2/Trh/Ucn",15,1,FALSE
"GO:0034764","positive regulation of transmembrane transport","15/376","52/1691",0.159466777611302,0.871505341994735,0.843921161054456,"C1qtnf12/Calcr/Crebl2/Erbb4/Kcnk3/Ntsr1/P2rx7/Plp1/Ramp3/Reln/Rgs9/Slc9a1/Sorbs1/Stac/Thy1",15,1,FALSE
"GO:0040008","regulation of growth","32/376","122/1691",0.161264439393222,0.871505341994735,0.843921161054456,"Adipor1/Cdh1/Cdkn2d/Dab2ip/Erbb2/Erbb4/Fgf9/Fstl4/Igf1r/Ihh/Mstn/Myl2/Nppc/Nrg1/Plxna3/Ptch2/Sema3a/Sema3c/Sema3f/Sema4c/Sema5a/Sema5b/Sema6a/Sh3glb1/Slc9a1/Tgfb2/Tnr/Ucn/Vegfa/Wfdc1/Wnt3a/Wwc2",32,1,FALSE
"GO:0002026","regulation of the force of heart contraction","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Adra1a/Chga/Myl2/Slc9a1",4,1,FALSE
"GO:0009994","oocyte differentiation","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Nppc/Npr2/Rxfp2/Wnt4",4,1,FALSE
"GO:0010837","regulation of keratinocyte proliferation","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Efnb2/Fgf10/Fgf7/Ift80",4,1,FALSE
"GO:0019098","reproductive behavior","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Acvr2a/Cnr1/Fuom/Th",4,1,FALSE
"GO:0021988","olfactory lobe development","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Erbb4/Pax6/Sall3/Sema3a",4,1,FALSE
"GO:0031954","positive regulation of protein autophosphorylation","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Nrg1/Prlr/Rassf2/Vegfa",4,1,FALSE
"GO:0032465","regulation of cytokinesis","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Cdc14a/Igf1r/Rxfp3/Sh3glb1",4,1,FALSE
"GO:0032967","positive regulation of collagen biosynthetic process","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Ihh/Larp6/Ucn/Wnt4",4,1,FALSE
"GO:0034440","lipid oxidation","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Abcd4/Adipor1/Cnr1/Phyh",4,1,FALSE
"GO:0038083","peptidyl-tyrosine autophosphorylation","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Alk/Igf1r/Nrg1/Vegfa",4,1,FALSE
"GO:0046323","glucose import","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"C1qtnf12/Crebl2/Erbb4/Sorbs1",4,1,FALSE
"GO:0048599","oocyte development","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Nppc/Npr2/Rxfp2/Wnt4",4,1,FALSE
"GO:0070555","response to interleukin-1","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Adamts12/Ccl19/Dab2ip/Il1rap",4,1,FALSE
"GO:0071715","icosanoid transport","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Abcc10/Nmb/Ntsr1/P2rx7",4,1,FALSE
"GO:2000142","regulation of DNA-templated transcription initiation","4/376","10/1691",0.162842004796204,0.871505341994735,0.843921161054456,"Jun/Med16/Med7/Setx",4,1,FALSE
"GO:0051336","regulation of hydrolase activity","36/376","139/1691",0.163797674605085,0.871505341994735,0.843921161054456,"Acvr1c/Adcyap1/Adra1a/Arhgap24/Cav2/Ccl19/Cdh1/Cdkn2d/Chn2/Dab2ip/Dlc1/Dock10/Efna3/Epha3/Epha5/Ephb3/Erbb2/Grin2b/Hdac9/Htr2a/Ngfr/Plxna3/Plxnb2/Plxnb3/Ppp1r12a/Prkg1/Ret/Rgs9/Sox7/Tgfb2/Thy1/Vav3/Vegfa/Wfdc1/Wnt3a/Wnt4",36,1,FALSE
"GO:0007254","JNK cascade","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Ccl19/Dab2ip/Edar/Grik2/Igf1r/Map3k10/Rassf2",7,1,FALSE
"GO:0009308","amine metabolic process","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Ddc/Inmt/Npr1/Npy/Tgfb2/Th/Trh",7,1,FALSE
"GO:0014020","primary neural tube formation","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Dlc1/Fzd6/Lrp6/Plxnb2/Sema4c/St14/Tgfb2",7,1,FALSE
"GO:0018958","phenol-containing compound metabolic process","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Ddc/Npr1/Npy/Reln/Tgfb2/Th/Tyr",7,1,FALSE
"GO:0019233","sensory perception of pain","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Adora1/Cacna1e/Grin2b/Htr2a/Ntsr1/P2rx7/Penk",7,1,FALSE
"GO:0050432","catecholamine secretion","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Cartpt/Chga/Cnr1/Grm2/Htr2a/Npy2r/Syt10",7,1,FALSE
"GO:0051588","regulation of neurotransmitter transport","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Cacna1e/Cplx3/Gpr158/Npy/P2rx7/Ppfia2/Sv2b",7,1,FALSE
"GO:0099054","presynapse assembly","7/376","21/1691",0.165396222298896,0.871505341994735,0.843921161054456,"Cbln2/Efnb2/Il1rap/Nrg1/Nrxn1/Slitrk3/Wnt3a",7,1,FALSE
"GO:1901698","response to nitrogen compound","35/376","135/1691",0.166381202931582,0.871505341994735,0.843921161054456,"Ache/Acvr1c/Adipor1/Adora1/Alk/C1qtnf12/Calcr/Cav2/Ccl19/Cdh1/Cnr1/Gabrb2/Gpd1/Grin2b/Grm2/Hdac9/Htr2a/Igf1r/Jun/Kcnq3/Lrp6/Mstn/Myo1c/Ngfr/Nppc/Npr2/P2rx3/P2rx7/Prkaa2/Ptpn2/Ramp3/Rgs9/Slc6a1/Slc9a1/Sorbs1",35,1,FALSE
"GO:0019219","regulation of nucleobase-containing compound metabolic process","84/376","346/1691",0.170399077744912,0.871505341994735,0.843921161054456,"Acvr2a/Adcyap1/Auts2/Bard1/Bhlhe40/Bmp6/Calcr/Ccdc117/Ccdc22/Cd40lg/Cdh1/Creb3l2/Crebl2/Cul4a/Dab2ip/Dlx6/Ebf2/Epha5/Erbb2/Erbb4/Ercc2/Fgf10/Fgf7/Fgf9/Fst/Fzd6/Gmeb2/Hdac9/Ifnar1/Igf1r/Ihh/Il1rap/Jun/Kat5/Khdrbs2/Lbh/Lhx6/Lin54/Lmo2/Lrp5/Lrp6/Map3k10/Med16/Med7/Mier1/Mstn/Mterf3/Myo1c/Myt1l/Neurod6/Ngfr/Nppc/Nrg1/Nts/Pax6/Paxbp1/Pknox1/Ppp1r12a/Ptpn2/Rasl11a/Relb/Reln/Ret/Rnf14/Sall3/Sbno2/Scaf8/Setx/Sla2/Slc9a1/Sox6/Sox7/Srrm4/Tead4/Tent4a/Tfr2/Tgfb2/Tshz1/Ucn/Vegfa/Wnt3a/Wnt4/Wwc2/Zfp1",84,1,FALSE
"GO:0032940","secretion by cell","42/376","165/1691",0.171060141357345,0.871505341994735,0.843921161054456,"Acvr1c/Acvr2a/Adcyap1/Adora1/Bmp6/C1qtnf12/C1qtnf5/Cacna1e/Cartpt/Chga/Cnr1/Comp/Cplx3/Epha5/Fgf10/Fgf7/Gab2/Gpr158/Grin2b/Grm2/Htr2a/Kcnq3/Lrp5/Nmb/Nppc/Npy/Npy2r/Nrg1/Nrxn1/Nrxn2/Nrxn3/Ntsr1/P2rx7/Ppfia2/Sv2a/Sv2b/Syt10/Tango2/Tfr2/Tgfb2/Trh/Ucn",42,1,FALSE
"GO:0001942","hair follicle development","8/376","25/1691",0.1716701891011,0.871505341994735,0.843921161054456,"Edar/Ercc2/Fgf10/Fgf7/Fst/Fzd6/Ngfr/Tgfb2",8,1,FALSE
"GO:0009266","response to temperature stimulus","8/376","25/1691",0.1716701891011,0.871505341994735,0.843921161054456,"Adora1/Arpp21/Grik2/Htr2a/Ngfr/Ntsr1/P2rx3/Stac",8,1,FALSE
"GO:0022404","molting cycle process","8/376","25/1691",0.1716701891011,0.871505341994735,0.843921161054456,"Edar/Ercc2/Fgf10/Fgf7/Fst/Fzd6/Ngfr/Tgfb2",8,1,FALSE
"GO:0022405","hair cycle process","8/376","25/1691",0.1716701891011,0.871505341994735,0.843921161054456,"Edar/Ercc2/Fgf10/Fgf7/Fst/Fzd6/Ngfr/Tgfb2",8,1,FALSE
"GO:0150115","cell-substrate junction organization","8/376","25/1691",0.1716701891011,0.871505341994735,0.843921161054456,"Dlc1/Epha3/Itga5/Sorbs1/Thy1/Tns1/Vegfa/Wnt4",8,1,FALSE
"GO:0031401","positive regulation of protein modification process","41/376","161/1691",0.17393244402307,0.871505341994735,0.843921161054456,"Acvr2a/Adcyap1/Adora1/Adra1a/Auts2/Bmp6/Calcr/Cartpt/Cav2/Ccl19/Chga/Cntn1/Crebl2/Dab2ip/Dlc1/Erbb2/Erbb4/Fgf10/Fgf17/Fgf7/Fgf9/Htr2a/Itga5/Kat5/Map3k10/Myo1c/Nrg1/Nrxn1/P2rx7/Ppp1r12a/Prkaa2/Prlr/Ramp3/Rassf2/Reln/Ret/Telo2/Tgfb2/Ucn/Vegfa/Wnt3a",41,1,FALSE
"GO:0010557","positive regulation of macromolecule biosynthetic process","77/376","316/1691",0.174445486532685,0.871505341994735,0.843921161054456,"Acvr2a/Adcyap1/Auts2/Bmp6/Calcr/Ccl19/Cd40lg/Cdh1/Cngb1/Cntn1/Creb3l2/Crebl2/Dab2ip/Ebf2/Edar/Erbb2/Erbb4/Fgf10/Fgf17/Fgf7/Fgf9/Gmeb2/Ifnar1/Igf1r/Ihh/Il17b/Il1rap/Il7r/Jun/Kat5/Larp6/Lbh/Lmo2/Lrp5/Lrp6/Med16/Med7/Mstn/Myo1c/Myt1l/Neurod6/Ngfr/Nmb/Nmbr/Nrg1/Nrxn1/Nts/Ntsr1/P2rx7/Pax6/Paxbp1/Pknox1/Plp1/Plxnb2/Ppp1r12a/Prr16/Ramp3/Rasl11a/Relb/Ret/Rnf14/Sbno2/Scaf8/Setx/Sgms1/Slc9a1/Sorbs1/Sox6/Sox7/Tead4/Tent4a/Tfr2/Tgfb2/Ucn/Vegfa/Wnt3a/Wnt4",77,1,FALSE
"GO:0043281","regulation of cysteine-type endopeptidase activity involved in apoptotic process","9/376","29/1691",0.175777265348243,0.871505341994735,0.843921161054456,"Acvr1c/Cdh1/Cdkn2d/Dlc1/Ngfr/Ret/Sox7/Vegfa/Wnt3a",9,1,FALSE
