dataset,target,method,space,sliced_w2,projection_sd,n_projection_repeats,input_manifest_sha256,display_name,source_role,source_file_sha256,cytobridge_sliced_w2,relative_difference_pct
zebrafish,2,moscot,spatial,0.056524289619763,0.000424267982676,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,MOSCOT,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0440712003259938,28.256750897760785
zebrafish,2,paste,joint,0.0687032378587232,0.0006586867777606,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,PASTE,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0564310851883846,21.747149872043625
zebrafish,2,paste,state,0.0674649398502084,0.0005296105293416,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,PASTE,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0568561932072653,18.65891127158241
zebrafish,2,paste,spatial,0.1131312639351292,0.0005270788667975,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,PASTE,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0440712003259938,156.70111795980023
zebrafish,2,spateo,joint,0.0854181257121653,0.0009592080110295,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Spateo,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0564310851883846,51.367150617452936
zebrafish,2,spateo,state,0.0903586100016155,0.0002900221627013,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Spateo,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0568561932072653,58.924832818510154
zebrafish,2,spateo,spatial,0.134754553547366,0.0020472898354816,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Spateo,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0440712003259938,205.76556243213085
zebrafish,2,mioflow,state,0.0860880061506489,0.000413637592764,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,MIOFlow,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0568561932072653,51.413595062231934
zebrafish,2,stories,state,0.0882937122100721,0.0003983073585869,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,STORIES,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0568561932072653,55.29304237482715
zebrafish,2,wot,state,0.0840103250601117,0.0003709798460626,5.0,3b9335b83452097eabdef6922f88bba547208228e60a4dfe825e23ec48f5caf7,Waddington-OT,frozen_unaffected_formal_evaluation,d4c945c7663d69ed8d5eb51d65df4b3821081378f87b95f9f87f8134b961c5d5,0.0568561932072653,47.75932105383471
