time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
1.0,"[""Adipoq"",""Adipor2""]",Adipoq,Adipor2,Adipoq_Adipor2,7.982770223405998,1.3871728846831803,214,24,24,0,576,Muscle,Muscle
1.5,"[""Adipoq"",""Adipor2""]",Adipoq,Adipor2,Adipoq_Adipor2,6.011088712156601,0.7797863869894437,213,24,24,0,576,Brain,Brain
2.0,"[""Adipoq"",""Adipor2""]",Adipoq,Adipor2,Adipoq_Adipor2,4.721005625994839,0.7438754782518189,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Adipoq"",""Adipor2""]",Adipoq,Adipor2,Adipoq_Adipor2,4.249223859229691,0.7055731100753633,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Adipoq"",""Adipor2""]",Adipoq,Adipor2,Adipoq_Adipor2,3.7886244081677622,0.6299510250574725,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,4.693611262071704,0.8319922256061449,177,23,23,0,529,Meninges,Meninges
0.5,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,4.189758024966576,0.7366510094409318,229,25,25,0,625,Muscle,Muscle
1.0,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,3.2158957565232167,0.4367476948976695,214,24,24,0,576,Muscle,Muscle
1.5,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,2.718262847032552,0.49802404268454026,213,24,24,0,576,Brain,Brain
2.0,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,2.236995278606943,0.5250664322267657,241,26,26,0,676,Brain,Brain
2.5,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,1.9872604423657858,0.4987175709368776,249,26,26,0,676,Brain,Brain
3.0,"[""Adm"",""Calcr""]",Adm,Calcr,Adm_Calcr,1.6036540046055214,0.39552172083888654,265,26,26,0,676,Brain,Brain
0.0,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,87.15713964979435,25.326067612263707,177,23,23,0,529,Heart,Heart
0.5,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,42.91111994978977,7.5275277024374,229,25,25,0,625,Muscle,Muscle
1.0,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,23.536952699569156,4.180148171646327,214,24,24,0,576,Heart,Heart
1.5,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,16.02409411588757,2.525039084147574,213,24,24,0,576,Heart,Heart
2.0,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,11.45836757303865,1.6539644728103,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,9.862939612569726,1.8792246020604075,249,26,26,0,676,Heart,Heart
3.0,"[""Adm"",""Calcrl""]",Adm,Calcrl,Adm_Calcrl,7.477577033138215,1.185976888301719,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,24508.93378928947,3698.4030293756286,177,23,23,0,529,Muscle,Muscle
0.5,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,16936.768312655047,3180.6650778400062,229,25,25,0,625,Muscle,Muscle
1.0,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,10888.927389298997,1538.2780538403485,214,24,24,0,576,Muscle,Muscle
1.5,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,8283.449406270332,1446.7403434666053,213,24,24,0,576,Brain,Brain
2.0,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,6742.428177984556,1461.7754060570508,241,26,26,0,676,Brain,Brain
2.5,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,6009.868884979093,1402.5828056014927,249,26,26,0,676,Brain,Brain
3.0,"[""Agrn"",""Dag1""]",Agrn,Dag1,Agrn_Dag1,5277.3299910892165,1193.1479481563836,265,26,26,0,676,Brain,Brain
0.0,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,25.47795024699158,9.998152018448678,177,23,23,0,529,Liver,Liver
0.5,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,23.96738422370992,12.152183537344587,229,25,25,0,625,Liver,Liver
1.0,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,19.988691259420328,11.099226883717893,214,24,24,0,576,Liver,Liver
1.5,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,17.712187800460832,10.363325888902787,213,24,24,0,576,Liver,Liver
2.0,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,14.3523460416188,8.135169286428674,241,26,26,0,676,Liver,Liver
2.5,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,13.502340060377522,7.687055086652508,249,26,26,0,676,Liver,Liver
3.0,"[""Agt"",""Agtr1a""]",Agt,Agtr1a,Agt_Agtr1a,11.273397904857154,6.452358240144368,265,26,26,0,676,Liver,Liver
0.0,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.725387738222576,0.23332870958644308,177,23,23,0,529,Liver,Cavity
0.5,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.5529858624528194,0.36959785898551556,229,25,25,0,625,Liver,Liver
1.0,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.340227934304907,0.4383460772046148,214,24,24,0,576,Liver,Liver
1.5,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.2477475761507724,0.48112335508739934,213,24,24,0,576,Liver,Liver
2.0,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.1020445523614733,0.41811593093826854,241,26,26,0,676,Liver,Liver
2.5,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.1075295057444872,0.4263682629906961,249,26,26,0,676,Liver,Liver
3.0,"[""Agt"",""Agtr1b""]",Agt,Agtr1b,Agt_Agtr1b,1.0366217440996084,0.3959225242867152,265,26,26,0,676,Liver,Liver
0.0,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,9.751487317925292,1.353526451371592,177,23,23,0,529,Cartilage primordium,Cartilage primordium
0.5,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,8.678463563841195,1.921486900010124,229,25,25,0,625,Liver,Liver
1.0,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,7.118066960096209,2.1714048668738446,214,24,24,0,576,Liver,Liver
1.5,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,6.245686327975613,2.2725855282960845,213,24,24,0,576,Liver,Liver
2.0,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,5.185517174768843,1.8386657567338633,241,26,26,0,676,Liver,Liver
2.5,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,4.772090615583854,1.7540334494973715,249,26,26,0,676,Liver,Liver
3.0,"[""Agt"",""Mas1""]",Agt,Mas1,Agt_Mas1,3.9762944816982895,1.4403382627658723,265,26,26,0,676,Liver,Liver
0.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,60.538880788955304,8.296934586405644,177,23,23,0,529,Cartilage primordium,Muscle
0.5,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,33.15986179110524,5.623188772924049,229,25,25,0,625,Muscle,Muscle
1.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,18.322644846064534,2.7029312580234772,214,24,24,0,576,Muscle,Muscle
1.5,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,12.734978583328722,1.6724225046641257,213,24,24,0,576,Brain,Brain
2.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,10.19476054674633,1.8588911017285736,241,26,26,0,676,Brain,Brain
2.5,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,9.302675383051637,2.0189842608945807,249,26,26,0,676,Brain,Brain
3.0,"[""Alcam"",""Cd6""]",Alcam,Cd6,Alcam_Cd6,9.054160393525706,1.9726189918858643,265,26,26,0,676,Brain,Brain
0.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.46987895933176993,0.08419324240391364,177,23,23,0,529,Muscle,Muscle
0.5,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.19682451514069582,0.038623775410056585,229,25,25,0,625,Muscle,Muscle
1.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.08377182937502851,0.01205109045733652,214,24,24,0,576,Muscle,Muscle
1.5,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.044945653453409465,0.006097587547376243,213,24,24,0,576,Jaw and tooth,Jaw and tooth
2.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.02940328728231458,0.00453199361492359,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.023823946752620128,0.0036699825132606675,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Amh"",""Amhr2_Acvr1""]",Amh,Amhr2_Acvr1,Amh_Amhr2_Acvr1,0.021127820557343607,0.003254795121757483,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.46987895933176993,0.08419324240391364,177,23,23,0,529,Muscle,Muscle
0.5,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.19682451514069582,0.038623775410056585,229,25,25,0,625,Muscle,Muscle
1.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.08377182937502851,0.01205109045733652,214,24,24,0,576,Muscle,Muscle
1.5,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.044945653453409465,0.006097587547376243,213,24,24,0,576,Jaw and tooth,Jaw and tooth
2.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.02940328728231458,0.00453199361492359,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.023823946752620128,0.0036699825132606675,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Amh"",""Amhr2_Bmpr1a""]",Amh,Amhr2_Bmpr1a,Amh_Amhr2_Bmpr1a,0.021127820557343607,0.003254795121757483,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,1611.5609860917402,371.4465428337178,177,23,23,0,529,Heart,Heart
0.5,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,764.7927144839045,112.51541301729304,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,395.63515417956705,62.964952727274394,214,24,24,0,576,Heart,Heart
1.5,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,256.4312933589748,37.89717746446172,213,24,24,0,576,Heart,Heart
2.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,184.01172390206327,28.120786236389858,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,161.86844335349144,28.822490237116277,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt1"",""Tek""]",Angpt1,Tek,Angpt1_Tek,134.7748331290146,22.6693347813313,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,234.8816931155497,35.33945717682139,177,23,23,0,529,Cartilage primordium,Muscle
0.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,120.59200840666085,23.27484751588137,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,62.16519051077324,9.305254445899733,214,24,24,0,576,Muscle,Muscle
1.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,40.87633111887409,4.3305985413329156,213,24,24,0,576,Cavity,Cavity
2.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,29.164204478514392,4.898393129336905,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,23.596982997545524,4.338757414543711,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt2"",""Itga5_Itgb1""]",Angpt2,Itga5_Itgb1,Angpt2_Itga5_Itgb1,18.21261559666089,3.4302473621080205,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,228.11355586209163,51.82518746601584,177,23,23,0,529,Meninges,Meninges
0.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,125.75945360483479,20.870379309852094,229,25,25,0,625,Meninges,Meninges
1.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,71.75802482129671,8.380146049191284,214,24,24,0,576,Cavity,Muscle
1.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,51.888625191429554,5.525497737252848,213,24,24,0,576,Cavity,Cavity
2.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,39.30134534800342,5.964057922421385,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,34.01025594021269,5.761852674710209,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angpt2"",""Tek""]",Angpt2,Tek,Angpt2_Tek,27.381280077175777,4.818515023487959,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,1317.0738208514351,305.9892758940753,177,23,23,0,529,Muscle,Cartilage primordium
0.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,667.6324425262762,182.74597136305965,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,330.9320266339355,71.62910170383516,214,24,24,0,576,Muscle,Muscle
1.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,215.98831398188463,22.68258678500224,213,24,24,0,576,Muscle,Cavity
2.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,151.70469823346718,30.00439460473228,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,116.55730046611168,25.97495155561754,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl1"",""Itga1_Itgb1""]",Angptl1,Itga1_Itgb1,Angptl1_Itga1_Itgb1,82.22135764654737,19.23108978623127,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,47.050662013887944,13.907941889141327,177,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,28.290902478117516,9.385147527481665,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,15.52594845844032,3.9122884117533334,214,24,24,0,576,Muscle,Muscle
1.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,10.727157532753147,1.3118211277758927,213,24,24,0,576,Muscle,Muscle
2.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,7.80283864243269,1.5025094034626003,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,5.920462059518791,1.3152449278994633,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl1"",""Pirb""]",Angptl1,Pirb,Angptl1_Pirb,4.238579729745153,0.976590440254378,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,1952.6935490379756,378.40934143454,177,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,983.0856546817558,222.33234779350113,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,508.4030377968935,84.79197711289795,214,24,24,0,576,Muscle,Muscle
1.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,330.9894597206883,41.70863716421201,213,24,24,0,576,Cavity,Cavity
2.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,232.0954518384279,36.63393929610894,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,183.31808538911088,32.38680601582772,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Itga5_Itgb1""]",Angptl2,Itga5_Itgb1,Angptl2_Itga5_Itgb1,134.37708226495943,25.245889809774017,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,63.17992454696431,10.20252596027645,177,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,42.96584366896453,8.4209372418594,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,27.685540065968784,3.972791912256157,214,24,24,0,576,Muscle,Muscle
1.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,21.13599388674981,2.607713791993623,213,24,24,0,576,Cavity,Liver
2.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,16.41435699101224,2.2166929765994916,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,13.82387840895304,2.0509218190983582,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Pirb""]",Angptl2,Pirb,Angptl2_Pirb,10.825135386770615,1.6426550849889985,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,221.0813999213935,32.341554145284256,177,23,23,0,529,Muscle,Muscle
0.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,140.4337177251548,26.76325629082955,229,25,25,0,625,Muscle,Muscle
1.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,86.73056801414928,12.65767925511069,214,24,24,0,576,Muscle,Muscle
1.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,64.71248145998217,6.711860864913558,213,24,24,0,576,Cavity,Cavity
2.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,49.30127857393264,7.220652284716232,241,26,26,0,676,Connective tissue,Connective tissue
2.5,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,40.85768044328201,6.588147314497422,249,26,26,0,676,Connective tissue,Connective tissue
3.0,"[""Angptl2"",""Tlr4""]",Angptl2,Tlr4,Angptl2_Tlr4,30.960937565071873,5.1388697533011225,265,26,26,0,676,Connective tissue,Connective tissue
0.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,24.449562705598204,7.588657047778262,177,23,23,0,529,Liver,Liver
0.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,17.921085996738313,8.753759076951896,229,25,25,0,625,Liver,Liver
1.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,12.97098118080093,7.606980862026246,214,24,24,0,576,Liver,Liver
1.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,10.687281831885521,6.8645863759070505,213,24,24,0,576,Liver,Liver
2.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,8.4343546631677,5.349806181892381,241,26,26,0,676,Liver,Liver
2.5,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,7.9932790180543725,5.062094054243442,249,26,26,0,676,Liver,Liver
3.0,"[""Angptl3"",""Itgav_Itgb3""]",Angptl3,Itgav_Itgb3,Angptl3_Itgav_Itgb3,7.0395139796764115,4.365239904580054,265,26,26,0,676,Liver,Liver
0.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,51388.094611581226,9931.293037678395,177,23,23,0,529,Jaw and tooth,Jaw and tooth
0.5,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,22296.111482344208,4587.270138897264,229,25,25,0,625,Jaw and tooth,Jaw and tooth
1.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,10871.712922127233,2937.428035011336,212,24,24,0,576,Jaw and tooth,Jaw and tooth
1.5,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,6546.952400169732,1650.1653097790563,213,24,24,0,576,Jaw and tooth,Jaw and tooth
2.0,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,4777.603459482752,1285.9967653134565,241,26,26,0,676,Jaw and tooth,Jaw and tooth
2.5,"[""Angptl4"",""Cdh11""]",Angptl4,Cdh11,Angptl4_Cdh11,3804.6908448145623,788.0975902733961,249,26,26,0,676,Jaw and tooth,Jaw and tooth
