pair_id,center_time,normalized_prominence
"[""Cd46"",""Jag1""]",0.5,-0.13382551200515275
"[""Cd52"",""Siglecg""]",0.5,-0.02672509013869706
"[""Cd6"",""Alcam""]",0.5,-0.12172856117531816
"[""Cd70"",""Cd27""]",0.5,0.13707054627323234
"[""Cd80"",""Cd274""]",0.5,-0.0017545831555395575
"[""Cd80"",""Cd28""]",0.5,-0.027697382125863812
"[""Cd80"",""Ctla4""]",0.5,-0.051792378631642544
"[""Cd86"",""Cd28""]",0.5,0.011737615895575537
"[""Cd86"",""Ctla4""]",0.5,0.0015254765268906123
"[""Cd8a"",""Ceacam5""]",0.5,-0.12874151814890095
"[""Cd96"",""Nectin1""]",0.5,-0.04102694709321986
"[""Cd96"",""Pvr""]",0.5,-0.10687915448663299
"[""Cdh1"",""Cdh1""]",0.5,0.03221224165954095
"[""Cdh1"",""Itga2_Itgb1""]",0.5,-0.040246780149697625
"[""Cdh1"",""Itgae_Itgb7""]",0.5,0.033622760343974045
"[""Cdh1"",""Klrg1""]",0.5,0.009969196086582643
"[""Cdh15"",""Cdh15""]",0.5,-0.24610049687331492
"[""Cdh2"",""Cdh2""]",0.5,-0.14641855462784598
"[""Cdh4"",""Cdh4""]",0.5,-0.15243687062327155
"[""Cdh5"",""Cdh5""]",0.5,-0.1229547177134434
"[""Ceacam1"",""Ceacam5""]",0.5,-0.09953164054766994
"[""Cga"",""Fshr""]",0.5,-0.1248427500937494
"[""Cga"",""Lhcgr""]",0.5,-0.09915087819946489
"[""Cga"",""Tshr""]",0.5,-0.12281350500100074
"[""Chad"",""Itga2_Itgb1""]",0.5,-0.10415631611476006
"[""Clcf1"",""Cntfr_Lifr_Il6st""]",0.5,-0.13613215891099079
"[""Cldn11"",""Cldn11""]",0.5,-0.10600140080020759
"[""Clec2g"",""Klrb1""]",0.5,-0.1193033031235563
"[""Clec2g"",""Klrb1f""]",0.5,-0.10665429185324082
"[""Clec2h"",""Klrb1""]",0.5,-0.10566390655183899
"[""Clec2i"",""Klrb1""]",0.5,-0.11290843921563337
"[""Clec2i"",""Klrb1f""]",0.5,-0.10693506584676604
"[""Cntf"",""Cntfr_Lifr_Il6st""]",0.5,-0.11653802682744047
"[""Cntn1"",""Nrcam""]",0.5,0.39125169932169657
"[""Cntn2"",""Cntn2""]",0.5,0.35424203886034744
"[""Cntn2"",""Cntn2_Cntnap2""]",0.5,0.35424203886034744
"[""Cntn2"",""L1cam""]",0.5,0.4982221857662352
"[""Col1a1"",""Cd44""]",0.5,0.15704878436063135
"[""Col1a1"",""Gp6""]",0.5,-0.029637659803642524
"[""Col1a1"",""Itga10_Itgb1""]",0.5,0.17575660340277188
"[""Col1a1"",""Itga11_Itgb1""]",0.5,-0.010829403466172227
"[""Col1a1"",""Itga1_Itgb1""]",0.5,-0.032640813257556966
"[""Col1a1"",""Itga2_Itgb1""]",0.5,-0.03171527776402783
"[""Col1a1"",""Itga3_Itgb1""]",0.5,-0.008744112575897356
"[""Col1a1"",""Itga9_Itgb1""]",0.5,-0.04424876127097288
"[""Col1a1"",""Itgav_Itgb8""]",0.5,-0.035774146487550285
"[""Col1a1"",""Sdc1""]",0.5,-0.010507482724243622
"[""Col1a1"",""Sdc4""]",0.5,0.19249849224319238
"[""Col1a2"",""Cd44""]",0.5,0.43612450151119025
"[""Col1a2"",""Gp6""]",0.5,-0.06340005094887269
"[""Col1a2"",""Itga10_Itgb1""]",0.5,0.0400615962754336
"[""Col1a2"",""Itga11_Itgb1""]",0.5,-0.06920385782184635
"[""Col1a2"",""Itga1_Itgb1""]",0.5,-0.07537184058415058
"[""Col1a2"",""Itga2_Itgb1""]",0.5,-0.08167846374689725
"[""Col1a2"",""Itga3_Itgb1""]",0.5,-0.05987719044620521
"[""Col1a2"",""Itga9_Itgb1""]",0.5,-0.09658136254258542
"[""Col1a2"",""Itgav_Itgb8""]",0.5,-0.08842260554821291
"[""Col1a2"",""Sdc1""]",0.5,-0.06930550772241117
"[""Col1a2"",""Sdc4""]",0.5,0.047837677160851966
"[""Col2a1"",""Cd44""]",0.5,0.14403164832441895
"[""Col2a1"",""Gp6""]",0.5,-0.058297926578224635
"[""Col2a1"",""Itga10_Itgb1""]",0.5,-0.1467151171732542
"[""Col2a1"",""Itga11_Itgb1""]",0.5,-0.17081428051600173
"[""Col2a1"",""Itga1_Itgb1""]",0.5,-0.1322477859886368
"[""Col2a1"",""Itga2_Itgb1""]",0.5,-0.14954831610078323
"[""Col2a1"",""Itga3_Itgb1""]",0.5,-0.11477604240399808
"[""Col2a1"",""Itga9_Itgb1""]",0.5,-0.18449513485981262
"[""Col2a1"",""Itgav_Itgb8""]",0.5,-0.17740877014516276
"[""Col2a1"",""Sdc1""]",0.5,-0.16391165003694824
"[""Col2a1"",""Sdc4""]",0.5,-0.10790030704971776
"[""Col4a1"",""Cd44""]",0.5,0.20925324141913704
"[""Col4a1"",""Gp6""]",0.5,-0.1455215254696936
"[""Col4a1"",""Itga10_Itgb1""]",0.5,-0.014232204654460845
"[""Col4a1"",""Itga11_Itgb1""]",0.5,-0.10999264676797821
"[""Col4a1"",""Itga1_Itgb1""]",0.5,-0.1429367368686204
"[""Col4a1"",""Itga2_Itgb1""]",0.5,-0.13136532357705005
"[""Col4a1"",""Itga3_Itgb1""]",0.5,-0.12283567867931422
"[""Col4a1"",""Itga9_Itgb1""]",0.5,-0.13824645283767145
"[""Col4a1"",""Itgav_Itgb8""]",0.5,-0.13007046941434403
"[""Col4a1"",""Sdc1""]",0.5,-0.1127403943872905
"[""Col4a1"",""Sdc4""]",0.5,-0.030482609384825388
"[""Col4a2"",""Cd44""]",0.5,0.19649402974458097
"[""Col4a2"",""Gp6""]",0.5,-0.13959141526295127
"[""Col4a2"",""Itga10_Itgb1""]",0.5,-0.024571721971173077
"[""Col4a2"",""Itga11_Itgb1""]",0.5,-0.1132324456015183
"[""Col4a2"",""Itga1_Itgb1""]",0.5,-0.14228037528185872
"[""Col4a2"",""Itga2_Itgb1""]",0.5,-0.13230944457750904
"[""Col4a2"",""Itga3_Itgb1""]",0.5,-0.12420629441610703
"[""Col4a2"",""Itga9_Itgb1""]",0.5,-0.14395680946979267
"[""Col4a2"",""Itgav_Itgb8""]",0.5,-0.1373730963557126
"[""Col4a2"",""Sdc1""]",0.5,-0.11744641197002392
"[""Col4a2"",""Sdc4""]",0.5,-0.03866657917145788
"[""Col4a3"",""Cd44""]",0.5,0.4655316355238117
"[""Col4a3"",""Gp6""]",0.5,-0.12955322781478606
"[""Col4a3"",""Itga10_Itgb1""]",0.5,-0.024941490847966707
"[""Col4a3"",""Itga11_Itgb1""]",0.5,-0.11169187779171691
"[""Col4a3"",""Itga1_Itgb1""]",0.5,-0.14000591268981527
"[""Col4a3"",""Itga2_Itgb1""]",0.5,-0.13090512052970393
"[""Col4a3"",""Itga3_Itgb1""]",0.5,-0.12484937456711237
"[""Col4a3"",""Itga9_Itgb1""]",0.5,-0.14484139615746938
"[""Col4a3"",""Itgav_Itgb8""]",0.5,-0.14214859899370558
"[""Col4a3"",""Sdc1""]",0.5,-0.11739199094168357
"[""Col4a3"",""Sdc4""]",0.5,-0.04238762485791836
"[""Col4a4"",""Cd44""]",0.5,0.6565780444838315
"[""Col4a4"",""Gp6""]",0.5,-0.11230186954501253
"[""Col4a4"",""Itga10_Itgb1""]",0.5,-0.003615281371734169
"[""Col4a4"",""Itga11_Itgb1""]",0.5,-0.09416155063710241
"[""Col4a4"",""Itga1_Itgb1""]",0.5,-0.11459020668281888
"[""Col4a4"",""Itga2_Itgb1""]",0.5,-0.11103856531859968
"[""Col4a4"",""Itga3_Itgb1""]",0.5,-0.10223649299244675
"[""Col4a4"",""Itga9_Itgb1""]",0.5,-0.12805622139067657
"[""Col4a4"",""Itgav_Itgb8""]",0.5,-0.12440586207507348
"[""Col4a4"",""Sdc1""]",0.5,-0.10067425223653514
"[""Col4a4"",""Sdc4""]",0.5,-0.01851759440869616
"[""Col4a5"",""Cd44""]",0.5,0.06835516743713244
"[""Col4a5"",""Gp6""]",0.5,-0.17387790982732731
"[""Col4a5"",""Itga10_Itgb1""]",0.5,-0.054359657002375994
"[""Col4a5"",""Itga11_Itgb1""]",0.5,-0.13777534882620207
"[""Col4a5"",""Itga1_Itgb1""]",0.5,-0.17816026307290883
"[""Col4a5"",""Itga2_Itgb1""]",0.5,-0.16141889591746766
"[""Col4a5"",""Itga3_Itgb1""]",0.5,-0.16146100075798597
"[""Col4a5"",""Itga9_Itgb1""]",0.5,-0.17309731737811923
"[""Col4a5"",""Itgav_Itgb8""]",0.5,-0.17025024220296298
"[""Col4a5"",""Sdc1""]",0.5,-0.14371236672432436
"[""Col4a5"",""Sdc4""]",0.5,-0.08254174452693464
"[""Col4a6"",""Cd44""]",0.5,0.2637098644649929
"[""Col4a6"",""Gp6""]",0.5,-0.14699619357204047
"[""Col4a6"",""Itga10_Itgb1""]",0.5,-0.007158673849946062
"[""Col4a6"",""Itga11_Itgb1""]",0.5,-0.10749096608288888
"[""Col4a6"",""Itga1_Itgb1""]",0.5,-0.1496932325985662
"[""Col4a6"",""Itga2_Itgb1""]",0.5,-0.13316587698786336
"[""Col4a6"",""Itga3_Itgb1""]",0.5,-0.1311075769623481
"[""Col4a6"",""Itga9_Itgb1""]",0.5,-0.1411523580343617
"[""Col4a6"",""Itgav_Itgb8""]",0.5,-0.13933309275196687
"[""Col4a6"",""Sdc1""]",0.5,-0.11168021231537151
"[""Col4a6"",""Sdc4""]",0.5,-0.041100116055976965
"[""Col6a1"",""Cd44""]",0.5,0.2563287231509758
"[""Col6a1"",""Gp6""]",0.5,0.008563020726046977
"[""Col6a1"",""Itga10_Itgb1""]",0.5,0.11814738829236293
"[""Col6a1"",""Itga11_Itgb1""]",0.5,-0.014109235423494626
"[""Col6a1"",""Itga1_Itgb1""]",0.5,-0.01865263497622982
"[""Col6a1"",""Itga2_Itgb1""]",0.5,-0.030075035271197037
"[""Col6a1"",""Itga3_Itgb1""]",0.5,-0.0069263678980220345
"[""Col6a1"",""Itga9_Itgb1""]",0.5,-0.057342242693047774
"[""Col6a1"",""Itgav_Itgb8""]",0.5,-0.048250400882443145
"[""Col6a1"",""Sdc1""]",0.5,-0.024237806803744433
"[""Col6a1"",""Sdc4""]",0.5,0.12477079481516484
"[""Col6a2"",""Cd44""]",0.5,0.2582995896358384
"[""Col6a2"",""Gp6""]",0.5,-0.006446570757157377
"[""Col6a2"",""Itga10_Itgb1""]",0.5,0.09925618565544903
"[""Col6a2"",""Itga11_Itgb1""]",0.5,-0.0278594029631396
"[""Col6a2"",""Itga1_Itgb1""]",0.5,-0.03254431746477193
