time,pair_id,ligand,receptor,pair,score,max_edge,nonzero_edges,n_cell_types,n_expression_supported_cell_types,n_expression_unsupported_cell_types,n_expression_supported_type_edges,peak_sender,peak_receiver
0.6,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006800395341535636,0.004684822813243207,19,8,8,0,64,Inhibitory neurons,Astrocytes
0.7,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006592333393137543,0.004656163422886225,19,8,8,0,64,Inhibitory neurons,Astrocytes
0.8,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006476265648049121,0.004676733867520555,19,8,8,0,64,Inhibitory neurons,Astrocytes
0.9,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.00635851225518831,0.0046828824291879605,18,8,8,0,64,Inhibitory neurons,Astrocytes
1.0,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005906249675694814,0.00425351501599912,19,8,8,0,64,Inhibitory neurons,Astrocytes
1.1,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005272158790530805,0.004205449493474472,18,8,8,0,64,Inhibitory neurons,Astrocytes
1.2,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005909764171107111,0.004542002764143103,20,8,8,0,64,Inhibitory neurons,Astrocytes
1.3,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.00555791088226417,0.004349334421737942,18,8,8,0,64,Inhibitory neurons,Astrocytes
1.4,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005596252105399561,0.004474612882920017,18,8,8,0,64,Inhibitory neurons,Astrocytes
1.5,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.0057261722159047575,0.004633807147602754,16,8,8,0,64,Inhibitory neurons,Astrocytes
1.6,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005668668499974394,0.004635469670264972,18,8,8,0,64,Inhibitory neurons,Astrocytes
1.7,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005328710812188028,0.004535152044664042,18,8,8,0,64,Inhibitory neurons,Astrocytes
1.8,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005868486853564554,0.004949279153209359,16,8,8,0,64,Inhibitory neurons,Astrocytes
1.9,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005963995735340329,0.005346706458744402,15,8,8,0,64,Inhibitory neurons,Astrocytes
2.0,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006240741310954443,0.005372632858811981,17,8,8,0,64,Inhibitory neurons,Astrocytes
2.1,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006068897861656751,0.005303910642432204,13,8,8,0,64,Inhibitory neurons,Astrocytes
2.2,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.0061616434931471495,0.0053940658542551605,15,8,8,0,64,Inhibitory neurons,Astrocytes
2.3,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006247723857634838,0.005375896038692052,18,8,8,0,64,Inhibitory neurons,Astrocytes
2.4,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.006068396367377682,0.005486780031652119,15,8,8,0,64,Inhibitory neurons,Astrocytes
2.5,"[""Spp1"",""Cd44""]",Spp1,Cd44,Spp1_Cd44,0.005292152122681901,0.004929374692026855,10,8,8,0,64,Inhibitory neurons,Astrocytes
