time,pair,score_min,score_geometric_mean,ligand,receptor,ligand_n_subunits,receptor_n_subunits,is_multisubunit,score_difference,absolute_difference,symmetric_relative_difference
0.0,bmp7b_bmpr1aa_acvr2ba,0.0,0.0,bmp7b,bmpr1aa_acvr2ba,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1aa_acvr2bb,0.0,0.0,bmp7b,bmpr1aa_acvr2bb,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1aa_bmpr2b,0.0,0.0,bmp7b,bmpr1aa_bmpr2b,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ab_acvr2aa,0.0,0.0,bmp7b,bmpr1ab_acvr2aa,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ab_acvr2ab,0.0,0.0,bmp7b,bmpr1ab_acvr2ab,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ab_acvr2ba,0.0,0.0,bmp7b,bmpr1ab_acvr2ba,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ab_acvr2bb,0.0,0.0,bmp7b,bmpr1ab_acvr2bb,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ab_bmpr2b,0.0,0.0,bmp7b,bmpr1ab_bmpr2b,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ba_acvr2ba,0.0,0.0,bmp7b,bmpr1ba_acvr2ba,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ba_acvr2bb,0.0,0.0,bmp7b,bmpr1ba_acvr2bb,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1ba_bmpr2b,0.0,0.0,bmp7b,bmpr1ba_bmpr2b,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1bb_acvr2ba,0.0,0.0,bmp7b,bmpr1bb_acvr2ba,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1bb_acvr2bb,0.0,0.0,bmp7b,bmpr1bb_acvr2bb,1,2,True,0.0,0.0,0.0
0.0,bmp7b_bmpr1bb_bmpr2b,0.0,0.0,bmp7b,bmpr1bb_bmpr2b,1,2,True,0.0,0.0,0.0
0.0,btc_egfra,0.0,0.0,btc,egfra,1,1,False,0.0,0.0,0.0
